,PARID,PROPERTYZIP,SALEDATE,SALEPRICE,STORIES,YEARBLT,TOTALROOMS,BEDROOMS,FULLBATHS,HALFBATHS,FINISHEDLIVINGAREA,LOGPRICE,AREA100
354337,0142F00142000000,15243,3/20/00,152000.0,2.0,1955.0,7.0,3.0,1.0,2.0,1605.0,11.931635799828413,16.05
318186,0615A00125000000,15101,8/29/03,45000.0,2.0,2004.0,8.0,4.0,2.0,1.0,2436.0,10.714417768752456,24.36
37655,0174S00236000000,15221,2/4/15,4935.0,2.0,1930.0,6.0,3.0,2.0,0.0,1672.0,8.504107951867582,16.72
12829,0049N00318000000,15201,4/25/74,4500.0,2.0,1890.0,6.0,3.0,1.0,1.0,1608.0,8.411832675758411,16.08
322638,1211N00002000000,15044,4/27/01,306000.0,2.0,1994.0,9.0,4.0,2.0,2.0,2704.0,12.631340380934517,27.04
73825,0062A00202000000,15216,10/22/12,112500.0,2.0,1933.0,6.0,3.0,1.0,0.0,1442.0,11.630708500626612,14.42
51177,0055H00170000000,15217,11/26/10,74000.0,1.0,1952.0,5.0,2.0,1.0,0.0,936.0,11.211820372186306,9.36
293761,0712M00121000000,15237,8/24/17,299900.0,2.0,1965.0,8.0,4.0,1.0,1.0,2100.0,12.6112043647371,21.0
375439,0456R00289000000,15137,10/4/99,45000.0,1.0,1934.0,5.0,2.0,1.0,0.0,1109.0,10.714417768752456,11.09
302920,0330P00005043C00,15071,8/29/11,175000.0,2.0,2006.0,6.0,3.0,2.0,1.0,2003.0,12.072541252905651,20.03
251790,0391N00090000000,15102,1/26/10,238500.0,1.0,1951.0,9.0,4.0,2.0,1.0,1935.0,12.382124589310534,19.35
253165,0393M00053000000,15102,7/31/06,135000.0,2.0,1947.0,7.0,3.0,1.0,1.0,1724.0,11.813030057420567,17.24
140784,1224A00007000000,15014,4/24/14,62500.0,2.0,1910.0,6.0,3.0,1.0,0.0,1200.0,11.042921835724492,12.0
70329,0016R00180000000,15216,5/9/00,6500.0,2.0,1930.0,6.0,3.0,1.0,0.0,1404.0,8.779557455883728,14.04
317733,0615C00202000000,15101,5/22/07,152000.0,2.0,1940.0,8.0,3.0,2.0,0.0,2291.0,11.931635799828413,22.91
233507,0239J00004000000,15122,3/30/17,157500.0,2.0,1964.0,7.0,4.0,2.0,0.0,1624.0,11.967180737247824,16.24
66567,0004F00035000000,15211,4/19/18,109263.0,2.0,1910.0,6.0,2.0,1.0,0.0,1892.0,11.601513099013726,18.92
21041,0080K00154000000,15201,8/29/95,29500.0,2.0,1890.0,6.0,3.0,1.0,0.0,1576.0,10.292145542327912,15.76
39628,0232E00120000000,15221,12/15/95,26000.0,1.0,1918.0,7.0,4.0,1.0,0.0,1299.0,10.165851817003619,12.99
211670,1224J00089000000,15084,1/12/15,19200.0,2.0,1900.0,6.0,3.0,1.0,0.0,1478.0,9.862665558015873,14.78
56020,0012S00061000000,15203,5/8/06,155000.0,2.0,1900.0,10.0,4.0,1.0,1.0,1428.0,11.951180395901384,14.28
164289,0098R00247000000,15216,7/6/10,136000.0,2.0,1900.0,8.0,5.0,2.0,0.0,1977.0,11.820410164718188,19.77
238586,0234R00258000000,15221,8/21/08,71000.0,1.0,1948.0,6.0,3.0,1.0,0.0,1050.0,11.170435156023453,10.5
350438,0098J00146000000,15216,4/19/88,53500.0,2.0,1926.0,8.0,2.0,1.0,0.0,1292.0,10.887436932884098,12.92
69204,0006R00304000000,15211,4/26/00,36000.0,2.0,1915.0,5.0,2.0,1.0,0.0,1350.0,10.491274217438248,13.5
351954,0140F00226000000,15228,12/6/07,180000.0,2.0,1950.0,7.0,3.0,1.0,1.0,1725.0,12.100712129872347,17.25
201515,0466E00044000000,15133,3/4/09,124000.0,1.0,1975.0,6.0,3.0,1.0,0.0,1685.0,11.728036844587175,16.85
2233,0002F00175009600,15219,11/18/13,150000.0,1.0,1967.0,3.0,1.0,1.0,0.0,623.0,11.918390573078392,6.23
286595,0966C00042000000,15068,10/28/83,32500.0,1.0,1935.0,5.0,2.0,1.0,0.0,660.0,10.388995368317829,6.6
271143,1006L00260000000,15025,8/7/13,245000.0,1.0,1966.0,7.0,3.0,2.0,0.0,2056.0,12.409013489526863,20.56
62479,0014A00289000000,15210,10/5/00,10000.0,2.0,1908.0,5.0,2.0,1.0,0.0,992.0,9.210340371976184,9.92
201912,0236A00042000000,15104,2/7/11,3800.0,2.0,1925.0,4.0,2.0,1.0,0.0,856.0,8.242756345714477,8.56
14973,0084N00039000000,15232,6/26/17,805000.0,2.5,1911.0,12.0,6.0,3.0,2.0,4334.0,13.5985975564007,43.34
279134,0976H00271000000,15146,8/21/74,29000.0,1.0,1958.0,7.0,4.0,2.0,0.0,1454.0,10.275051108968611,14.54
27742,0082N00123000000,15206,6/27/89,50000.0,2.5,1920.0,7.0,4.0,1.0,0.0,2545.0,10.819778284410283,25.45
383313,0358B00030000000,15238,11/19/91,115000.0,2.0,1970.0,9.0,4.0,2.0,2.0,4459.0,11.652687407345388,44.59
240635,0471F00142000000,15236,3/24/97,109500.0,2.0,1941.0,7.0,3.0,1.0,1.0,1750.0,11.603679828238693,17.5
177097,0037F00145000000,15205,12/18/08,390000.0,2.0,1968.0,9.0,4.0,4.0,1.0,7088.0,12.873902018105829,70.88
256650,0568H00052000000,15102,8/12/11,114000.0,1.0,1950.0,6.0,3.0,1.0,0.0,1163.0,11.643953727376633,11.63
372757,0691H00031000000,15126,9/22/89,99900.0,2.0,1989.0,7.0,4.0,2.0,0.0,2058.0,11.511924964636645,20.58
408267,0163S00160000000,15214,4/5/05,139200.0,1.0,1960.0,6.0,3.0,1.0,1.0,1344.0,11.843667026882457,13.44
192601,0074N00017000000,15136,7/26/89,19000.0,2.0,1881.0,9.0,2.0,1.0,0.0,1152.0,9.852194258148577,11.52
155121,0530D00080000000,15024,8/22/05,112000.0,1.0,1955.0,5.0,3.0,2.0,0.0,972.0,11.626254150277232,9.72
13410,0052B00098031700,15213,7/8/94,40000.0,1.0,1969.0,3.0,1.0,1.0,0.0,856.0,10.596634733096073,8.56
330871,0522D00263000000,15116,2/20/90,38000.0,2.0,1990.0,9.0,5.0,3.0,2.0,2996.0,10.545341438708522,29.96
324609,1134A00006000000,15332,4/7/94,23900.0,2.0,1994.0,8.0,4.0,2.0,1.0,2488.0,10.081633737919603,24.88
146179,0188N00013000000,15227,10/24/16,124900.0,1.5,1935.0,6.0,3.0,1.0,0.0,1384.0,11.73526869611367,13.84
209627,0235B00140000000,15218,7/16/02,57500.0,1.0,1930.0,5.0,2.0,1.0,1.0,1014.0,10.959540226785442,10.14
202086,0466D00029000000,15133,10/9/91,22000.0,1.0,1921.0,4.0,2.0,1.0,0.0,888.0,9.998797732340453,8.88
106182,0070D00254000000,15204,4/24/90,62000.0,2.0,1900.0,7.0,4.0,1.0,2.0,2138.0,11.03488966402723,21.38
326202,0727H00010011800,15024,7/18/18,71656.0,2.0,1974.0,4.0,2.0,1.0,1.0,1260.0,11.179632170155031,12.6
53668,0057C00088000000,15207,3/3/77,16750.0,2.0,1900.0,7.0,4.0,1.0,0.0,1690.0,9.726153537253213,16.9
234061,0241B00163000000,15122,9/26/00,33000.0,1.0,1941.0,5.0,2.0,1.0,0.0,840.0,10.404262840448617,8.4
343013,0419N00021000000,15108,6/9/94,209950.0,2.0,1994.0,8.0,4.0,2.0,1.0,2611.0,12.25462468611234,26.11
226183,0297C00125000000,15235,11/7/84,73000.0,2.0,1938.0,6.0,3.0,1.0,0.0,1868.0,11.198214720130528,18.68
376842,0458M00158000000,15137,8/26/13,74000.0,1.0,1956.0,5.0,2.0,1.0,0.0,956.0,11.211820372186306,9.56
148633,0322C00268060400,15017,5/6/94,42500.0,1.0,1975.0,3.0,1.0,1.0,0.0,660.0,10.657259354912508,6.6
261862,0093M00164000000,15227,6/19/01,110000.0,1.0,1962.0,6.0,3.0,1.0,1.0,1092.0,11.608235644774552,10.92
368641,1347S00072000000,15090,1/16/92,182000.0,2.0,1985.0,9.0,4.0,2.0,1.0,2407.0,12.111761966058932,24.07
57615,0013R00264000000,15210,12/20/94,10000.0,2.5,1904.0,6.0,3.0,1.0,1.0,1868.0,9.210340371976184,18.68
238563,0234L00096000000,15221,9/6/91,57000.0,1.0,1954.0,5.0,2.0,1.0,1.0,963.0,10.950806546816688,9.63
267550,0391H00190000000,15236,7/26/05,92800.0,1.0,1955.0,6.0,3.0,2.0,0.0,875.0,11.438201918774292,8.75
73122,0061E00027000000,15226,6/11/01,79900.0,2.0,1955.0,7.0,2.0,2.0,1.0,1230.0,11.288531131754366,12.3
327636,1519C00197000000,15065,9/22/16,61800.0,1.5,1935.0,6.0,3.0,1.0,0.0,1809.0,11.031658643445782,18.09
186856,0131H00130000000,15120,7/28/16,34000.0,2.0,1900.0,6.0,3.0,1.0,1.0,2050.0,10.4341158035983,20.5
368200,1207N00324000000,15090,11/30/09,315000.0,2.0,1986.0,9.0,4.0,2.0,1.0,2932.0,12.66032791780777,29.32
347848,0807A00010000000,15108,3/1/10,269900.0,2.0,2006.0,8.0,4.0,3.0,1.0,3252.0,12.505806799006097,32.52
350849,0098K00162000000,15216,3/19/13,89250.0,2.0,1920.0,6.0,3.0,1.0,0.0,1350.0,11.399196699641886,13.5
186372,0130R00362000000,15120,3/16/12,185000.0,2.0,1910.0,10.0,5.0,2.0,1.0,2752.0,12.128111104060462,27.52
231363,0183K00265000000,15122,11/13/13,65000.0,1.0,2015.0,7.0,3.0,2.0,1.0,2088.0,11.082142548877775,20.88
78010,0018D00045000000,15220,10/2/87,40000.0,1.0,1960.0,4.0,2.0,1.0,0.0,875.0,10.596634733096073,8.75
211652,1223R00262000000,15084,6/23/16,56300.0,2.0,1910.0,6.0,2.0,1.0,1.0,1292.0,10.938449814127782,12.92
91244,0023C00197000000,15212,8/4/03,145000.0,2.0,1900.0,9.0,3.0,1.0,0.0,2392.0,11.884489021402711,23.92
110222,0095L00017000000,15210,6/15/06,89900.0,2.0,1920.0,6.0,3.0,1.0,0.0,1840.0,11.406453220459712,18.4
995,0001C01662017700,15222,12/2/87,26000.0,1.0,1964.0,3.0,1.0,1.0,0.0,716.0,10.165851817003619,7.16
221347,0175M00215000000,15221,11/8/99,44000.0,2.0,1927.0,7.0,4.0,1.0,0.0,2160.0,10.691944912900398,21.6
34666,0173R00010000000,15206,7/13/11,8000.0,2.0,1955.0,6.0,3.0,1.0,1.0,1153.0,8.987196820661973,11.53
133511,0464C00362000000,15132,12/27/04,103630.0,2.0,1940.0,7.0,4.0,2.0,1.0,2170.0,11.548582142178264,21.7
154695,0250M00102000000,15234,5/25/07,106000.0,1.0,1950.0,6.0,3.0,1.0,0.0,1163.0,11.571194373094205,11.63
319924,0831A00270000000,15101,6/19/95,210000.0,2.0,1987.0,8.0,4.0,1.0,1.0,2710.0,12.254862809699606,27.1
210099,1222S00203000000,15084,8/16/11,666.0,2.0,1920.0,6.0,3.0,1.0,0.0,1142.0,6.501289670540389,11.42
24919,0119S00073000100,15201,6/15/15,164000.0,2.5,1900.0,5.0,3.0,2.0,0.0,2160.0,12.007621706806335,21.6
51522,0055R00015000000,15207,4/15/16,133000.0,1.0,1961.0,5.0,3.0,1.0,1.0,975.0,11.79810440720389,9.75
299349,0140S00274000000,15234,4/27/71,26000.0,1.0,1959.0,5.0,3.0,1.0,1.0,1517.0,10.165851817003619,15.17
344071,0505F00209000000,15108,5/25/17,265500.0,2.0,1970.0,8.0,4.0,2.0,2.0,2324.0,12.48937011966413,23.24
105709,0041C00179000000,15204,7/18/02,45500.0,2.0,1924.0,7.0,4.0,2.0,0.0,1680.0,10.725467604939041,16.8
403522,1658H00048000000,15090,1/17/07,312900.0,2.0,2006.0,7.0,3.0,3.0,1.0,2436.0,12.653638929656973,24.36
210249,0235R00218000000,15218,12/18/92,64500.0,1.0,1960.0,8.0,4.0,1.0,1.0,1470.0,11.074420502783864,14.7
17460,0051C00174000000,15224,3/1/10,157200.0,2.5,1905.0,10.0,5.0,2.0,2.0,3024.0,11.965274158977243,30.24
196245,0492H00107000000,15071,6/15/01,80000.0,1.0,1953.0,6.0,3.0,1.0,1.0,1755.0,11.289781913656018,17.55
277654,0856A00151000000,15146,7/8/16,112000.0,1.0,1950.0,6.0,2.0,1.0,0.0,875.0,11.626254150277232,8.75
358168,0251L00251000000,15228,5/31/88,72000.0,1.0,1981.0,7.0,4.0,2.0,1.0,1580.0,11.184421397998193,15.8
319433,0720P00048000000,15101,9/23/02,255000.0,2.0,1983.0,6.0,4.0,2.0,1.0,2893.0,12.449018824140563,28.93
224640,0233B00345000000,15221,6/17/13,13900.0,2.0,1901.0,6.0,3.0,1.0,0.0,1596.0,9.539644119118783,15.96
388634,0296C00111000000,15235,5/28/09,14000.0,2.0,1939.0,5.0,2.0,1.0,0.0,1144.0,9.546812608597396,11.44
202712,0236F00085000000,15104,8/19/11,31000.0,2.0,1963.0,5.0,2.0,2.0,0.0,836.0,10.341742483467284,8.36
295953,1069A00384000000,15090,6/23/10,305000.0,2.0,1982.0,8.0,4.0,2.0,1.0,2742.0,12.628067055589549,27.42
248447,0550P00020000000,15131,9/29/95,71000.0,1.5,1924.0,6.0,3.0,1.0,1.0,1743.0,11.170435156023453,17.43
137919,0160F00048000000,15202,1/4/85,41500.0,2.0,1905.0,8.0,4.0,2.0,0.0,2349.0,10.63344870621879,23.49
335613,0155R00180000000,15136,2/27/07,205000.0,2.0,2004.0,6.0,3.0,2.0,1.0,1634.0,12.230765258120545,16.34
76870,0097C00169000000,15226,6/17/16,35000.0,2.0,1920.0,6.0,3.0,1.0,0.0,1616.0,10.46310334047155,16.16
319821,0829B00001G00200,15101,7/25/15,136000.0,2.0,1972.0,5.0,2.0,1.0,1.0,1286.0,11.820410164718188,12.86
132850,0382S00226000000,15132,12/18/17,9000.0,2.5,1900.0,7.0,3.0,2.0,0.0,2484.0,9.104979856318357,24.84
257483,0666J00038000000,15102,4/30/08,188000.0,1.0,1977.0,8.0,3.0,2.0,0.0,1840.0,12.144197241812087,18.4
295458,1068F00016000000,15143,10/9/07,340250.0,2.0,2007.0,7.0,4.0,2.0,1.0,2681.0,12.737435920513713,26.81
360365,0613D00355000000,15237,5/31/13,348000.0,2.0,1962.0,8.0,4.0,2.0,1.0,2873.0,12.759957758756611,28.73
292896,1199F00374000000,15143,11/9/79,35000.0,1.0,1930.0,5.0,1.0,1.0,0.0,962.0,10.46310334047155,9.62
29458,0083H00287000000,15206,6/25/18,269000.0,2.0,1900.0,6.0,3.0,2.0,0.0,1840.0,12.502466658583977,18.4
300046,0148F00033000000,15106,8/8/11,229545.0,1.0,2011.0,8.0,3.0,2.0,1.0,1288.0,12.343854367693247,12.88
257418,0666H00328000000,15102,5/4/09,170000.0,1.0,1978.0,7.0,3.0,2.0,1.0,1446.0,12.043553716032399,14.46
150433,0103A00189000000,15106,12/28/05,136900.0,2.0,2005.0,5.0,3.0,2.0,1.0,1440.0,11.82700601127654,14.4
257855,0666M00012000000,15102,10/15/02,115000.0,1.0,1920.0,6.0,2.0,1.0,0.0,1155.0,11.652687407345388,11.55
283497,0735A00006000000,15068,5/20/02,184325.0,2.0,2002.0,8.0,4.0,2.0,1.0,2526.0,12.12445578285785,25.26
300728,0199H00003000000,15142,10/31/07,765000.0,2.0,2006.0,8.0,4.0,3.0,1.0,3523.0,13.547631112808673,35.23
251222,0318G00084000000,15102,5/22/80,83000.0,2.0,1965.0,8.0,4.0,2.0,1.0,2059.0,11.326595886778735,20.59
50691,0055F00337000000,15207,6/21/83,46500.0,2.0,1978.0,5.0,3.0,1.0,0.0,1248.0,10.747207591575448,12.48
339980,2179B00009000000,16046,7/28/08,600000.0,2.0,1999.0,8.0,4.0,5.0,0.0,4420.0,13.304684934198283,44.2
88265,0024L00013000000,15212,2/16/93,43500.0,2.0,1900.0,9.0,5.0,2.0,0.0,2185.0,10.680516217076775,21.85
245953,0314N00062000000,15236,2/23/84,57500.0,2.0,1947.0,7.0,3.0,1.0,1.0,1236.0,10.959540226785442,12.36
373484,0793G00008000000,15057,4/12/13,70000.0,1.0,1956.0,6.0,3.0,2.0,0.0,2104.0,11.156250521031495,21.04
96150,0077P00102000000,15214,10/1/01,5000.0,2.0,1880.0,7.0,3.0,1.0,0.0,1252.0,8.517193191416238,12.52
139258,0213H00078000000,15202,12/22/10,282833.0,2.0,1905.0,7.0,4.0,3.0,0.0,2778.0,12.55261189643723,27.78
105205,0041E00155000000,15204,12/19/84,44000.0,1.5,1928.0,6.0,3.0,1.0,0.0,1659.0,10.691944912900398,16.59
367692,1209B00202000000,15044,11/14/86,45000.0,2.0,1985.0,9.0,4.0,3.0,2.0,4273.0,10.714417768752456,42.73
110816,0014L00221000000,15210,2/22/18,26950.0,2.0,1895.0,5.0,2.0,1.0,0.0,1834.0,10.201738576337144,18.34
340781,2372L00002000000,16046,7/15/13,92000.0,2.0,2013.0,8.0,4.0,3.0,0.0,2680.0,11.429543856031177,26.8
384604,0512D00282000000,15237,5/2/13,153000.0,2.0,1912.0,7.0,4.0,1.0,0.0,1641.0,11.938193200374572,16.41
396454,0450N00251000000,15235,1/13/00,53795.0,1.0,1950.0,6.0,3.0,2.0,0.0,1344.0,10.89293580502801,13.44
116182,0096B00105000000,15226,6/8/16,111000.0,2.0,1955.0,6.0,3.0,1.0,0.0,1100.0,11.617285480294472,11.0
65349,0034D00011000000,15210,12/15/83,3800.0,2.0,1910.0,7.0,3.0,1.0,0.0,1512.0,8.242756345714477,15.12
262061,0093L00314000000,15227,10/29/16,165500.0,2.0,1968.0,7.0,4.0,1.0,2.0,1683.0,12.016726473799254,16.83
377383,0547K00209000000,15137,6/10/82,1408.0,1.0,1940.0,6.0,3.0,1.0,0.0,953.0,7.249925536717988,9.53
296715,1203G00101000000,15090,2/24/00,118500.0,2.0,1985.0,6.0,3.0,1.0,1.0,1296.0,11.682668239557323,12.96
54529,0087P00061000000,15217,1/16/18,120000.0,2.0,1925.0,8.0,4.0,2.0,1.0,2060.0,11.695247021764184,20.6
259393,0773R00164000000,15102,4/11/01,149000.0,1.0,1964.0,7.0,3.0,1.0,0.0,2262.0,11.911701584927597,22.62
373637,0912A00016000000,15057,8/22/07,239900.0,2.0,2005.0,8.0,4.0,3.0,1.0,2392.0,12.387977448827787,23.92
332200,0835A00229000000,15238,8/3/84,20000.0,2.0,1984.0,8.0,3.0,2.0,1.0,1942.0,9.903487552536127,19.42
243308,0190R00028000000,15236,1/3/14,175000.0,1.5,1998.0,4.0,2.0,2.0,0.0,1697.0,12.072541252905651,16.97
100076,0075G00219000000,15212,12/9/09,63000.0,2.0,1915.0,6.0,3.0,1.0,0.0,1749.0,11.05089000537367,17.49
100318,0075H00028000000,15212,8/20/75,7500.0,2.0,1897.0,6.0,3.0,1.0,0.0,1673.0,8.922658299524402,16.73
341169,2372R00197000000,16046,12/18/14,323620.0,2.0,2014.0,7.0,3.0,2.0,1.0,1964.0,12.687325266953799,19.64
107663,0059N00027000000,15210,9/6/05,96000.0,2.0,1946.0,5.0,2.0,1.0,0.0,972.0,11.472103470449973,9.72
243563,0246B00371000000,15227,12/31/07,79750.0,2.0,1978.0,6.0,3.0,1.0,1.0,980.0,11.286652020647091,9.8
326237,1367C00318000000,15065,11/24/98,87500.0,1.5,1950.0,6.0,3.0,1.0,0.0,2002.0,11.379394072345706,20.02
50801,0055D00328000000,15217,9/17/13,10.0,2.0,1928.0,6.0,3.0,1.0,0.0,1830.0,2.302585092994046,18.3
111050,0014L00177000000,15210,7/2/14,4000.0,2.0,1895.0,6.0,3.0,1.0,0.0,1683.0,8.294049640102028,16.83
140210,0214C00156000000,15202,6/3/13,480000.0,2.0,1911.0,7.0,3.0,3.0,0.0,2219.0,13.081541382884074,22.19
132541,0381P00107000000,15132,6/2/76,29900.0,1.0,1946.0,5.0,3.0,1.0,1.0,1626.0,10.305613759378778,16.26
258566,0772A00159000000,15102,1/25/13,160500.0,2.0,1960.0,7.0,4.0,1.0,1.0,1831.0,11.986049221552207,18.31
108351,0060L00014000000,15210,4/14/17,46000.0,2.0,1940.0,7.0,3.0,1.0,0.0,1174.0,10.736396675471232,11.74
296945,1204K00014000000,15090,9/2/14,433250.0,2.0,2000.0,9.0,4.0,3.0,1.0,2788.0,12.979070207577852,27.88
295331,1066A00047000000,15143,9/4/09,257500.0,2.0,1888.0,7.0,3.0,1.0,1.0,1892.0,12.458774999085929,18.92
121960,1002G00070000000,15025,10/21/15,21000.0,2.0,1920.0,5.0,2.0,1.0,0.0,1016.0,9.95227771670556,10.16
28191,0083A00125000000,15206,9/1/92,64500.0,2.5,1925.0,9.0,3.0,3.0,0.0,3456.0,11.074420502783864,34.56
398789,0538C00366000000,15235,1/9/15,87500.0,2.0,1964.0,6.0,3.0,2.0,1.0,1612.0,11.379394072345706,16.12
29051,0083G00009000000,15206,1/14/11,220000.0,2.0,1901.0,6.0,3.0,1.0,0.0,2320.0,12.301382825334498,23.2
127477,0381F00208000000,15132,10/9/01,21000.0,2.0,1910.0,5.0,2.0,1.0,0.0,1262.0,9.95227771670556,12.62
289839,1239G00091000000,15239,7/11/75,26900.0,1.0,1961.0,6.0,3.0,1.0,1.0,925.0,10.19988156558993,9.25
63851,0014E00315000000,15210,4/14/04,16000.0,2.0,1900.0,6.0,3.0,1.0,0.0,2112.0,9.680344001221918,21.12
341587,0340P00105000000,15108,9/17/14,79900.0,2.0,2015.0,14.0,6.0,4.0,1.0,4966.0,11.288531131754366,49.66
323362,1213J00002000000,15044,11/20/01,174900.0,2.0,1988.0,8.0,4.0,2.0,1.0,1880.0,12.071969661006694,18.8
299248,0140D00007000000,15226,9/9/04,96000.0,1.0,1955.0,5.0,2.0,2.0,0.0,936.0,11.472103470449973,9.36
10882,0025M00065000000,15219,8/7/92,18000.0,2.0,1920.0,6.0,3.0,1.0,0.0,2000.0,9.798127036878302,20.0
61251,0013A00235000000,15203,2/17/05,80000.0,2.0,1880.0,5.0,3.0,1.0,0.0,1294.0,11.289781913656018,12.94
327350,1368L00051000000,15065,4/19/94,18500.0,2.0,1905.0,5.0,2.0,2.0,0.0,1504.0,9.825526011066415,15.04
11208,0025M00015000400,15219,6/5/12,147200.0,2.0,1987.0,4.0,2.0,1.0,1.0,1008.0,11.899547485276912,10.08
372695,0691R00031000000,15126,3/30/05,145900.0,2.0,1980.0,7.0,3.0,1.0,1.0,1743.0,11.890676734510876,17.43
326596,1367F00046000000,15065,3/8/82,48500.0,2.0,1940.0,11.0,5.0,1.0,1.0,2764.0,10.789319076925574,27.64
396743,0450P00168000000,15235,6/11/14,77000.0,2.0,1955.0,10.0,4.0,2.0,0.0,1936.0,11.251560700835821,19.36
359232,0318D00220000000,15234,7/11/06,205000.0,2.0,1949.0,7.0,3.0,2.0,1.0,1496.0,12.230765258120545,14.96
20216,0049R00140000D00,15224,4/16/99,25000.0,3.0,1900.0,6.0,2.0,1.0,0.0,1344.0,10.126631103850338,13.44
232135,0186M00135000000,15122,11/17/15,67000.0,1.0,1964.0,5.0,3.0,1.0,1.0,1356.0,11.112447898373103,13.56
338768,1655C00005000000,15090,12/23/05,35000.0,1.0,2017.0,9.0,4.0,3.0,1.0,4208.0,10.46310334047155,42.08
407371,0078A00098000000,15212,9/13/99,16000.0,1.0,1900.0,5.0,2.0,1.0,0.0,999.0,9.680344001221918,9.99
190498,0043A00284000000,15136,1/14/05,88000.0,2.0,2005.0,7.0,4.0,2.0,1.0,1531.0,11.385092093460344,15.31
274369,0639R00114000000,15146,1/11/12,82500.0,1.5,1940.0,5.0,2.0,1.0,0.0,1047.0,11.320553572322773,10.47
42428,0086M00153000000,15217,11/24/15,147000.0,2.0,1910.0,5.0,2.0,1.0,0.0,1488.0,11.898187865760873,14.88
24308,0082J00151000000,15206,8/13/01,88500.0,2.0,1910.0,7.0,4.0,1.0,1.0,2462.0,11.390757830996021,24.62
120107,0878N00257000000,15025,4/17/18,10000.0,2.0,1956.0,6.0,3.0,1.0,0.0,2026.0,9.210340371976184,20.26
237184,0386L00102000000,15122,12/23/11,125000.0,1.0,1961.0,6.0,3.0,1.0,0.0,1040.0,11.736069016284437,10.4
252055,0392A00094000000,15102,4/3/00,125500.0,1.0,1960.0,7.0,3.0,1.0,1.0,1814.0,11.740061037553975,18.14
317343,1220P00066000000,15084,7/13/18,160000.0,1.0,1950.0,6.0,2.0,1.0,0.0,1013.0,11.982929094215963,10.13
398917,0538L00071000000,15235,10/23/01,59000.0,1.0,1959.0,6.0,3.0,1.0,1.0,1163.0,10.985292722887856,11.63
196571,0362L00085000000,15139,12/12/14,186500.0,1.5,1968.0,5.0,2.0,1.0,1.0,1567.0,12.136186518066006,15.67
292372,0709C00048000000,15143,4/3/89,55000.0,2.0,1993.0,5.0,2.0,1.0,1.0,1752.0,10.915088464214607,17.52
155919,0297H00005000000,15235,4/8/87,62500.0,1.0,1950.0,6.0,3.0,1.0,1.0,1131.0,11.042921835724492,11.31
210210,0235R00044000000,15218,12/22/06,62000.0,1.0,1950.0,6.0,3.0,1.0,0.0,800.0,11.03488966402723,8.0
155602,0530S00250000000,15024,4/1/93,72500.0,2.0,1950.0,10.0,4.0,2.0,0.0,1820.0,11.191341840842766,18.2
347803,0809J00165000000,15108,11/6/02,128000.0,2.0,1978.0,6.0,3.0,1.0,1.0,1568.0,11.759785542901755,15.68
395474,0449G00209000000,15235,1/7/99,53240.0,1.0,1955.0,6.0,3.0,2.0,0.0,1479.0,10.882565272509048,14.79
271441,1134E00280000000,15332,8/26/16,262500.0,1.0,1960.0,7.0,3.0,2.0,1.0,2005.0,12.478006361013815,20.05
331794,0726L00384000000,15024,8/24/11,117000.0,1.0,1950.0,6.0,2.0,1.0,0.0,1175.0,11.669929213779893,11.75
130012,0380K00031000000,15132,3/23/18,10.0,2.0,1926.0,6.0,2.0,1.0,0.0,1128.0,2.302585092994046,11.28
206785,0732P00281000000,15144,5/2/06,46500.0,2.0,1880.0,4.0,2.0,1.0,0.0,1322.0,10.747207591575448,13.22
59229,0003M00010000000,15203,1/16/18,169000.0,2.0,1900.0,6.0,3.0,1.0,0.0,1722.0,12.037653993905211,17.22
236887,0386E00360000000,15122,6/23/82,45000.0,1.0,1952.0,7.0,3.0,1.0,1.0,1564.0,10.714417768752456,15.64
20035,0049S00137000000,15224,12/5/03,90000.0,2.0,1895.0,4.0,2.0,1.0,1.0,1424.0,11.407564949312402,14.24
352764,0140N00285000000,15228,11/16/76,44900.0,1.5,1957.0,7.0,4.0,2.0,0.0,1634.0,10.712193073730345,16.34
373532,0793H00012000000,15057,6/22/05,88000.0,1.0,1936.0,5.0,2.0,2.0,0.0,1020.0,11.385092093460344,10.2
265144,0314H00178000000,15227,8/17/00,79000.0,1.0,1958.0,7.0,3.0,1.0,1.0,950.0,11.27720313144916,9.5
5089,0028J00015000000,15213,11/20/08,55000.0,2.0,1900.0,8.0,4.0,1.0,0.0,1544.0,10.915088464214607,15.44
154962,0374K00019000000,15112,10/10/74,6800.0,2.0,1930.0,7.0,4.0,2.0,0.0,2892.0,8.824677891164198,28.92
152682,0190K00082000000,15234,2/12/92,60000.0,1.0,1962.0,5.0,3.0,1.0,0.0,1000.0,11.002099841204238,10.0
109419,0095B00059000000,15210,6/1/76,29900.0,1.0,1951.0,6.0,3.0,1.0,1.0,1085.0,10.305613759378778,10.85
287457,0972M00223000000,15239,10/7/16,265000.0,2.0,1995.0,8.0,4.0,2.0,0.0,2124.0,12.487485104968359,21.24
245900,0315E00162000000,15236,3/6/13,116000.0,1.0,1953.0,6.0,3.0,1.0,1.0,1200.0,11.661345470088502,12.0
273005,0637F00066000000,15146,4/14/10,105000.0,1.0,1959.0,6.0,3.0,1.0,0.0,925.0,11.56171562913966,9.25
