,storeNumber,countryCode,latitude,longitude,city,olsonTimeZoneId
15040,22181-214824,US,34.258277,-119.208985,Ventura,GMT-08
15041,6826-40766,US,34.280992,-119.291395,Ventura,GMT-08
15042,79507-103369,US,34.281957,-119.302375,Ventura,GMT-08
15043,16675-155371,US,34.240685,-119.178935,Oxnard,GMT-08
15044,15778-159191,US,34.242609,-119.177617,Oxnard,GMT-08
15045,5943-254308,US,34.234347,-119.179457,Oxnard,GMT-08
15046,79558-103613,US,34.18851,-119.221703,Oxnard,GMT-08
15047,74608-91322,US,34.22188,-119.16142,Oxnard,GMT-08
15048,25052-234624,US,34.219299,-119.159475,Oxnard,GMT-08
15049,8618-93430,US,34.19789,-119.179438,Oxnard,GMT-08
15050,655-262204,US,34.176232,-119.213844,Port Hueneme,GMT-08
15051,29373-251746,US,34.17714,-119.194637,Oxnard,GMT-08
15052,9388-96401,US,34.17147,-119.177138,Oxnard,GMT-08
15053,6892-84700,US,34.173754,-119.161536,Oxnard,GMT-08
15054,76356-97155,US,34.217168,-119.073141,Camarillo,GMT-08
15055,621-344,US,34.222752,-119.06852,Camarillo,GMT-08
15056,74886-100489,US,34.344157,-119.080696,Santa Paula,GMT-08
15057,10430-279239,US,34.42722,-119.288345,Ojai,GMT-08
15058,22276-217904,US,34.216265,-119.059042,Camarillo,GMT-08
15059,22257-196805,US,34.34623,-119.069695,Santa Paula,GMT-08
15060,6670-187764,US,34.236347,-119.038589,Camarillo,GMT-08
15061,74739-98380,US,34.226032,-119.038176,Camarillo,GMT-08
15062,48524-263405,US,34.242478,-119.01081,Camarillo,GMT-08
15063,9592-97504,US,34.215999,-119.004436,Camarillo,GMT-08
15064,74821-98382,US,34.229573,-118.998402,Camarillo,GMT-08
15065,5621-1837,US,34.394872,-119.513183,Carpinteria,GMT-08
15066,74788-98373,US,34.267788,-118.899173,Moorpark,GMT-08
15067,6771-78101,US,34.3961,-118.916977,Fillmore,GMT-08
15068,26639-244261,US,34.280118,-118.883197,Moorpark,GMT-08
15069,5452-1532,US,34.279457,-118.873106,Moorpark,GMT-08
15070,25207-237782,US,34.278449,-118.867045,Moorpark,GMT-08
15071,22596-222524,US,40.717944,-73.958179,Brooklyn,GMT-05
15072,76886-121688,US,40.538261,-79.836516,Pittsburgh,GMT-05
15073,72780-74422,US,40.499374,-79.844238,Pittsburgh,GMT-05
15074,11147-103817,US,40.57045,-79.802585,Tarentum,GMT-05
15075,72870-92342,US,40.594475,-79.752945,New Kensington,GMT-05
15076,28845-251386,US,40.591982,-79.948369,Allison Park,GMT-05
15077,7776-239424,US,40.640808,-79.938737,Gibsonia,GMT-05
15078,76814-111888,US,40.623016,-80.01423,Gibsonia,GMT-05
15079,788-239584,US,40.622593,-80.053409,Wexford,GMT-05
15080,23324-220988,US,40.631757,-80.055426,Wexford,GMT-05
15081,7732-286796,US,40.617252,-80.094066,Franklin Park,GMT-05
15082,55156-288563,US,40.689191,-80.057358,Seven Fields,GMT-05
15083,796-283084,US,40.686749,-80.082592,Cranberry Township,GMT-05
15084,29701-179005,US,33.988168,-118.392698,Culver City,GMT-08
15085,74574-79834,US,33.996832,-118.394214,Culver City,GMT-08
15086,76328-97203,US,33.999166,-118.393414,Culver City,GMT-08
15087,51992-276512,US,34.002155,-118.393394,Culver City,GMT-08
15088,59722-293795,US,34.003624,-118.39329,Culver City,GMT-08
15089,21686-214165,US,33.984308,-118.443003,Marina Del Rey,GMT-08
15090,616-341,US,33.985986,-118.443085,Marina Del Rey,GMT-08
15091,17404-175104,US,34.006874,-118.412548,Culver City,GMT-08
15092,10906-103100,US,42.004966,-87.884235,Des Plaines,GMT-06
15093,20773-105725,US,41.988646,-87.861346,Rosemont,GMT-06
15094,54417-286634,US,41.978529,-87.897218,Chicago,GMT-06
15095,15030-156826,US,41.977308,-87.898602,Chicago,GMT-06
15096,244-1484,US,42.010503,-87.82963,Park Ridge,GMT-06
15097,72317-5705,US,41.976333,-87.905406,Chicago,GMT-06
15098,72326-5711,US,41.975947,-87.902288,Chicago,GMT-06
15099,72245-35979,US,41.975253,-87.90003,Chicago,GMT-06
15100,2461-22122,US,42.010033,-87.827995,Park Ridge,GMT-06
15101,26705-235926,US,41.98016,-87.863303,Rosemont,GMT-06
15102,72323-5709,US,41.974663,-87.90033,Chicago,GMT-06
15103,72403-3869,US,41.974737,-87.908286,Chicago,GMT-06
15105,72384-5713,US,41.973207,-87.900362,Chicago,GMT-06
15106,20748-203824,US,41.97545,-87.867821,Rosemont,GMT-06
15107,53772-279229,US,41.987311,-87.83796,Park Ridge,GMT-06
15108,75825-92904,US,41.983225,-87.841015,Chicago,GMT-06
15109,47593-258944,US,41.996462,-87.80652,Chicago,GMT-06
15110,63611-297862,US,41.965464,-87.812814,Harwood Heights,GMT-06
15111,22861-222805,US,41.967225,-87.806919,Harwood Heights,GMT-06
15112,29862-254944,US,34.089701,-118.054096,El Monte,GMT-08
15113,75845-97003,US,43.038265,-87.917835,Milwaukee,GMT-06
15114,61266-294220,US,43.041337,-87.915122,Milwaukee,GMT-06
15115,2678-72611,US,43.043032,-87.909938,Milwaukee,GMT-06
15116,67546-302309,US,43.039959,-87.901533,Milwaukee,GMT-06
15117,79244-96222,US,48.085102,-122.169952,Marysville,GMT-08
15118,13903-108317,US,45.538196,-122.900644,Hillsboro,GMT-08
15119,496-267824,US,45.550458,-122.903069,Hillsboro,GMT-08
15120,72708-33980,US,45.551474,-122.902925,Hillsboro,GMT-08
