PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
USA,m,1944,20,0.00235,0.00234,0.5,92862,218,92753,4450559,47.93
USA,m,1944,21,0.00248,0.00248,0.5,92645,230,92530,4357806,47.04
USA,m,1944,22,0.00251,0.00250,0.5,92415,231,92299,4265276,46.15
USA,m,1944,23,0.00251,0.00250,0.5,92183,231,92068,4172977,45.27
USA,m,1944,24,0.00250,0.00249,0.5,91953,229,91838,4080909,44.38
USA,m,1944,25,0.00241,0.00241,0.5,91723,221,91613,3989071,43.49
USA,m,1944,26,0.00236,0.00236,0.5,91503,216,91395,3897458,42.59
USA,m,1944,27,0.00234,0.00234,0.5,91287,214,91180,3806063,41.69
USA,m,1944,28,0.00235,0.00235,0.5,91073,214,90966,3714883,40.79
USA,m,1944,29,0.00240,0.00239,0.5,90859,218,90750,3623917,39.89
USA,m,1944,30,0.00255,0.00255,0.5,90642,231,90526,3533167,38.98
USA,m,1944,31,0.00275,0.00274,0.5,90411,248,90287,3442641,38.08
USA,m,1944,32,0.00289,0.00288,0.5,90163,260,90033,3352354,37.18
USA,m,1944,33,0.00304,0.00304,0.5,89903,273,89766,3262322,36.29
USA,m,1944,34,0.00319,0.00319,0.5,89629,286,89487,3172556,35.40
USA,m,1944,35,0.00354,0.00353,0.5,89344,315,89186,3083069,34.51
USA,m,1944,36,0.00384,0.00384,0.5,89028,341,88858,2993883,33.63
USA,m,1944,37,0.00413,0.00412,0.5,88687,365,88504,2905025,32.76
USA,m,1944,38,0.00459,0.00458,0.5,88322,404,88120,2816521,31.89
USA,m,1944,39,0.00484,0.00483,0.5,87918,425,87705,2728402,31.03
USA,m,1944,40,0.00537,0.00535,0.5,87493,468,87259,2640696,30.18
USA,m,1944,41,0.00609,0.00608,0.5,87024,529,86760,2553438,29.34
USA,m,1944,42,0.00645,0.00643,0.5,86496,556,86218,2466678,28.52
USA,m,1944,43,0.00651,0.00649,0.5,85939,558,85661,2380460,27.70
USA,m,1944,44,0.00675,0.00673,0.5,85382,575,85094,2294800,26.88
USA,m,1944,45,0.00800,0.00797,0.5,84807,676,84469,2209705,26.06
USA,m,1944,46,0.00886,0.00882,0.5,84131,742,83760,2125236,25.26
USA,m,1944,47,0.00931,0.00927,0.5,83389,773,83002,2041476,24.48
USA,m,1944,48,0.01038,0.01032,0.5,82616,853,82189,1958474,23.71
USA,m,1944,49,0.01096,0.01090,0.5,81763,891,81317,1876285,22.95
USA,m,1944,50,0.01217,0.01210,0.5,80872,978,80383,1794967,22.20
USA,m,1944,51,0.01356,0.01346,0.5,79894,1076,79356,1714585,21.46
USA,m,1944,52,0.01444,0.01434,0.5,78818,1130,78253,1635229,20.75
USA,m,1944,53,0.01543,0.01531,0.5,77688,1189,77093,1556976,20.04
USA,m,1944,54,0.01615,0.01602,0.5,76499,1225,75886,1479882,19.35
USA,m,1944,55,0.01819,0.01802,0.5,75273,1357,74595,1403996,18.65
USA,m,1944,56,0.01982,0.01963,0.5,73917,1451,73191,1329401,17.99
USA,m,1944,57,0.02071,0.02050,0.5,72466,1485,71723,1256210,17.34
USA,m,1944,58,0.02233,0.02209,0.5,70981,1568,70197,1184486,16.69
USA,m,1944,59,0.02300,0.02274,0.5,69413,1578,68624,1114290,16.05
USA,m,1944,60,0.02503,0.02472,0.5,67834,1677,66996,1045666,15.41
USA,m,1944,61,0.02807,0.02769,0.5,66158,1832,65242,978670,14.79
USA,m,1944,62,0.02968,0.02924,0.5,64326,1881,63385,913428,14.20
USA,m,1944,63,0.03155,0.03106,0.5,62445,1939,61475,850042,13.61
USA,m,1944,64,0.03349,0.03294,0.5,60505,1993,59509,788567,13.03
USA,m,1944,65,0.03883,0.03809,0.5,58513,2229,57398,729058,12.46
USA,m,1944,66,0.04275,0.04186,0.5,56284,2356,55106,671660,11.93
USA,m,1944,67,0.04303,0.04212,0.5,53928,2271,52793,616554,11.43
USA,m,1944,68,0.04557,0.04455,0.5,51657,2301,50506,563761,10.91
USA,m,1944,69,0.04711,0.04603,0.5,49355,2272,48220,513255,10.40
USA,m,1944,70,0.05376,0.05235,0.5,47084,2465,45851,465035,9.88
USA,m,1944,71,0.06154,0.05970,0.5,44619,2664,43287,419184,9.39
USA,m,1944,72,0.06460,0.06258,0.5,41955,2626,40642,375898,8.96
USA,m,1944,73,0.06842,0.06616,0.5,39329,2602,38028,335256,8.52
USA,m,1944,74,0.07135,0.06889,0.5,36727,2530,35462,297228,8.09
USA,m,1944,75,0.08122,0.07805,0.5,34197,2669,32862,261766,7.65
USA,m,1944,76,0.08976,0.08591,0.5,31528,2708,30173,228903,7.26
USA,m,1944,77,0.09256,0.08846,0.5,28819,2549,27544,198730,6.90
USA,m,1944,78,0.09906,0.09439,0.5,26270,2480,25030,171186,6.52
USA,m,1944,79,0.09845,0.09384,0.5,23790,2232,22674,146156,6.14
USA,m,1944,80,0.12291,0.11579,0.5,21558,2496,20310,123482,5.73
USA,m,1944,81,0.13404,0.12562,0.5,19062,2394,17864,103172,5.41
USA,m,1944,82,0.14526,0.13542,0.5,16667,2257,15539,85308,5.12
USA,m,1944,83,0.15641,0.14507,0.5,14410,2090,13365,69769,4.84
USA,m,1944,84,0.16780,0.15481,0.5,12320,1907,11366,56404,4.58
USA,m,1944,85,0.17971,0.16489,0.5,10412,1717,9554,45038,4.33
USA,m,1944,86,0.19334,0.17630,0.5,8695,1533,7929,35484,4.08
USA,m,1944,87,0.20976,0.18985,0.5,7162,1360,6483,27555,3.85
USA,m,1944,88,0.22935,0.20576,0.5,5803,1194,5206,21073,3.63
USA,m,1944,89,0.25102,0.22303,0.5,4609,1028,4095,15867,3.44
USA,m,1944,90,0.27154,0.23908,0.5,3581,856,3153,11772,3.29
USA,m,1944,91,0.28840,0.25205,0.5,2725,687,2381,8620,3.16
USA,m,1944,92,0.29834,0.25961,0.5,2038,529,1773,6238,3.06
USA,m,1944,93,0.29823,0.25953,0.5,1509,392,1313,4465,2.96
USA,m,1944,94,0.29355,0.25598,0.5,1117,286,974,3152,2.82
USA,m,1944,95,0.34357,0.29320,0.5,831,244,709,2177,2.62
USA,m,1944,96,0.36335,0.30749,0.5,588,181,497,1468,2.50
USA,m,1944,97,0.38361,0.32187,0.5,407,131,341,971,2.39
USA,m,1944,98,0.40428,0.33630,0.5,276,93,230,629,2.28
USA,m,1944,99,0.42529,0.35071,0.5,183,64,151,400,2.18
USA,m,1944,100,0.44658,0.36506,0.5,119,43,97,249,2.09
USA,m,1944,101,0.46806,0.37930,0.5,75,29,61,152,2.01
USA,m,1944,102,0.48967,0.39336,0.5,47,18,38,90,1.93
USA,m,1944,103,0.51131,0.40721,0.5,28,12,23,53,1.86
USA,m,1944,104,0.53291,0.42079,0.5,17,7,13,30,1.79
USA,m,1944,105,0.55439,0.43407,0.5,10,4,8,17,1.73
USA,m,1944,106,0.57567,0.44700,0.5,6,2,4,9,1.67
USA,m,1944,107,0.59667,0.45956,0.5,3,1,2,5,1.62
USA,m,1944,108,0.61732,0.47172,0.5,2,1,1,3,1.58
USA,m,1944,109,0.63755,0.48344,0.5,1,0,1,1,1.54
USA,m,1944,110+,0.65731,1.00000,1.52,0,0,1,1,1.52
USA,m,1945,0,0.04353,0.04200,0.16,100000,4200,96480,6374526,63.75
USA,m,1945,1,0.00355,0.00354,0.5,95800,339,95630,6278047,65.53
USA,m,1945,2,0.00211,0.00211,0.5,95461,201,95360,6182416,64.76
USA,m,1945,3,0.00162,0.00161,0.5,95260,154,95183,6087056,63.90
USA,m,1945,4,0.00143,0.00143,0.5,95106,136,95038,5991874,63.00
USA,m,1945,5,0.00132,0.00132,0.5,94970,125,94907,5896836,62.09
USA,m,1945,6,0.00118,0.00118,0.5,94845,112,94789,5801928,61.17
USA,m,1945,7,0.00103,0.00103,0.5,94733,98,94685,5707139,60.24
USA,m,1945,8,0.00095,0.00095,0.5,94636,90,94591,5612454,59.31
USA,m,1945,9,0.00091,0.00091,0.5,94546,86,94503,5517863,58.36
USA,m,1945,10,0.00090,0.00090,0.5,94460,85,94417,5423360,57.41
USA,m,1945,11,0.00095,0.00095,0.5,94375,90,94330,5328943,56.47
USA,m,1945,12,0.00103,0.00103,0.5,94285,97,94237,5234613,55.52
USA,m,1945,13,0.00113,0.00113,0.5,94188,106,94135,5140376,54.58
USA,m,1945,14,0.00128,0.00128,0.5,94082,121,94022,5046241,53.64
USA,m,1945,15,0.00148,0.00148,0.5,93961,139,93892,4952219,52.70
USA,m,1945,16,0.00164,0.00164,0.5,93822,154,93746,4858327,51.78
USA,m,1945,17,0.00175,0.00175,0.5,93669,164,93587,4764582,50.87
USA,m,1945,18,0.00186,0.00186,0.5,93505,174,93418,4670995,49.95
USA,m,1945,19,0.00197,0.00197,0.5,93331,183,93239,4577577,49.05
USA,m,1945,20,0.00203,0.00202,0.5,93147,189,93053,4484338,48.14
USA,m,1945,21,0.00207,0.00207,0.5,92959,193,92862,4391286,47.24
USA,m,1945,22,0.00213,0.00213,0.5,92766,197,92667,4298423,46.34
USA,m,1945,23,0.00211,0.00211,0.5,92569,196,92471,4205756,45.43
USA,m,1945,24,0.00212,0.00212,0.5,92373,195,92275,4113285,44.53
USA,m,1945,25,0.00215,0.00215,0.5,92178,198,92079,4021010,43.62
USA,m,1945,26,0.00219,0.00219,0.5,91980,202,91879,3928931,42.72
USA,m,1945,27,0.00228,0.00227,0.5,91778,209,91674,3837051,41.81
USA,m,1945,28,0.00235,0.00235,0.5,91570,215,91462,3745377,40.90
USA,m,1945,29,0.00242,0.00242,0.5,91355,221,91244,3653915,40.00
USA,m,1945,30,0.00249,0.00249,0.5,91134,227,91021,3562671,39.09
USA,m,1945,31,0.00264,0.00264,0.5,90907,240,90787,3471650,38.19
USA,m,1945,32,0.00284,0.00284,0.5,90667,257,90539,3380863,37.29
USA,m,1945,33,0.00299,0.00299,0.5,90410,270,90275,3290324,36.39
USA,m,1945,34,0.00317,0.00316,0.5,90140,285,89997,3200049,35.50
USA,m,1945,35,0.00335,0.00334,0.5,89855,301,89705,3110052,34.61
USA,m,1945,36,0.00375,0.00375,0.5,89554,335,89387,3020347,33.73
USA,m,1945,37,0.00411,0.00411,0.5,89219,366,89036,2930960,32.85
USA,m,1945,38,0.00444,0.00443,0.5,88853,394,88656,2841925,31.98
USA,m,1945,39,0.00497,0.00496,0.5,88459,439,88239,2753269,31.12
USA,m,1945,40,0.00527,0.00525,0.5,88020,462,87789,2665030,30.28
USA,m,1945,41,0.00582,0.00580,0.5,87557,508,87304,2577241,29.43
USA,m,1945,42,0.00659,0.00657,0.5,87050,572,86764,2489938,28.60
USA,m,1945,43,0.00698,0.00695,0.5,86478,601,86178,2403174,27.79
USA,m,1945,44,0.00704,0.00701,0.5,85877,602,85576,2316996,26.98
USA,m,1945,45,0.00731,0.00728,0.5,85275,621,84964,2231420,26.17
USA,m,1945,46,0.00871,0.00867,0.5,84654,734,84287,2146456,25.36
USA,m,1945,47,0.00970,0.00965,0.5,83920,810,83515,2062169,24.57
USA,m,1945,48,0.01019,0.01014,0.5,83110,843,82689,1978654,23.81
USA,m,1945,49,0.01131,0.01125,0.5,82267,925,81805,1895965,23.05
USA,m,1945,50,0.01196,0.01189,0.5,81342,967,80859,1814160,22.30
USA,m,1945,51,0.01318,0.01309,0.5,80375,1052,79849,1733301,21.57
USA,m,1945,52,0.01455,0.01444,0.5,79323,1146,78750,1653452,20.84
USA,m,1945,53,0.01549,0.01537,0.5,78177,1202,77576,1574702,20.14
USA,m,1945,54,0.01656,0.01642,0.5,76976,1264,76344,1497126,19.45
USA,m,1945,55,0.01737,0.01722,0.5,75712,1304,75060,1420783,18.77
USA,m,1945,56,0.01958,0.01939,0.5,74408,1443,73687,1345723,18.09
USA,m,1945,57,0.02136,0.02113,0.5,72965,1542,72194,1272036,17.43
USA,m,1945,58,0.02226,0.02201,0.5,71423,1572,70637,1199842,16.80
USA,m,1945,59,0.02384,0.02355,0.5,69851,1645,69029,1129205,16.17
USA,m,1945,60,0.02438,0.02409,0.5,68206,1643,67385,1060176,15.54
USA,m,1945,61,0.02656,0.02622,0.5,66563,1745,65691,992791,14.92
USA,m,1945,62,0.02993,0.02949,0.5,64818,1911,63862,927101,14.30
USA,m,1945,63,0.03169,0.03119,0.5,62907,1962,61926,863238,13.72
USA,m,1945,64,0.03384,0.03328,0.5,60944,2028,59930,801313,13.15
USA,m,1945,65,0.03596,0.03533,0.5,58916,2081,57875,741382,12.58
USA,m,1945,66,0.04153,0.04068,0.5,56835,2312,55679,683507,12.03
USA,m,1945,67,0.04549,0.04448,0.5,54523,2425,53310,627828,11.52
USA,m,1945,68,0.04578,0.04476,0.5,52097,2332,50932,574518,11.03
USA,m,1945,69,0.04851,0.04736,0.5,49766,2357,48587,523587,10.52
USA,m,1945,70,0.05008,0.04886,0.5,47409,2316,46250,475000,10.02
USA,m,1945,71,0.05669,0.05513,0.5,45092,2486,43849,428749,9.51
USA,m,1945,72,0.06459,0.06257,0.5,42607,2666,41274,384900,9.03
USA,m,1945,73,0.06797,0.06574,0.5,39941,2626,38628,343626,8.60
USA,m,1945,74,0.07216,0.06964,0.5,37315,2599,36016,304998,8.17
USA,m,1945,75,0.07580,0.07304,0.5,34716,2536,33449,268982,7.75
USA,m,1945,76,0.08702,0.08339,0.5,32181,2684,30839,235534,7.32
USA,m,1945,77,0.09678,0.09231,0.5,29497,2723,28136,204694,6.94
USA,m,1945,78,0.09970,0.09497,0.5,26774,2543,25503,176559,6.59
USA,m,1945,79,0.10461,0.09941,0.5,24232,2409,23027,151055,6.23
USA,m,1945,80,0.11868,0.11204,0.5,21823,2445,20600,128028,5.87
USA,m,1945,81,0.12863,0.12086,0.5,19378,2342,18207,107428,5.54
USA,m,1945,82,0.13901,0.12998,0.5,17036,2214,15929,89221,5.24
USA,m,1945,83,0.14993,0.13947,0.5,14822,2067,13788,73292,4.94
USA,m,1945,84,0.16154,0.14946,0.5,12754,1906,11801,59504,4.67
USA,m,1945,85,0.17485,0.16080,0.5,10848,1744,9976,47703,4.40
USA,m,1945,86,0.19036,0.17382,0.5,9104,1582,8313,37727,4.14
USA,m,1945,87,0.20809,0.18848,0.5,7521,1418,6813,29414,3.91
USA,m,1945,88,0.22781,0.20452,0.5,6104,1248,5480,22602,3.70
USA,m,1945,89,0.24800,0.22064,0.5,4855,1071,4320,17122,3.53
USA,m,1945,90,0.26508,0.23406,0.5,3784,886,3341,12802,3.38
USA,m,1945,91,0.27790,0.24400,0.5,2898,707,2545,9461,3.26
USA,m,1945,92,0.28465,0.24918,0.5,2191,546,1918,6916,3.16
USA,m,1945,93,0.28295,0.24788,0.5,1645,408,1441,4998,3.04
USA,m,1945,94,0.27804,0.24410,0.5,1237,302,1086,3557,2.87
USA,m,1945,95,0.33950,0.29024,0.5,935,271,800,2470,2.64
USA,m,1945,96,0.35961,0.30480,0.5,664,202,563,1671,2.52
USA,m,1945,97,0.38021,0.31948,0.5,462,147,388,1108,2.40
USA,m,1945,98,0.40126,0.33421,0.5,314,105,262,720,2.29
USA,m,1945,99,0.42268,0.34894,0.5,209,73,173,458,2.19
USA,m,1945,100,0.44440,0.36360,0.5,136,50,111,286,2.10
USA,m,1945,101,0.46632,0.37815,0.5,87,33,70,174,2.01
USA,m,1945,102,0.48838,0.39253,0.5,54,21,43,104,1.93
USA,m,1945,103,0.51049,0.40668,0.5,33,13,26,61,1.86
USA,m,1945,104,0.53255,0.42056,0.5,19,8,15,35,1.79
USA,m,1945,105,0.55449,0.43413,0.5,11,5,9,19,1.73
USA,m,1945,106,0.57622,0.44733,0.5,6,3,5,11,1.67
USA,m,1945,107,0.59765,0.46015,0.5,4,2,3,6,1.62
USA,m,1945,108,0.61872,0.47254,0.5,2,1,1,3,1.58
USA,m,1945,109,0.63935,0.48448,0.5,1,0,1,2,1.54
USA,m,1945,110+,0.65948,1.00000,1.52,1,1,1,1,1.52
USA,m,1946,0,0.04233,0.04088,0.16,100000,4088,96561,6424124,64.24
USA,m,1946,1,0.00328,0.00327,0.5,95912,314,95755,6327563,65.97
USA,m,1946,2,0.00190,0.00190,0.5,95598,182,95508,6231807,65.19
USA,m,1946,3,0.00151,0.00151,0.5,95417,144,95345,6136300,64.31
USA,m,1946,4,0.00122,0.00122,0.5,95273,116,95215,6040955,63.41
USA,m,1946,5,0.00113,0.00113,0.5,95157,108,95103,5945740,62.48
USA,m,1946,6,0.00109,0.00109,0.5,95049,103,94997,5850638,61.55
USA,m,1946,7,0.00100,0.00100,0.5,94946,95,94899,5755640,60.62
USA,m,1946,8,0.00091,0.00091,0.5,94851,86,94808,5660742,59.68
USA,m,1946,9,0.00086,0.00086,0.5,94765,82,94724,5565933,58.73
USA,m,1946,10,0.00085,0.00085,0.5,94683,81,94643,5471209,57.78
USA,m,1946,11,0.00087,0.00087,0.5,94603,83,94561,5376566,56.83
USA,m,1946,12,0.00094,0.00094,0.5,94520,89,94475,5282005,55.88
USA,m,1946,13,0.00104,0.00104,0.5,94431,98,94382,5187529,54.93
USA,m,1946,14,0.00114,0.00114,0.5,94333,108,94279,5093147,53.99
USA,m,1946,15,0.00129,0.00129,0.5,94225,122,94165,4998868,53.05
USA,m,1946,16,0.00146,0.00146,0.5,94104,138,94035,4904704,52.12
USA,m,1946,17,0.00162,0.00162,0.5,93966,152,93890,4810669,51.20
USA,m,1946,18,0.00176,0.00176,0.5,93814,165,93732,4716779,50.28
USA,m,1946,19,0.00194,0.00194,0.5,93649,182,93558,4623047,49.37
USA,m,1946,20,0.00212,0.00212,0.5,93467,198,93368,4529489,48.46
USA,m,1946,21,0.00223,0.00223,0.5,93269,208,93165,4436121,47.56
USA,m,1946,22,0.00231,0.00231,0.5,93061,215,92954,4342956,46.67
USA,m,1946,23,0.00236,0.00236,0.5,92846,219,92737,4250002,45.77
USA,m,1946,24,0.00231,0.00231,0.5,92627,214,92520,4157266,44.88
USA,m,1946,25,0.00226,0.00225,0.5,92414,208,92309,4064745,43.98
USA,m,1946,26,0.00226,0.00226,0.5,92205,208,92101,3972436,43.08
USA,m,1946,27,0.00231,0.00231,0.5,91997,213,91891,3880335,42.18
USA,m,1946,28,0.00240,0.00240,0.5,91784,220,91674,3788444,41.28
USA,m,1946,29,0.00248,0.00248,0.5,91564,227,91450,3696770,40.37
USA,m,1946,30,0.00256,0.00256,0.5,91337,234,91220,3605320,39.47
USA,m,1946,31,0.00263,0.00262,0.5,91103,239,90984,3514100,38.57
USA,m,1946,32,0.00279,0.00279,0.5,90864,253,90737,3423116,37.67
USA,m,1946,33,0.00300,0.00300,0.5,90611,272,90475,3332379,36.78
USA,m,1946,34,0.00316,0.00316,0.5,90339,285,90196,3241904,35.89
USA,m,1946,35,0.00335,0.00334,0.5,90054,301,89903,3151707,35.00
USA,m,1946,36,0.00354,0.00353,0.5,89753,317,89594,3061804,34.11
USA,m,1946,37,0.00395,0.00394,0.5,89436,352,89260,2972210,33.23
USA,m,1946,38,0.00429,0.00428,0.5,89084,381,88893,2882950,32.36
USA,m,1946,39,0.00458,0.00457,0.5,88703,405,88500,2794057,31.50
USA,m,1946,40,0.00508,0.00507,0.5,88297,448,88073,2705557,30.64
USA,m,1946,41,0.00534,0.00533,0.5,87850,468,87616,2617483,29.80
USA,m,1946,42,0.00587,0.00585,0.5,87382,511,87126,2529868,28.95
USA,m,1946,43,0.00664,0.00662,0.5,86870,575,86583,2442742,28.12
USA,m,1946,44,0.00707,0.00705,0.5,86295,608,85991,2356159,27.30
USA,m,1946,45,0.00719,0.00716,0.5,85687,614,85380,2270168,26.49
USA,m,1946,46,0.00754,0.00751,0.5,85074,639,84754,2184788,25.68
USA,m,1946,47,0.00910,0.00906,0.5,84434,765,84052,2100034,24.87
USA,m,1946,48,0.01026,0.01020,0.5,83669,854,83242,2015982,24.09
USA,m,1946,49,0.01087,0.01081,0.5,82816,895,82368,1932740,23.34
USA,m,1946,50,0.01209,0.01202,0.5,81920,985,81428,1850372,22.59
USA,m,1946,51,0.01281,0.01273,0.5,80935,1030,80420,1768944,21.86
USA,m,1946,52,0.01405,0.01396,0.5,79905,1115,79348,1688524,21.13
USA,m,1946,53,0.01537,0.01525,0.5,78790,1202,78189,1609176,20.42
USA,m,1946,54,0.01627,0.01614,0.5,77588,1252,76962,1530987,19.73
USA,m,1946,55,0.01726,0.01711,0.5,76336,1306,75683,1454025,19.05
USA,m,1946,56,0.01799,0.01783,0.5,75030,1338,74361,1378342,18.37
USA,m,1946,57,0.02019,0.01999,0.5,73692,1473,72956,1303981,17.69
USA,m,1946,58,0.02203,0.02179,0.5,72220,1574,71433,1231025,17.05
USA,m,1946,59,0.02299,0.02273,0.5,70646,1606,69843,1159592,16.41
USA,m,1946,60,0.02464,0.02434,0.5,69040,1680,68200,1089749,15.78
USA,m,1946,61,0.02524,0.02493,0.5,67360,1679,66520,1021549,15.17
USA,m,1946,62,0.02768,0.02730,0.5,65680,1793,64784,955029,14.54
USA,m,1946,63,0.03138,0.03090,0.5,63887,1974,62900,890245,13.93
USA,m,1946,64,0.03324,0.03270,0.5,61913,2024,60901,827345,13.36
USA,m,1946,65,0.03556,0.03494,0.5,59889,2093,58842,766444,12.80
USA,m,1946,66,0.03766,0.03696,0.5,57796,2136,56728,707602,12.24
USA,m,1946,67,0.04321,0.04230,0.5,55660,2354,54483,650874,11.69
USA,m,1946,68,0.04708,0.04600,0.5,53306,2452,52080,596391,11.19
USA,m,1946,69,0.04749,0.04639,0.5,50854,2359,49674,544311,10.70
USA,m,1946,70,0.05054,0.04929,0.5,48495,2391,47300,494636,10.20
USA,m,1946,71,0.05237,0.05104,0.5,46104,2353,44928,447337,9.70
USA,m,1946,72,0.05922,0.05751,0.5,43751,2516,42493,402409,9.20
USA,m,1946,73,0.06757,0.06536,0.5,41235,2695,39888,359916,8.73
USA,m,1946,74,0.07162,0.06915,0.5,38540,2665,37208,320028,8.30
USA,m,1946,75,0.07631,0.07351,0.5,35875,2637,34557,282820,7.88
USA,m,1946,76,0.08039,0.07728,0.5,33238,2569,31954,248264,7.47
USA,m,1946,77,0.09219,0.08813,0.5,30669,2703,29318,216310,7.05
USA,m,1946,78,0.10230,0.09732,0.5,27966,2722,26606,186992,6.69
USA,m,1946,79,0.10449,0.09930,0.5,25245,2507,23991,160387,6.35
USA,m,1946,80,0.11350,0.10741,0.5,22738,2442,21517,136395,6.00
USA,m,1946,81,0.12284,0.11573,0.5,20296,2349,19121,114879,5.66
USA,m,1946,82,0.13315,0.12484,0.5,17947,2240,16827,95757,5.34
USA,m,1946,83,0.14428,0.13457,0.5,15706,2114,14650,78931,5.03
USA,m,1946,84,0.15656,0.14520,0.5,13593,1974,12606,64281,4.73
USA,m,1946,85,0.17042,0.15704,0.5,11619,1825,10707,51675,4.45
USA,m,1946,86,0.18615,0.17030,0.5,9794,1668,8960,40968,4.18
USA,m,1946,87,0.20420,0.18528,0.5,8127,1506,7374,32008,3.94
USA,m,1946,88,0.22380,0.20128,0.5,6621,1333,5954,24634,3.72
USA,m,1946,89,0.24320,0.21683,0.5,5288,1147,4715,18680,3.53
USA,m,1946,90,0.25972,0.22987,0.5,4142,952,3666,13965,3.37
USA,m,1946,91,0.27455,0.24141,0.5,3190,770,2805,10299,3.23
USA,m,1946,92,0.28601,0.25022,0.5,2420,605,2117,7495,3.10
USA,m,1946,93,0.29201,0.25481,0.5,1814,462,1583,5378,2.96
USA,m,1946,94,0.29588,0.25775,0.5,1352,348,1178,3795,2.81
USA,m,1946,95,0.34273,0.29259,0.5,1003,294,857,2617,2.61
USA,m,1946,96,0.36400,0.30795,0.5,710,219,601,1761,2.48
USA,m,1946,97,0.38581,0.32342,0.5,491,159,412,1160,2.36
USA,m,1946,98,0.40809,0.33893,0.5,332,113,276,748,2.25
USA,m,1946,99,0.43076,0.35442,0.5,220,78,181,472,2.15
USA,m,1946,100,0.45372,0.36982,0.5,142,52,116,292,2.06
USA,m,1946,101,0.47688,0.38506,0.5,89,34,72,176,1.97
USA,m,1946,102,0.50014,0.40009,0.5,55,22,44,104,1.89
USA,m,1946,103,0.52340,0.41484,0.5,33,14,26,60,1.81
USA,m,1946,104,0.54655,0.42925,0.5,19,8,15,34,1.75
USA,m,1946,105,0.56951,0.44328,0.5,11,5,9,19,1.68
USA,m,1946,106,0.59217,0.45689,0.5,6,3,5,10,1.63
USA,m,1946,107,0.61445,0.47004,0.5,3,2,3,5,1.58
USA,m,1946,108,0.63626,0.48270,0.5,2,1,1,3,1.53
USA,m,1946,109,0.65752,0.49484,0.5,1,0,1,1,1.50
USA,m,1946,110+,0.67817,1.00000,1.47,0,0,1,1,1.47
USA,m,1947,0,0.03923,0.03796,0.15,100000,3796,96774,6444652,64.45
USA,m,1947,1,0.00264,0.00264,0.5,96204,254,96077,6347877,65.98
USA,m,1947,2,0.00180,0.00180,0.5,95950,173,95864,6251800,65.16
USA,m,1947,3,0.00134,0.00134,0.5,95777,128,95713,6155936,64.27
USA,m,1947,4,0.00106,0.00106,0.5,95649,102,95599,6060223,63.36
USA,m,1947,5,0.00096,0.00096,0.5,95548,92,95502,5964624,62.43
USA,m,1947,6,0.00092,0.00092,0.5,95456,88,95412,5869122,61.49
USA,m,1947,7,0.00086,0.00086,0.5,95368,82,95327,5773710,60.54
USA,m,1947,8,0.00079,0.00079,0.5,95286,75,95249,5678383,59.59
USA,m,1947,9,0.00072,0.00072,0.5,95211,68,95177,5583134,58.64
USA,m,1947,10,0.00070,0.00070,0.5,95143,66,95110,5487957,57.68
USA,m,1947,11,0.00072,0.00072,0.5,95077,69,95042,5392847,56.72
USA,m,1947,12,0.00079,0.00079,0.5,95008,75,94971,5297805,55.76
USA,m,1947,13,0.00090,0.00090,0.5,94933,86,94890,5202834,54.81
USA,m,1947,14,0.00105,0.00105,0.5,94848,100,94798,5107944,53.85
USA,m,1947,15,0.00121,0.00121,0.5,94748,115,94691,5013146,52.91
USA,m,1947,16,0.00139,0.00139,0.5,94633,131,94568,4918455,51.97
USA,m,1947,17,0.00158,0.00157,0.5,94502,149,94428,4823888,51.05
USA,m,1947,18,0.00173,0.00173,0.5,94353,163,94272,4729460,50.13
USA,m,1947,19,0.00187,0.00186,0.5,94190,176,94103,4635188,49.21
USA,m,1947,20,0.00202,0.00202,0.5,94015,190,93920,4541086,48.30
USA,m,1947,21,0.00214,0.00214,0.5,93825,201,93724,4447166,47.40
USA,m,1947,22,0.00219,0.00219,0.5,93624,205,93522,4353442,46.50
USA,m,1947,23,0.00222,0.00221,0.5,93419,207,93316,4259920,45.60
USA,m,1947,24,0.00223,0.00223,0.5,93212,208,93108,4166604,44.70
USA,m,1947,25,0.00217,0.00216,0.5,93004,201,92904,4073496,43.80
USA,m,1947,26,0.00214,0.00214,0.5,92803,199,92704,3980593,42.89
USA,m,1947,27,0.00218,0.00218,0.5,92604,201,92503,3887889,41.98
USA,m,1947,28,0.00226,0.00226,0.5,92403,208,92298,3795386,41.07
USA,m,1947,29,0.00237,0.00236,0.5,92194,218,92085,3703087,40.17
USA,m,1947,30,0.00244,0.00244,0.5,91976,224,91864,3611002,39.26
USA,m,1947,31,0.00252,0.00252,0.5,91752,231,91637,3519138,38.35
USA,m,1947,32,0.00258,0.00258,0.5,91521,236,91403,3427501,37.45
USA,m,1947,33,0.00276,0.00276,0.5,91285,252,91159,3336098,36.55
USA,m,1947,34,0.00300,0.00300,0.5,91033,273,90897,3244939,35.65
USA,m,1947,35,0.00319,0.00319,0.5,90761,289,90616,3154042,34.75
USA,m,1947,36,0.00341,0.00340,0.5,90471,308,90318,3063426,33.86
USA,m,1947,37,0.00365,0.00364,0.5,90164,328,89999,2973108,32.97
USA,m,1947,38,0.00412,0.00412,0.5,89835,370,89650,2883109,32.09
USA,m,1947,39,0.00455,0.00454,0.5,89466,406,89263,2793458,31.22
