,year,state,state_po,county_name,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode,d_share,now,log_votes,residuals
548,2000,ARKANSAS,AR,CONWAY,5029.0,US PRESIDENT,AL GORE,DEMOCRAT,3496,7234,20250821,TOTAL,0.4832734310201825,0,8.886547412512042,0.09945366474548395
552,2000,ARKANSAS,AR,CRAIGHEAD,5031.0,US PRESIDENT,AL GORE,DEMOCRAT,12376,25157,20250821,TOTAL,0.4919505505425925,0,10.132891466821151,0.0676969984622745
556,2000,ARKANSAS,AR,CRAWFORD,5033.0,US PRESIDENT,AL GORE,DEMOCRAT,6288,17625,20250821,TOTAL,0.3567659574468085,0,9.777073627680469,-0.0559441831301683
560,2000,ARKANSAS,AR,CRITTENDEN,5035.0,US PRESIDENT,AL GORE,DEMOCRAT,7224,13234,20250821,TOTAL,0.5458667069669034,0,9.490544554572004,0.14245211774999839
564,2000,ARKANSAS,AR,CROSS,5037.0,US PRESIDENT,AL GORE,DEMOCRAT,3096,6215,20250821,TOTAL,0.49814963797264683,0,8.734721003944811,0.11925541088788483
568,2000,ARKANSAS,AR,DALLAS,5039.0,US PRESIDENT,AL GORE,DEMOCRAT,1710,3325,20250821,TOTAL,0.5142857142857142,0,8.109224953089955,0.15568377587925453
572,2000,ARKANSAS,AR,DESHA,5041.0,US PRESIDENT,AL GORE,DEMOCRAT,2776,4495,20250821,TOTAL,0.617575083426029,0,8.410720946905721,0.24919203811489776
576,2000,ARKANSAS,AR,DREW,5043.0,US PRESIDENT,AL GORE,DEMOCRAT,3060,5922,20250821,TOTAL,0.5167173252279635,0,8.686429508661536,0.13938976664839164
580,2000,ARKANSAS,AR,FAULKNER,5045.0,US PRESIDENT,AL GORE,DEMOCRAT,11950,29216,20250821,TOTAL,0.4090224534501643,0,10.282471783394694,-0.020083770298270298
584,2000,ARKANSAS,AR,FRANKLIN,5047.0,US PRESIDENT,AL GORE,DEMOCRAT,2674,6140,20250821,TOTAL,0.43550488599348536,0,8.722580021141189,0.05700453562073887
588,2000,ARKANSAS,AR,FULTON,5049.0,US PRESIDENT,AL GORE,DEMOCRAT,1976,4108,20250821,TOTAL,0.4810126582278481,0,8.32069157104845,0.11555033812661447
592,2000,ARKANSAS,AR,GARLAND,5051.0,US PRESIDENT,AL GORE,DEMOCRAT,15840,35935,20250821,TOTAL,0.4407958814526228,0,10.489467029902544,0.00497433585454099
596,2000,ARKANSAS,AR,GRANT,5053.0,US PRESIDENT,AL GORE,DEMOCRAT,2535,6013,20250821,TOTAL,0.4215865624480293,0,8.70167907103957,0.04376427888726858
600,2000,ARKANSAS,AR,GREENE,5055.0,US PRESIDENT,AL GORE,DEMOCRAT,6319,12484,20250821,TOTAL,0.506167894905479,0,9.43220310339067,0.10464601399211115
604,2000,ARKANSAS,AR,HEMPSTEAD,5057.0,US PRESIDENT,AL GORE,DEMOCRAT,3937,7289,20250821,TOTAL,0.5401289614487584,0,8.894121641382213,0.15606347269741278
608,2000,ARKANSAS,AR,HOT SPRING,5059.0,US PRESIDENT,AL GORE,DEMOCRAT,5527,10981,20250821,TOTAL,0.503323923139969,0,9.303921785597714,0.10596373362198253
612,2000,ARKANSAS,AR,HOWARD,5061.0,US PRESIDENT,AL GORE,DEMOCRAT,2063,4459,20250821,TOTAL,0.46265978919040146,0,8.402679804627477,0.09453761392024085
616,2000,ARKANSAS,AR,INDEPENDENCE,5063.0,US PRESIDENT,AL GORE,DEMOCRAT,5146,11594,20250821,TOTAL,0.44385026737967914,0,9.358243001899679,0.04472779366973101
620,2000,ARKANSAS,AR,IZARD,5065.0,US PRESIDENT,AL GORE,DEMOCRAT,2587,5032,20250821,TOTAL,0.5141096979332274,0,8.523572798380277,0.14206552263594702
624,2000,ARKANSAS,AR,JACKSON,5067.0,US PRESIDENT,AL GORE,DEMOCRAT,3651,6072,20250821,TOTAL,0.6012845849802372,0,8.711443319075466,0.22314553053083513
628,2000,ARKANSAS,AR,JEFFERSON,5069.0,US PRESIDENT,AL GORE,DEMOCRAT,17716,27201,20250821,TOTAL,0.6512995845740965,0,10.211009016314167,0.22451174972254856
632,2000,ARKANSAS,AR,JOHNSON,5071.0,US PRESIDENT,AL GORE,DEMOCRAT,3270,7161,20250821,TOTAL,0.4566401340594889,0,8.87640491500694,0.07314940980993379
636,2000,ARKANSAS,AR,LAFAYETTE,5073.0,US PRESIDENT,AL GORE,DEMOCRAT,1806,3383,20250821,TOTAL,0.5338456990836535,0,8.12651816878071,0.17468273567233034
640,2000,ARKANSAS,AR,LAWRENCE,5075.0,US PRESIDENT,AL GORE,DEMOCRAT,3255,6040,20250821,TOTAL,0.5389072847682119,0,8.706159290928861,0.16093965430204465
644,2000,ARKANSAS,AR,LEE,5077.0,US PRESIDENT,AL GORE,DEMOCRAT,2727,4121,20250821,TOTAL,0.6617325891773841,0,8.323851131338817,0.29616776689500796
648,2000,ARKANSAS,AR,LINCOLN,5079.0,US PRESIDENT,AL GORE,DEMOCRAT,1957,3546,20250821,TOTAL,0.5518894529046813,0,8.173575486634153,0.19119986006539663
652,2000,ARKANSAS,AR,LITTLE RIVER,5081.0,US PRESIDENT,AL GORE,DEMOCRAT,2883,5263,20250821,TOTAL,0.5477864335930078,0,8.56845648535378,0.174286145612413
656,2000,ARKANSAS,AR,LOGAN,5083.0,US PRESIDENT,AL GORE,DEMOCRAT,3283,8096,20250821,TOTAL,0.4055088932806324,0,8.999125391527247,0.018036881966378038
660,2000,ARKANSAS,AR,LONOKE,5085.0,US PRESIDENT,AL GORE,DEMOCRAT,6851,17943,20250821,TOTAL,0.38182020843783093,0,9.794955345712667,-0.03147004928597269
664,2000,ARKANSAS,AR,MADISON,5087.0,US PRESIDENT,AL GORE,DEMOCRAT,2055,5628,20250821,TOTAL,0.36513859275053306,0,8.63550941823428,-0.010537020667973518
668,2000,ARKANSAS,AR,MARION,5089.0,US PRESIDENT,AL GORE,DEMOCRAT,2233,6015,20250821,TOTAL,0.371238570241064,0,8.70201162840878,-0.0065945021170502605
672,2000,ARKANSAS,AR,MILLER,5091.0,US PRESIDENT,AL GORE,DEMOCRAT,6278,13745,20250821,TOTAL,0.45674790833030193,0,9.528430400599346,0.05210422977964674
676,2000,ARKANSAS,AR,MISSISSIPPI,5093.0,US PRESIDENT,AL GORE,DEMOCRAT,7107,12586,20250821,TOTAL,0.5646750357540123,0,9.440340364086879,0.16288916653428764
680,2000,ARKANSAS,AR,MONROE,5095.0,US PRESIDENT,AL GORE,DEMOCRAT,1910,3293,20250821,TOTAL,0.5800182204676587,0,8.099554282376364,0.22173001712245927
684,2000,ARKANSAS,AR,MONTGOMERY,5097.0,US PRESIDENT,AL GORE,DEMOCRAT,1438,3739,20250821,TOTAL,0.38459481144691093,0,8.226573474977114,0.022185862462443806
688,2000,ARKANSAS,AR,NEVADA,5099.0,US PRESIDENT,AL GORE,DEMOCRAT,1867,3738,20250821,TOTAL,0.4994649545211343,0,8.226305988015508,0.13706468332549604
692,2000,ARKANSAS,AR,NEWTON,5101.0,US PRESIDENT,AL GORE,DEMOCRAT,1205,3927,20250821,TOTAL,0.3068500127323657,0,8.27563105457801,-0.057150457998337345
696,2000,ARKANSAS,AR,OUACHITA,5103.0,US PRESIDENT,AL GORE,DEMOCRAT,5464,10395,20250821,TOTAL,0.5256373256373257,0,9.249080200292113,0.1300563020774233
700,2000,ARKANSAS,AR,PERRY,5105.0,US PRESIDENT,AL GORE,DEMOCRAT,1648,4007,20250821,TOTAL,0.41128025954579484,0,8.295798110636145,0.04662553093006777
704,2000,ARKANSAS,AR,PHILLIPS,5107.0,US PRESIDENT,AL GORE,DEMOCRAT,6018,9313,20250821,TOTAL,0.6461934929668206,0,9.139166552521658,0.25417827844311447
708,2000,ARKANSAS,AR,PIKE,5109.0,US PRESIDENT,AL GORE,DEMOCRAT,1604,3971,20250821,TOTAL,0.40392848149080834,0,8.286773231131251,0.039566537233911236
712,2000,ARKANSAS,AR,POINSETT,5111.0,US PRESIDENT,AL GORE,DEMOCRAT,4102,7235,20250821,TOTAL,0.5669661368348307,0,8.886685639065584,0.18314188622626038
716,2000,ARKANSAS,AR,POLK,5113.0,US PRESIDENT,AL GORE,DEMOCRAT,2315,7193,20250821,TOTAL,0.3218406784373697,0,8.880863609867356,-0.061794694404470496
720,2000,ARKANSAS,AR,POPE,5115.0,US PRESIDENT,AL GORE,DEMOCRAT,6669,18422,20250821,TOTAL,0.36201281076973185,0,9.821300881548181,-0.05213214654462578
724,2000,ARKANSAS,AR,PRAIRIE,5117.0,US PRESIDENT,AL GORE,DEMOCRAT,1563,3507,20250821,TOTAL,0.44568006843455943,0,8.162516250140179,0.08534925838725343
728,2000,ARKANSAS,AR,PULASKI,5119.0,US PRESIDENT,AL GORE,DEMOCRAT,68320,127151,20250821,TOTAL,0.5373139023680505,0,11.75313063554604,0.06049669158081722
732,2000,ARKANSAS,AR,RANDOLPH,5121.0,US PRESIDENT,AL GORE,DEMOCRAT,3019,5877,20250821,TOTAL,0.5136974646928705,0,8.678801706612651,0.13661736660636703
736,2000,ARKANSAS,AR,SALINE,5125.0,US PRESIDENT,AL GORE,DEMOCRAT,12700,32391,20250821,TOTAL,0.3920842209255657,0,10.38563588541525,-0.040368843680741395
740,2000,ARKANSAS,AR,SCOTT,5127.0,US PRESIDENT,AL GORE,DEMOCRAT,1444,3981,20250821,TOTAL,0.3627229339361969,0,8.289288323000317,-0.0017206047131664293
744,2000,ARKANSAS,AR,SEARCY,5129.0,US PRESIDENT,AL GORE,DEMOCRAT,1229,4058,20250821,TOTAL,0.3028585510103499,0,8.30844552038576,-0.062206483776489185
748,2000,ARKANSAS,AR,SEBASTIAN,5131.0,US PRESIDENT,AL GORE,DEMOCRAT,15555,40159,20250821,TOTAL,0.3873353420154884,0,10.600601853657185,-0.05209162990424532
752,2000,ARKANSAS,AR,SEVIER,5133.0,US PRESIDENT,AL GORE,DEMOCRAT,2095,4293,20250821,TOTAL,0.4880037269974377,0,8.36474106822456,0.1211123569260083
756,2000,ARKANSAS,AR,SHARP,5135.0,US PRESIDENT,AL GORE,DEMOCRAT,3236,7126,20250821,TOTAL,0.4541117036205445,0,8.871505346165781,0.07077993075875294
760,2000,ARKANSAS,AR,ST. FRANCIS,5123.0,US PRESIDENT,AL GORE,DEMOCRAT,4986,8496,20250821,TOTAL,0.586864406779661,0,9.04735074348172,0.19782787277635777
764,2000,ARKANSAS,AR,STONE,5137.0,US PRESIDENT,AL GORE,DEMOCRAT,2043,4860,20250821,TOTAL,0.4203703703703704,0,8.48879371689454,0.04945449502080396
768,2000,ARKANSAS,AR,UNION,5139.0,US PRESIDENT,AL GORE,DEMOCRAT,6261,15609,20250821,TOTAL,0.4011147414952912,0,9.655602949958412,-0.007654657881295546
772,2000,ARKANSAS,AR,VAN BUREN,5141.0,US PRESIDENT,AL GORE,DEMOCRAT,3202,6984,20250821,TOTAL,0.45847651775486825,0,8.851377097519439,0.0757977437914103
776,2000,ARKANSAS,AR,WASHINGTON,5143.0,US PRESIDENT,AL GORE,DEMOCRAT,21425,51459,20250821,TOTAL,0.4163508812841291,0,10.848540653077935,-0.031119699680811852
780,2000,ARKANSAS,AR,WHITE,5145.0,US PRESIDENT,AL GORE,DEMOCRAT,8342,22150,20250821,TOTAL,0.3766139954853273,0,10.005592775473282,-0.04350974348158948
784,2000,ARKANSAS,AR,WOODRUFF,5147.0,US PRESIDENT,AL GORE,DEMOCRAT,1699,2651,20250821,TOTAL,0.6408902301018483,0,7.8826922062890254,0.28963744743648523
788,2000,ARKANSAS,AR,YELL,5149.0,US PRESIDENT,AL GORE,DEMOCRAT,3062,6479,20250821,TOTAL,0.4726037968822349,0,8.776321456449958,0.092359971522266
792,2000,CALIFORNIA,CA,ALAMEDA,6001.0,US PRESIDENT,AL GORE,DEMOCRAT,342889,494336,20250821,TOTAL,0.6936355029777318,0,13.110970726908077,0.17276736161270567
796,2000,CALIFORNIA,CA,ALPINE,6003.0,US PRESIDENT,AL GORE,DEMOCRAT,265,586,20250821,TOTAL,0.4522184300341297,0,6.373319789577012,0.14993257651424607
800,2000,CALIFORNIA,CA,AMADOR,6005.0,US PRESIDENT,AL GORE,DEMOCRAT,5906,15464,20250821,TOTAL,0.38191929643041905,0,9.646270020888167,-0.02654732487003325
804,2000,CALIFORNIA,CA,BUTTE,6007.0,US PRESIDENT,AL GORE,DEMOCRAT,31338,83721,20250821,TOTAL,0.37431468807109325,0,11.335245121065762,-0.08894551706802228
808,2000,CALIFORNIA,CA,CALAVERAS,6009.0,US PRESIDENT,AL GORE,DEMOCRAT,7093,18876,20250821,TOTAL,0.37576817122271666,0,9.845646552846278,-0.039166606250174096
812,2000,CALIFORNIA,CA,COLUSA,6011.0,US PRESIDENT,AL GORE,DEMOCRAT,1745,5590,20250821,TOTAL,0.31216457960644006,0,8.628734566149145,-0.06329124464780805
816,2000,CALIFORNIA,CA,CONTRA COSTA,6013.0,US PRESIDENT,AL GORE,DEMOCRAT,224338,381478,20250821,TOTAL,0.5880758523427301,0,12.8518084609403,0.07561543075203936
820,2000,CALIFORNIA,CA,DEL NORTE,6015.0,US PRESIDENT,AL GORE,DEMOCRAT,3117,8294,20250821,TOTAL,0.3758138413310827,0,9.023287640806327,-0.012442039580458641
824,2000,CALIFORNIA,CA,EL DORADO,6017.0,US PRESIDENT,AL GORE,DEMOCRAT,26220,72136,20250821,TOTAL,0.3634800931573694,0,11.186308505179742,-0.09494832319555302
828,2000,CALIFORNIA,CA,FRESNO,6019.0,US PRESIDENT,AL GORE,DEMOCRAT,95059,220835,20250821,TOTAL,0.43045260035773314,0,12.305171095315735,-0.06427385918724943
832,2000,CALIFORNIA,CA,GLENN,6021.0,US PRESIDENT,AL GORE,DEMOCRAT,2498,8711,20250821,TOTAL,0.2867638617839513,0,9.072341873818893,-0.10308343230409728
836,2000,CALIFORNIA,CA,HUMBOLDT,6023.0,US PRESIDENT,AL GORE,DEMOCRAT,24851,55972,20250821,TOTAL,0.4439898520688916,0,10.932606844675604,-0.006207996998947807
840,2000,CALIFORNIA,CA,IMPERIAL,6025.0,US PRESIDENT,AL GORE,DEMOCRAT,15489,28937,20250821,TOTAL,0.5352662680996648,0,10.272876332061601,0.10647133915186657
844,2000,CALIFORNIA,CA,INYO,6027.0,US PRESIDENT,AL GORE,DEMOCRAT,2652,7815,20250821,TOTAL,0.3393474088291747,0,8.963800242855577,-0.0469785870730402
848,2000,CALIFORNIA,CA,KERN,6029.0,US PRESIDENT,AL GORE,DEMOCRAT,66003,182308,20250821,TOTAL,0.3620411611119644,0,12.113452843412066,-0.12646559151846326
852,2000,CALIFORNIA,CA,KINGS,6031.0,US PRESIDENT,AL GORE,DEMOCRAT,11041,28335,20250821,TOTAL,0.3896594317981295,0,10.251853068603719,-0.03845346225837831
856,2000,CALIFORNIA,CA,LAKE,6033.0,US PRESIDENT,AL GORE,DEMOCRAT,10717,20919,20250821,TOTAL,0.5123093838137578,0,9.948413115889121,0.09404066240805992
860,2000,CALIFORNIA,CA,LASSEN,6035.0,US PRESIDENT,AL GORE,DEMOCRAT,2982,10586,20250821,TOTAL,0.28169280181371625,0,9.267287652417933,-0.1144789063302511
864,2000,CALIFORNIA,CA,LOS ANGELES,6037.0,US PRESIDENT,AL GORE,DEMOCRAT,1710505,2695154,20250821,TOTAL,0.6346594665833567,0,14.806965903549786,0.05876999666735638
868,2000,CALIFORNIA,CA,MADERA,6039.0,US PRESIDENT,AL GORE,DEMOCRAT,11650,33395,20250821,TOTAL,0.34885461895493336,0,10.416161467159736,-0.084588753929077
872,2000,CALIFORNIA,CA,MARIN,6041.0,US PRESIDENT,AL GORE,DEMOCRAT,79135,123155,20250821,TOTAL,0.6425642483049815,0,11.72119900361771,0.16678296075367172
876,2000,CALIFORNIA,CA,MARIPOSA,6043.0,US PRESIDENT,AL GORE,DEMOCRAT,2816,8074,20250821,TOTAL,0.34877384196185285,0,8.996404301412886,-0.03860989198271253
880,2000,CALIFORNIA,CA,MENDOCINO,6045.0,US PRESIDENT,AL GORE,DEMOCRAT,16634,34410,20250821,TOTAL,0.48340598663179307,0,10.446102498791525,0.04899126939418036
884,2000,CALIFORNIA,CA,MERCED,6047.0,US PRESIDENT,AL GORE,DEMOCRAT,22726,50418,20250821,TOTAL,0.4507517156571066,0,10.828103533156273,0.00394415396564729
888,2000,CALIFORNIA,CA,MODOC,6049.0,US PRESIDENT,AL GORE,DEMOCRAT,945,4107,20250821,TOTAL,0.23009495982468955,0,8.320448113956559,-0.13535946206266616
892,2000,CALIFORNIA,CA,MONO,6051.0,US PRESIDENT,AL GORE,DEMOCRAT,1788,4371,20250821,TOTAL,0.40905971173644473,0,8.382747094863314,0.041584191709146845
896,2000,CALIFORNIA,CA,MONTEREY,6053.0,US PRESIDENT,AL GORE,DEMOCRAT,67618,117534,20250821,TOTAL,0.5753058689400514,0,11.674482932411456,0.10104014012254636
900,2000,CALIFORNIA,CA,NAPA,6055.0,US PRESIDENT,AL GORE,DEMOCRAT,28097,51724,20250821,TOTAL,0.5432101152269739,0,10.853677169415743,0.09557289584411621
904,2000,CALIFORNIA,CA,NEVADA,6057.0,US PRESIDENT,AL GORE,DEMOCRAT,17670,47479,20250821,TOTAL,0.37216453590008214,0,10.76804278700223,-0.07269454026932409
908,2000,CALIFORNIA,CA,ORANGE,6059.0,US PRESIDENT,AL GORE,DEMOCRAT,391819,970905,20250821,TOTAL,0.4035605955268538,0,13.78598390520593,-0.13920626487398097
912,2000,CALIFORNIA,CA,PLACER,6061.0,US PRESIDENT,AL GORE,DEMOCRAT,42449,117799,20250821,TOTAL,0.36035110654589597,0,11.676735061199246,-0.11398768563858014
916,2000,CALIFORNIA,CA,PLUMAS,6063.0,US PRESIDENT,AL GORE,DEMOCRAT,3458,10401,20250821,TOTAL,0.3324680319200077,0,9.249657234353133,-0.06313171172889837
920,2000,CALIFORNIA,CA,RIVERSIDE,6065.0,US PRESIDENT,AL GORE,DEMOCRAT,202576,451127,20250821,TOTAL,0.4490442824304464,0,13.019504175296305,-0.06885650899339585
924,2000,CALIFORNIA,CA,SACRAMENTO,6067.0,US PRESIDENT,AL GORE,DEMOCRAT,212792,431550,20250821,TOTAL,0.49308770710230565,0,12.975138657647804,-0.02337378204256091
928,2000,CALIFORNIA,CA,SAN BENITO,6069.0,US PRESIDENT,AL GORE,DEMOCRAT,9131,16831,20250821,TOTAL,0.5425108430871606,0,9.730977703126166,0.13129614250004584
932,2000,CALIFORNIA,CA,SAN BERNARDINO,6071.0,US PRESIDENT,AL GORE,DEMOCRAT,214749,454893,20250821,TOTAL,0.47208684240030074,0,13.027817505442338,-0.04608364935973197
936,2000,CALIFORNIA,CA,SAN DIEGO,6073.0,US PRESIDENT,AL GORE,DEMOCRAT,437666,958634,20250821,TOTAL,0.45655171838261527,0,13.773264633470083,-0.08580250450677745
940,2000,CALIFORNIA,CA,SAN FRANCISCO,6075.0,US PRESIDENT,AL GORE,DEMOCRAT,241578,319786,20250821,TOTAL,0.7554364481246834,0,12.675407301062883,0.24869881767636315
944,2000,CALIFORNIA,CA,SAN JOAQUIN,6077.0,US PRESIDENT,AL GORE,DEMOCRAT,79776,167239,20250821,TOTAL,0.47701792046113645,0,12.027179206021867,-0.00868995030128189
948,2000,CALIFORNIA,CA,SAN LUIS OBISPO,6079.0,US PRESIDENT,AL GORE,DEMOCRAT,44526,108886,20250821,TOTAL,0.40892309387800085,0,11.598056742346348,-0.06286322310426651
952,2000,CALIFORNIA,CA,SAN MATEO,6081.0,US PRESIDENT,AL GORE,DEMOCRAT,166757,259399,20250821,TOTAL,0.6428590703896314,0,12.466122695806934,0.14291103296907554
956,2000,CALIFORNIA,CA,SANTA BARBARA,6083.0,US PRESIDENT,AL GORE,DEMOCRAT,73411,154974,20250821,TOTAL,0.47369881399460556,0,11.951012639895648,-0.009538067629902336
960,2000,CALIFORNIA,CA,SANTA CLARA,6085.0,US PRESIDENT,AL GORE,DEMOCRAT,332490,548129,20250821,TOTAL,0.6065907842861809,0,13.214265939687431,0.08237154857940687
964,2000,CALIFORNIA,CA,SANTA CRUZ,6087.0,US PRESIDENT,AL GORE,DEMOCRAT,66618,108350,20250821,TOTAL,0.6148407937240424,0,11.593122006964505,0.1432145689994041
968,2000,CALIFORNIA,CA,SHASTA,6089.0,US PRESIDENT,AL GORE,DEMOCRAT,20127,66544,20250821,TOTAL,0.3024615292137533,0,11.105618661982692,-0.15334915423849982
972,2000,CALIFORNIA,CA,SIERRA,6091.0,US PRESIDENT,AL GORE,DEMOCRAT,540,1847,20250821,TOTAL,0.292365998917163,0,7.52131798019924,-0.04716311242095522
976,2000,CALIFORNIA,CA,SISKIYOU,6093.0,US PRESIDENT,AL GORE,DEMOCRAT,6323,19819,20250821,TOTAL,0.3190372874514355,0,9.894396352524348,-0.0974790267981061
980,2000,CALIFORNIA,CA,SOLANO,6095.0,US PRESIDENT,AL GORE,DEMOCRAT,75116,131735,20250821,TOTAL,0.5702053364709455,0,11.78854760792957,0.09223913133476974
984,2000,CALIFORNIA,CA,SONOMA,6097.0,US PRESIDENT,AL GORE,DEMOCRAT,117295,197006,20250821,TOTAL,0.5953879577271758,0,12.190989464109117,0.10436576876717535
988,2000,CALIFORNIA,CA,STANISLAUS,6099.0,US PRESIDENT,AL GORE,DEMOCRAT,56448,128267,20250821,TOTAL,0.44008201641887623,0,11.7618693078548,-0.03701869361813187
992,2000,CALIFORNIA,CA,SUTTER,6101.0,US PRESIDENT,AL GORE,DEMOCRAT,8416,26564,20250821,TOTAL,0.31681975606083423,0,10.187312194660604,-0.10919930855612131
996,2000,CALIFORNIA,CA,TEHAMA,6103.0,US PRESIDENT,AL GORE,DEMOCRAT,6507,20854,20250821,TOTAL,0.3120264697420159,0,9.945301055349539,-0.10614129046533827
1000,2000,CALIFORNIA,CA,TRINITY,6105.0,US PRESIDENT,AL GORE,DEMOCRAT,1932,5797,20250821,TOTAL,0.3332758323270657,0,8.665095821339733,-0.043359620617122896
1004,2000,CALIFORNIA,CA,TULARE,6107.0,US PRESIDENT,AL GORE,DEMOCRAT,33006,89818,20250821,TOTAL,0.3674764523814826,0,11.405540679638088,-0.09806427517724314
1008,2000,CALIFORNIA,CA,TUOLUMNE,6109.0,US PRESIDENT,AL GORE,DEMOCRAT,9359,23727,20250821,TOTAL,0.3944451468790829,0,10.074368919187528,-0.027909821782286015
1012,2000,CALIFORNIA,CA,VENTURA,6111.0,US PRESIDENT,AL GORE,DEMOCRAT,133258,282692,20250821,TOTAL,0.4713893566142657,0,12.55211324473157,-0.03134837874283131
1016,2000,CALIFORNIA,CA,YOLO,6113.0,US PRESIDENT,AL GORE,DEMOCRAT,33747,61436,20250821,TOTAL,0.5493033400612019,0,11.025751261535518,0.09608370789319687
1020,2000,CALIFORNIA,CA,YUBA,6115.0,US PRESIDENT,AL GORE,DEMOCRAT,5546,16127,20250821,TOTAL,0.3438953308116823,0,9.688250164980516,-0.06593320668554603
1024,2000,COLORADO,CO,ADAMS,8001.0,US PRESIDENT,AL GORE,DEMOCRAT,54132,107852,20250821,TOTAL,0.5019100248488669,0,11.588515195919815,0.03043325388892859
1028,2000,COLORADO,CO,ALAMOSA,8003.0,US PRESIDENT,AL GORE,DEMOCRAT,2455,5659,20250821,TOTAL,0.43382223007598514,0,8.641002477142523,0.057968411316388635
1032,2000,COLORADO,CO,ARAPAHOE,8005.0,US PRESIDENT,AL GORE,DEMOCRAT,82614,189942,20250821,TOTAL,0.4349432984805888,0,12.154474041382446,-0.05489426029962524
1036,2000,COLORADO,CO,ARCHULETA,8007.0,US PRESIDENT,AL GORE,DEMOCRAT,1432,4758,20250821,TOTAL,0.30096679277007143,0,8.467582690862903,-0.06926095631105778
1040,2000,COLORADO,CO,BACA,8009.0,US PRESIDENT,AL GORE,DEMOCRAT,531,2278,20250821,TOTAL,0.233099209833187,0,7.731053144007127,-0.11323411151419349
1044,2000,COLORADO,CO,BENT,8011.0,US PRESIDENT,AL GORE,DEMOCRAT,783,1963,20250821,TOTAL,0.3988792664289353,0,7.5822291942764615,0.05737407876209916
1048,2000,COLORADO,CO,BOULDER,8013.0,US PRESIDENT,AL GORE,DEMOCRAT,69983,139626,20250821,TOTAL,0.5012175382808359,0,11.846722698387037,0.02136402190131037
1052,2000,COLORADO,CO,CHAFFEE,8015.0,US PRESIDENT,AL GORE,DEMOCRAT,2768,7610,20250821,TOTAL,0.36373193166885676,0,8.937218450855731,-0.021731700040794055
1056,2000,COLORADO,CO,CHEYENNE,8017.0,US PRESIDENT,AL GORE,DEMOCRAT,209,1212,20250821,TOTAL,0.17244224422442245,0,7.10002716662926,-0.15341938704760233
1060,2000,COLORADO,CO,CLEAR CREEK,8019.0,US PRESIDENT,AL GORE,DEMOCRAT,2188,4924,20250821,TOTAL,0.44435418359057677,0,8.501876487304344,0.07301387813708743
1064,2000,COLORADO,CO,CONEJOS,8021.0,US PRESIDENT,AL GORE,DEMOCRAT,1749,3671,20250821,TOTAL,0.476436938163988,0,8.208219383496834,0.11462343102481598
1068,2000,COLORADO,CO,COSTILLA,8023.0,US PRESIDENT,AL GORE,DEMOCRAT,1054,1648,20250821,TOTAL,0.6395631067961165,0,7.4073177104694174,0.3037323823296665
1072,2000,COLORADO,CO,CROWLEY,8025.0,US PRESIDENT,AL GORE,DEMOCRAT,511,1445,20250821,TOTAL,0.35363321799307956,0,7.275864600546533,0.022067083927432507
1076,2000,COLORADO,CO,CUSTER,8027.0,US PRESIDENT,AL GORE,DEMOCRAT,507,2111,20250821,TOTAL,0.24017053529133112,0,7.65491704784832,-0.10369278542218127
1080,2000,COLORADO,CO,DELTA,8029.0,US PRESIDENT,AL GORE,DEMOCRAT,3264,12686,20250821,TOTAL,0.25729150244363863,0,9.448254302193842,-0.14475111007035507
1084,2000,COLORADO,CO,DENVER,8031.0,US PRESIDENT,AL GORE,DEMOCRAT,122693,198347,20250821,TOTAL,0.6185775433961693,0,12.197773301048665,0.1273352737860422
1088,2000,COLORADO,CO,DOLORES,8033.0,US PRESIDENT,AL GORE,DEMOCRAT,293,1134,20250821,TOTAL,0.2583774250440917,0,7.033506484287697,-0.06532614801588232
1092,2000,COLORADO,CO,DOUGLAS,8035.0,US PRESIDENT,AL GORE,DEMOCRAT,27076,86225,20250821,TOTAL,0.3140156567120905,0,11.364715437805042,-0.15020062188887529
1096,2000,COLORADO,CO,EAGLE,8037.0,US PRESIDENT,AL GORE,DEMOCRAT,6772,15188,20250821,TOTAL,0.44587832499341584,0,9.628260921351693,0.03799595333951361
1100,2000,COLORADO,CO,EL PASO,8041.0,US PRESIDENT,AL GORE,DEMOCRAT,61799,200757,20250821,TOTAL,0.30782986396489287,0,12.209850500441439,-0.1838042131013623
1104,2000,COLORADO,CO,ELBERT,8039.0,US PRESIDENT,AL GORE,DEMOCRAT,2326,8965,20250821,TOTAL,0.25945343000557725,0,9.101083386039234,-0.13132629373127414
1108,2000,COLORADO,CO,FREMONT,8043.0,US PRESIDENT,AL GORE,DEMOCRAT,5293,16056,20250821,TOTAL,0.3296586945690085,0,9.683837890476173,-0.08002670030110387
1112,2000,COLORADO,CO,GARFIELD,8045.0,US PRESIDENT,AL GORE,DEMOCRAT,6087,17104,20250821,TOTAL,0.3558816651075772,0,9.747067633264827,-0.05585502359879296
1116,2000,COLORADO,CO,GILPIN,8047.0,US PRESIDENT,AL GORE,DEMOCRAT,1099,2465,20250821,TOTAL,0.445841784989858,0,7.80994708647679,0.09694899319757894
1120,2000,COLORADO,CO,GRAND,8049.0,US PRESIDENT,AL GORE,DEMOCRAT,2308,6353,20250821,TOTAL,0.3632929324728475,0,8.756682421266532,-0.016313765009558057
