,date,nominal_price,date_column,year,today,cpi
4120,2/13/90,0.8655,2/13/90,1990,0.415712468,130.7
4121,2/14/90,0.858,2/14/90,1990,0.415712468,130.7
4122,2/15/90,0.85,2/15/90,1990,0.415712468,130.7
4123,2/16/90,0.858,2/16/90,1990,0.415712468,130.7
4124,2/20/90,0.869,2/20/90,1990,0.415712468,130.7
4125,2/21/90,0.8965,2/21/90,1990,0.415712468,130.7
4126,2/22/90,0.9115,2/22/90,1990,0.415712468,130.7
4127,2/23/90,0.9181,2/23/90,1990,0.415712468,130.7
4128,2/26/90,0.919,2/26/90,1990,0.415712468,130.7
4129,2/27/90,0.9065,2/27/90,1990,0.415712468,130.7
4130,2/28/90,0.936,2/28/90,1990,0.415712468,130.7
4131,3/1/90,0.965,3/1/90,1990,0.415712468,130.7
4132,3/2/90,0.995,3/2/90,1990,0.415712468,130.7
4133,3/5/90,1.0425,3/5/90,1990,0.415712468,130.7
4134,3/6/90,1.0135,3/6/90,1990,0.415712468,130.7
4135,3/7/90,1.026,3/7/90,1990,0.415712468,130.7
4136,3/8/90,1.0215,3/8/90,1990,0.415712468,130.7
4137,3/9/90,0.9585,3/9/90,1990,0.415712468,130.7
4138,3/12/90,0.9485,3/12/90,1990,0.415712468,130.7
4139,3/13/90,0.9785,3/13/90,1990,0.415712468,130.7
4140,3/14/90,0.9405,3/14/90,1990,0.415712468,130.7
4141,3/15/90,0.964,3/15/90,1990,0.415712468,130.7
4142,3/16/90,0.904,3/16/90,1990,0.415712468,130.7
4143,3/19/90,0.8775,3/19/90,1990,0.415712468,130.7
4144,3/20/90,0.912,3/20/90,1990,0.415712468,130.7
4145,3/21/90,0.9005,3/21/90,1990,0.415712468,130.7
4146,3/22/90,0.926,3/22/90,1990,0.415712468,130.7
4147,3/23/90,0.893,3/23/90,1990,0.415712468,130.7
4148,3/26/90,0.9105,3/26/90,1990,0.415712468,130.7
4149,3/27/90,0.9005,3/27/90,1990,0.415712468,130.7
4150,3/28/90,0.908,3/28/90,1990,0.415712468,130.7
4151,3/29/90,0.914,3/29/90,1990,0.415712468,130.7
4152,3/30/90,0.9215,3/30/90,1990,0.415712468,130.7
4153,4/2/90,0.9145,4/2/90,1990,0.415712468,130.7
4154,4/3/90,0.9205,4/3/90,1990,0.415712468,130.7
4155,4/4/90,0.95,4/4/90,1990,0.415712468,130.7
4156,4/5/90,0.9675,4/5/90,1990,0.415712468,130.7
4157,4/6/90,0.9565,4/6/90,1990,0.415712468,130.7
4158,4/9/90,0.9715,4/9/90,1990,0.415712468,130.7
4159,4/10/90,0.9775,4/10/90,1990,0.415712468,130.7
4160,4/11/90,0.9515,4/11/90,1990,0.415712468,130.7
4161,4/12/90,0.9575,4/12/90,1990,0.415712468,130.7
4162,4/16/90,0.9685,4/16/90,1990,0.415712468,130.7
4163,4/17/90,0.96,4/17/90,1990,0.415712468,130.7
4164,4/18/90,0.93,4/18/90,1990,0.415712468,130.7
4165,4/19/90,0.9315,4/19/90,1990,0.415712468,130.7
4166,4/20/90,0.956,4/20/90,1990,0.415712468,130.7
4167,4/23/90,0.9605,4/23/90,1990,0.415712468,130.7
4168,4/24/90,0.956,4/24/90,1990,0.415712468,130.7
4169,4/25/90,0.9331,4/25/90,1990,0.415712468,130.7
4170,4/26/90,0.9343,4/26/90,1990,0.415712468,130.7
4171,4/27/90,0.932,4/27/90,1990,0.415712468,130.7
4172,4/30/90,0.9345,4/30/90,1990,0.415712468,130.7
4173,5/1/90,0.928,5/1/90,1990,0.415712468,130.7
4174,5/2/90,0.9235,5/2/90,1990,0.415712468,130.7
4175,5/3/90,0.9255,5/3/90,1990,0.415712468,130.7
4176,5/4/90,0.9245,5/4/90,1990,0.415712468,130.7
4177,5/7/90,0.9225,5/7/90,1990,0.415712468,130.7
4178,5/8/90,0.936,5/8/90,1990,0.415712468,130.7
4179,5/9/90,0.943,5/9/90,1990,0.415712468,130.7
4180,5/10/90,0.9315,5/10/90,1990,0.415712468,130.7
4181,5/11/90,0.914,5/11/90,1990,0.415712468,130.7
4182,5/14/90,0.9095,5/14/90,1990,0.415712468,130.7
4183,5/15/90,0.9325,5/15/90,1990,0.415712468,130.7
4184,5/16/90,0.9525,5/16/90,1990,0.415712468,130.7
4185,5/17/90,0.9485,5/17/90,1990,0.415712468,130.7
4186,5/18/90,0.958,5/18/90,1990,0.415712468,130.7
4187,5/21/90,0.9675,5/21/90,1990,0.415712468,130.7
4188,5/22/90,0.9725,5/22/90,1990,0.415712468,130.7
4189,5/23/90,0.9635,5/23/90,1990,0.415712468,130.7
4190,5/24/90,0.973,5/24/90,1990,0.415712468,130.7
4191,5/25/90,0.972,5/25/90,1990,0.415712468,130.7
4192,5/29/90,0.9515,5/29/90,1990,0.415712468,130.7
4193,5/30/90,0.961,5/30/90,1990,0.415712468,130.7
4194,5/31/90,0.9405,5/31/90,1990,0.415712468,130.7
4195,6/1/90,0.931,6/1/90,1990,0.415712468,130.7
4196,6/4/90,0.929,6/4/90,1990,0.415712468,130.7
4197,6/5/90,0.9465,6/5/90,1990,0.415712468,130.7
4198,6/6/90,0.9395,6/6/90,1990,0.415712468,130.7
4199,6/7/90,0.9475,6/7/90,1990,0.415712468,130.7
4200,6/8/90,0.9305,6/8/90,1990,0.415712468,130.7
4201,6/11/90,0.9205,6/11/90,1990,0.415712468,130.7
4202,6/12/90,0.921,6/12/90,1990,0.415712468,130.7
4203,6/13/90,0.9175,6/13/90,1990,0.415712468,130.7
4204,6/14/90,0.871,6/14/90,1990,0.415712468,130.7
4205,6/15/90,0.88,6/15/90,1990,0.415712468,130.7
4206,6/18/90,0.887,6/18/90,1990,0.415712468,130.7
4207,6/19/90,0.884,6/19/90,1990,0.415712468,130.7
4208,6/20/90,0.8585,6/20/90,1990,0.415712468,130.7
4209,6/21/90,0.8665,6/21/90,1990,0.415712468,130.7
4210,6/22/90,0.8565,6/22/90,1990,0.415712468,130.7
4211,6/25/90,0.8575,6/25/90,1990,0.415712468,130.7
4212,6/26/90,0.8535,6/26/90,1990,0.415712468,130.7
4213,6/27/90,0.8676,6/27/90,1990,0.415712468,130.7
4214,6/28/90,0.8623,6/28/90,1990,0.415712468,130.7
4215,6/29/90,0.8506,6/29/90,1990,0.415712468,130.7
4216,7/2/90,0.8685,7/2/90,1990,0.415712468,130.7
4217,7/3/90,0.885,7/3/90,1990,0.415712468,130.7
4218,7/5/90,0.886,7/5/90,1990,0.415712468,130.7
4219,7/6/90,0.875,7/6/90,1990,0.415712468,130.7
4220,7/9/90,0.8685,7/9/90,1990,0.415712468,130.7
4221,7/10/90,0.885,7/10/90,1990,0.415712468,130.7
4222,7/11/90,0.88,7/11/90,1990,0.415712468,130.7
4223,7/12/90,0.8595,7/12/90,1990,0.415712468,130.7
4224,7/13/90,0.8515,7/13/90,1990,0.415712468,130.7
4225,7/16/90,0.8625,7/16/90,1990,0.415712468,130.7
4226,7/17/90,0.8625,7/17/90,1990,0.415712468,130.7
4227,7/18/90,0.8795,7/18/90,1990,0.415712468,130.7
4228,7/19/90,0.8885,7/19/90,1990,0.415712468,130.7
4229,7/20/90,0.869,7/20/90,1990,0.415712468,130.7
4230,7/23/90,0.8715,7/23/90,1990,0.415712468,130.7
4231,7/24/90,0.8795,7/24/90,1990,0.415712468,130.7
4232,7/25/90,0.888,7/25/90,1990,0.415712468,130.7
4233,7/26/90,0.9085,7/26/90,1990,0.415712468,130.7
4234,7/27/90,0.9175,7/27/90,1990,0.415712468,130.7
4235,7/30/90,0.9045,7/30/90,1990,0.415712468,130.7
4236,7/31/90,0.938,7/31/90,1990,0.415712468,130.7
4237,8/1/90,0.9325,8/1/90,1990,0.415712468,130.7
4238,8/2/90,0.921,8/2/90,1990,0.415712468,130.7
4239,8/3/90,0.9075,8/3/90,1990,0.415712468,130.7
4240,8/6/90,0.9235,8/6/90,1990,0.415712468,130.7
4241,8/7/90,0.926,8/7/90,1990,0.415712468,130.7
4242,8/8/90,0.9185,8/8/90,1990,0.415712468,130.7
4243,8/9/90,0.931,8/9/90,1990,0.415712468,130.7
4244,8/10/90,0.935,8/10/90,1990,0.415712468,130.7
4245,8/13/90,0.956,8/13/90,1990,0.415712468,130.7
4246,8/14/90,0.9465,8/14/90,1990,0.415712468,130.7
4247,8/15/90,0.957,8/15/90,1990,0.415712468,130.7
4248,8/16/90,0.943,8/16/90,1990,0.415712468,130.7
4249,8/17/90,0.945,8/17/90,1990,0.415712468,130.7
4250,8/20/90,0.9285,8/20/90,1990,0.415712468,130.7
4251,8/21/90,0.9305,8/21/90,1990,0.415712468,130.7
4252,8/22/90,0.9515,8/22/90,1990,0.415712468,130.7
4253,8/23/90,0.9855,8/23/90,1990,0.415712468,130.7
4254,8/24/90,1,8/24/90,1990,0.415712468,130.7
4255,8/27/90,0.9835,8/27/90,1990,0.415712468,130.7
4256,8/28/90,0.9907,8/28/90,1990,0.415712468,130.7
4257,8/29/90,0.991,8/29/90,1990,0.415712468,130.7
4258,8/30/90,1.0244,8/30/90,1990,0.415712468,130.7
4259,8/31/90,1.0221,8/31/90,1990,0.415712468,130.7
4260,9/4/90,1.012,9/4/90,1990,0.415712468,130.7
4261,9/5/90,1.037,9/5/90,1990,0.415712468,130.7
4262,9/6/90,1.0225,9/6/90,1990,0.415712468,130.7
4263,9/7/90,0.9825,9/7/90,1990,0.415712468,130.7
4264,9/10/90,0.9805,9/10/90,1990,0.415712468,130.7
4265,9/11/90,0.9865,9/11/90,1990,0.415712468,130.7
4266,9/12/90,0.971,9/12/90,1990,0.415712468,130.7
4267,9/13/90,0.951,9/13/90,1990,0.415712468,130.7
4268,9/14/90,0.958,9/14/90,1990,0.415712468,130.7
4269,9/17/90,0.965,9/17/90,1990,0.415712468,130.7
4270,9/18/90,0.9565,9/18/90,1990,0.415712468,130.7
4271,9/19/90,0.971,9/19/90,1990,0.415712468,130.7
4272,9/20/90,0.966,9/20/90,1990,0.415712468,130.7
4273,9/21/90,0.975,9/21/90,1990,0.415712468,130.7
4274,9/24/90,0.94,9/24/90,1990,0.415712468,130.7
4275,9/25/90,0.9465,9/25/90,1990,0.415712468,130.7
4276,9/26/90,0.9435,9/26/90,1990,0.415712468,130.7
4277,9/27/90,0.945,9/27/90,1990,0.415712468,130.7
4278,9/28/90,0.93,9/28/90,1990,0.415712468,130.7
4279,10/1/90,0.924,10/1/90,1990,0.415712468,130.7
4280,10/2/90,0.935,10/2/90,1990,0.415712468,130.7
4281,10/3/90,0.941,10/3/90,1990,0.415712468,130.7
4282,10/4/90,0.9315,10/4/90,1990,0.415712468,130.7
4283,10/5/90,0.929,10/5/90,1990,0.415712468,130.7
4284,10/8/90,0.937,10/8/90,1990,0.415712468,130.7
4285,10/9/90,0.9345,10/9/90,1990,0.415712468,130.7
4286,10/10/90,0.9125,10/10/90,1990,0.415712468,130.7
4287,10/11/90,0.9155,10/11/90,1990,0.415712468,130.7
4288,10/12/90,0.925,10/12/90,1990,0.415712468,130.7
4289,10/15/90,0.928,10/15/90,1990,0.415712468,130.7
4290,10/16/90,0.9185,10/16/90,1990,0.415712468,130.7
4291,10/17/90,0.93,10/17/90,1990,0.415712468,130.7
4292,10/18/90,0.926,10/18/90,1990,0.415712468,130.7
4293,10/19/90,0.9155,10/19/90,1990,0.415712468,130.7
4294,10/22/90,0.93,10/22/90,1990,0.415712468,130.7
4295,10/23/90,0.918,10/23/90,1990,0.415712468,130.7
4296,10/24/90,0.92,10/24/90,1990,0.415712468,130.7
4297,10/25/90,0.913,10/25/90,1990,0.415712468,130.7
4298,10/26/90,0.916,10/26/90,1990,0.415712468,130.7
4299,10/29/90,0.925,10/29/90,1990,0.415712468,130.7
4300,10/30/90,0.9235,10/30/90,1990,0.415712468,130.7
4301,10/31/90,0.905,10/31/90,1990,0.415712468,130.7
4302,11/1/90,0.8885,11/1/90,1990,0.415712468,130.7
4303,11/2/90,0.887,11/2/90,1990,0.415712468,130.7
4304,11/5/90,0.86,11/5/90,1990,0.415712468,130.7
4305,11/6/90,0.8585,11/6/90,1990,0.415712468,130.7
4306,11/7/90,0.8585,11/7/90,1990,0.415712468,130.7
4307,11/8/90,0.867,11/8/90,1990,0.415712468,130.7
4308,11/9/90,0.843,11/9/90,1990,0.415712468,130.7
4309,11/12/90,0.844,11/12/90,1990,0.415712468,130.7
4310,11/13/90,0.841,11/13/90,1990,0.415712468,130.7
4311,11/14/90,0.843,11/14/90,1990,0.415712468,130.7
4312,11/15/90,0.8175,11/15/90,1990,0.415712468,130.7
4313,11/16/90,0.8135,11/16/90,1990,0.415712468,130.7
4314,11/19/90,0.8445,11/19/90,1990,0.415712468,130.7
4315,11/20/90,0.827,11/20/90,1990,0.415712468,130.7
4316,11/21/90,0.8215,11/21/90,1990,0.415712468,130.7
4317,11/26/90,0.853,11/26/90,1990,0.415712468,130.7
4318,11/27/90,0.8556,11/27/90,1990,0.415712468,130.7
4319,11/28/90,0.86,11/28/90,1990,0.415712468,130.7
4320,11/29/90,0.8722,11/29/90,1990,0.415712468,130.7
4321,11/30/90,0.8632,11/30/90,1990,0.415712468,130.7
4322,12/3/90,0.8735,12/3/90,1990,0.415712468,130.7
4323,12/4/90,0.9095,12/4/90,1990,0.415712468,130.7
4324,12/5/90,0.9135,12/5/90,1990,0.415712468,130.7
4325,12/6/90,0.932,12/6/90,1990,0.415712468,130.7
4326,12/7/90,0.922,12/7/90,1990,0.415712468,130.7
4327,12/10/90,0.916,12/10/90,1990,0.415712468,130.7
4328,12/11/90,0.937,12/11/90,1990,0.415712468,130.7
4329,12/12/90,0.94,12/12/90,1990,0.415712468,130.7
4330,12/13/90,0.955,12/13/90,1990,0.415712468,130.7
4331,12/14/90,0.9435,12/14/90,1990,0.415712468,130.7
4332,12/17/90,0.931,12/17/90,1990,0.415712468,130.7
4333,12/18/90,0.9245,12/18/90,1990,0.415712468,130.7
4334,12/19/90,0.916,12/19/90,1990,0.415712468,130.7
4335,12/20/90,0.9075,12/20/90,1990,0.415712468,130.7
4336,12/21/90,0.891,12/21/90,1990,0.415712468,130.7
4337,12/26/90,0.874,12/26/90,1990,0.415712468,130.7
4338,12/27/90,0.8795,12/27/90,1990,0.415712468,130.7
4339,12/28/90,0.8865,12/28/90,1990,0.415712468,130.7
4340,1/2/91,0.8805,1/2/91,1991,0.433206107,136.2
4341,1/3/91,0.8925,1/3/91,1991,0.433206107,136.2
4342,1/4/91,0.889,1/4/91,1991,0.433206107,136.2
4343,1/7/91,0.904,1/7/91,1991,0.433206107,136.2
4344,1/8/91,0.9045,1/8/91,1991,0.433206107,136.2
4345,1/9/91,0.9015,1/9/91,1991,0.433206107,136.2
4346,1/10/91,0.8995,1/10/91,1991,0.433206107,136.2
4347,1/11/91,0.878,1/11/91,1991,0.433206107,136.2
4348,1/14/91,0.8655,1/14/91,1991,0.433206107,136.2
4349,1/15/91,0.861,1/15/91,1991,0.433206107,136.2
4350,1/16/91,0.8695,1/16/91,1991,0.433206107,136.2
4351,1/17/91,0.88,1/17/91,1991,0.433206107,136.2
4352,1/18/91,0.8775,1/18/91,1991,0.433206107,136.2
4353,1/21/91,0.872,1/21/91,1991,0.433206107,136.2
4354,1/22/91,0.867,1/22/91,1991,0.433206107,136.2
4355,1/23/91,0.864,1/23/91,1991,0.433206107,136.2
4356,1/24/91,0.8675,1/24/91,1991,0.433206107,136.2
4357,1/25/91,0.8595,1/25/91,1991,0.433206107,136.2
4358,1/28/91,0.828,1/28/91,1991,0.433206107,136.2
4359,1/29/91,0.8315,1/29/91,1991,0.433206107,136.2
4360,1/30/91,0.8295,1/30/91,1991,0.433206107,136.2
4361,1/31/91,0.83,1/31/91,1991,0.433206107,136.2
4362,2/1/91,0.823,2/1/91,1991,0.433206107,136.2
4363,2/4/91,0.834,2/4/91,1991,0.433206107,136.2
4364,2/5/91,0.8435,2/5/91,1991,0.433206107,136.2
4365,2/6/91,0.835,2/6/91,1991,0.433206107,136.2
4366,2/7/91,0.8395,2/7/91,1991,0.433206107,136.2
4367,2/8/91,0.8725,2/8/91,1991,0.433206107,136.2
4368,2/11/91,0.8835,2/11/91,1991,0.433206107,136.2
4369,2/12/91,0.872,2/12/91,1991,0.433206107,136.2
4370,2/13/91,0.912,2/13/91,1991,0.433206107,136.2
4371,2/14/91,0.917,2/14/91,1991,0.433206107,136.2
4372,2/15/91,0.9055,2/15/91,1991,0.433206107,136.2
4373,2/19/91,0.904,2/19/91,1991,0.433206107,136.2
4374,2/20/91,0.9205,2/20/91,1991,0.433206107,136.2
4375,2/21/91,0.9175,2/21/91,1991,0.433206107,136.2
4376,2/22/91,0.8975,2/22/91,1991,0.433206107,136.2
4377,2/25/91,0.9079,2/25/91,1991,0.433206107,136.2
4378,2/26/91,0.9113,2/26/91,1991,0.433206107,136.2
4379,2/27/91,0.9007,2/27/91,1991,0.433206107,136.2
4380,2/28/91,0.9223,2/28/91,1991,0.433206107,136.2
4381,3/1/91,0.927,3/1/91,1991,0.433206107,136.2
4382,3/4/91,0.92,3/4/91,1991,0.433206107,136.2
4383,3/5/91,0.9365,3/5/91,1991,0.433206107,136.2
4384,3/6/91,0.9585,3/6/91,1991,0.433206107,136.2
4385,3/7/91,0.956,3/7/91,1991,0.433206107,136.2
4386,3/8/91,0.9325,3/8/91,1991,0.433206107,136.2
4387,3/11/91,0.926,3/11/91,1991,0.433206107,136.2
4388,3/12/91,0.91,3/12/91,1991,0.433206107,136.2
4389,3/13/91,0.9295,3/13/91,1991,0.433206107,136.2
4390,3/14/91,0.9275,3/14/91,1991,0.433206107,136.2
4391,3/15/91,0.9275,3/15/91,1991,0.433206107,136.2
4392,3/18/91,0.944,3/18/91,1991,0.433206107,136.2
4393,3/19/91,0.917,3/19/91,1991,0.433206107,136.2
4394,3/20/91,0.944,3/20/91,1991,0.433206107,136.2
4395,3/21/91,0.95,3/21/91,1991,0.433206107,136.2
4396,3/22/91,0.9305,3/22/91,1991,0.433206107,136.2
4397,3/25/91,0.934,3/25/91,1991,0.433206107,136.2
4398,3/26/91,0.949,3/26/91,1991,0.433206107,136.2
4399,3/27/91,0.954,3/27/91,1991,0.433206107,136.2
4400,3/28/91,0.947,3/28/91,1991,0.433206107,136.2
4401,4/1/91,0.951,4/1/91,1991,0.433206107,136.2
4402,4/2/91,0.936,4/2/91,1991,0.433206107,136.2
4403,4/3/91,0.9405,4/3/91,1991,0.433206107,136.2
4404,4/4/91,0.9265,4/4/91,1991,0.433206107,136.2
4405,4/5/91,0.9295,4/5/91,1991,0.433206107,136.2
4406,4/8/91,0.9325,4/8/91,1991,0.433206107,136.2
4407,4/9/91,0.912,4/9/91,1991,0.433206107,136.2
4408,4/10/91,0.9185,4/10/91,1991,0.433206107,136.2
4409,4/11/91,0.919,4/11/91,1991,0.433206107,136.2
4410,4/12/91,0.9155,4/12/91,1991,0.433206107,136.2
4411,4/15/91,0.919,4/15/91,1991,0.433206107,136.2
4412,4/16/91,0.9215,4/16/91,1991,0.433206107,136.2
4413,4/17/91,0.912,4/17/91,1991,0.433206107,136.2
4414,4/18/91,0.911,4/18/91,1991,0.433206107,136.2
4415,4/19/91,0.887,4/19/91,1991,0.433206107,136.2
4416,4/22/91,0.898,4/22/91,1991,0.433206107,136.2
4417,4/23/91,0.8895,4/23/91,1991,0.433206107,136.2
4418,4/24/91,0.883,4/24/91,1991,0.433206107,136.2
4419,4/25/91,0.8882,4/25/91,1991,0.433206107,136.2
4420,4/26/91,0.8776,4/26/91,1991,0.433206107,136.2
4421,4/29/91,0.8862,4/29/91,1991,0.433206107,136.2
4422,4/30/91,0.8892,4/30/91,1991,0.433206107,136.2
4423,5/1/91,0.9035,5/1/91,1991,0.433206107,136.2
4424,5/2/91,0.887,5/2/91,1991,0.433206107,136.2
4425,5/3/91,0.886,5/3/91,1991,0.433206107,136.2
4426,5/6/91,0.88,5/6/91,1991,0.433206107,136.2
4427,5/7/91,0.884,5/7/91,1991,0.433206107,136.2
4428,5/8/91,0.8845,5/8/91,1991,0.433206107,136.2
4429,5/9/91,0.878,5/9/91,1991,0.433206107,136.2
4430,5/10/91,0.894,5/10/91,1991,0.433206107,136.2
4431,5/13/91,0.8855,5/13/91,1991,0.433206107,136.2
4432,5/14/91,0.892,5/14/91,1991,0.433206107,136.2
4433,5/15/91,0.8945,5/15/91,1991,0.433206107,136.2
4434,5/16/91,0.8875,5/16/91,1991,0.433206107,136.2
4435,5/17/91,0.898,5/17/91,1991,0.433206107,136.2
4436,5/20/91,0.8975,5/20/91,1991,0.433206107,136.2
4437,5/21/91,0.8755,5/21/91,1991,0.433206107,136.2
4438,5/22/91,0.868,5/22/91,1991,0.433206107,136.2
4439,5/23/91,0.865,5/23/91,1991,0.433206107,136.2
4440,5/24/91,0.8705,5/24/91,1991,0.433206107,136.2
4441,5/28/91,0.8655,5/28/91,1991,0.433206107,136.2
4442,5/29/91,0.8645,5/29/91,1991,0.433206107,136.2
4443,5/30/91,0.8715,5/30/91,1991,0.433206107,136.2
4444,5/31/91,0.867,5/31/91,1991,0.433206107,136.2
4445,6/3/91,0.867,6/3/91,1991,0.433206107,136.2
4446,6/4/91,0.8705,6/4/91,1991,0.433206107,136.2
4447,6/5/91,0.878,6/5/91,1991,0.433206107,136.2
4448,6/6/91,0.88,6/6/91,1991,0.433206107,136.2
4449,6/7/91,0.856,6/7/91,1991,0.433206107,136.2
4450,6/10/91,0.8555,6/10/91,1991,0.433206107,136.2
4451,6/11/91,0.855,6/11/91,1991,0.433206107,136.2
4452,6/12/91,0.84,6/12/91,1991,0.433206107,136.2
4453,6/13/91,0.845,6/13/91,1991,0.433206107,136.2
4454,6/14/91,0.843,6/14/91,1991,0.433206107,136.2
4455,6/17/91,0.843,6/17/91,1991,0.433206107,136.2
4456,6/18/91,0.844,6/18/91,1991,0.433206107,136.2
4457,6/19/91,0.832,6/19/91,1991,0.433206107,136.2
4458,6/20/91,0.841,6/20/91,1991,0.433206107,136.2
4459,6/21/91,0.848,6/21/91,1991,0.433206107,136.2
4460,6/24/91,0.853,6/24/91,1991,0.433206107,136.2
4461,6/25/91,0.8699,6/25/91,1991,0.433206107,136.2
4462,6/26/91,0.873,6/26/91,1991,0.433206107,136.2
4463,6/27/91,0.8514,6/27/91,1991,0.433206107,136.2
4464,6/28/91,0.8556,6/28/91,1991,0.433206107,136.2
4465,7/1/91,0.868,7/1/91,1991,0.433206107,136.2
4466,7/2/91,0.8685,7/2/91,1991,0.433206107,136.2
4467,7/3/91,0.865,7/3/91,1991,0.433206107,136.2
4468,7/8/91,0.855,7/8/91,1991,0.433206107,136.2
4469,7/9/91,0.8475,7/9/91,1991,0.433206107,136.2
4470,7/10/91,0.845,7/10/91,1991,0.433206107,136.2
4471,7/11/91,0.8395,7/11/91,1991,0.433206107,136.2
4472,7/12/91,0.852,7/12/91,1991,0.433206107,136.2
4473,7/15/91,0.8325,7/15/91,1991,0.433206107,136.2
4474,7/16/91,0.831,7/16/91,1991,0.433206107,136.2
4475,7/17/91,0.8415,7/17/91,1991,0.433206107,136.2
4476,7/18/91,0.836,7/18/91,1991,0.433206107,136.2
4477,7/19/91,0.8315,7/19/91,1991,0.433206107,136.2
4478,7/22/91,0.8305,7/22/91,1991,0.433206107,136.2
4479,7/23/91,0.824,7/23/91,1991,0.433206107,136.2
4480,7/24/91,0.824,7/24/91,1991,0.433206107,136.2
4481,7/25/91,0.8085,7/25/91,1991,0.433206107,136.2
4482,7/26/91,0.817,7/26/91,1991,0.433206107,136.2
4483,7/29/91,0.821,7/29/91,1991,0.433206107,136.2
4484,7/30/91,0.821,7/30/91,1991,0.433206107,136.2
4485,7/31/91,0.814,7/31/91,1991,0.433206107,136.2
4486,8/1/91,0.83,8/1/91,1991,0.433206107,136.2
4487,8/2/91,0.8255,8/2/91,1991,0.433206107,136.2
4488,8/5/91,0.829,8/5/91,1991,0.433206107,136.2
4489,8/6/91,0.8245,8/6/91,1991,0.433206107,136.2
4490,8/7/91,0.8165,8/7/91,1991,0.433206107,136.2
4491,8/8/91,0.807,8/8/91,1991,0.433206107,136.2
4492,8/9/91,0.8115,8/9/91,1991,0.433206107,136.2
4493,8/12/91,0.7995,8/12/91,1991,0.433206107,136.2
4494,8/13/91,0.792,8/13/91,1991,0.433206107,136.2
4495,8/14/91,0.807,8/14/91,1991,0.433206107,136.2
4496,8/15/91,0.7985,8/15/91,1991,0.433206107,136.2
4497,8/16/91,0.7905,8/16/91,1991,0.433206107,136.2
4498,8/19/91,0.7875,8/19/91,1991,0.433206107,136.2
4499,8/20/91,0.778,8/20/91,1991,0.433206107,136.2
4500,8/21/91,0.785,8/21/91,1991,0.433206107,136.2
4501,8/22/91,0.793,8/22/91,1991,0.433206107,136.2
4502,8/23/91,0.829,8/23/91,1991,0.433206107,136.2
4503,8/26/91,0.8365,8/26/91,1991,0.433206107,136.2
4504,8/27/91,0.85,8/27/91,1991,0.433206107,136.2
4505,8/28/91,0.855,8/28/91,1991,0.433206107,136.2
4506,8/29/91,0.8696,8/29/91,1991,0.433206107,136.2
4507,8/30/91,0.8833,8/30/91,1991,0.433206107,136.2
4508,9/3/91,0.8915,9/3/91,1991,0.433206107,136.2
4509,9/4/91,0.885,9/4/91,1991,0.433206107,136.2
4510,9/5/91,0.902,9/5/91,1991,0.433206107,136.2
4511,9/6/91,0.91,9/6/91,1991,0.433206107,136.2
4512,9/9/91,0.9355,9/9/91,1991,0.433206107,136.2
4513,9/10/91,0.925,9/10/91,1991,0.433206107,136.2
4514,9/11/91,0.9175,9/11/91,1991,0.433206107,136.2
4515,9/12/91,0.931,9/12/91,1991,0.433206107,136.2
4516,9/13/91,0.9145,9/13/91,1991,0.433206107,136.2
4517,9/16/91,0.8955,9/16/91,1991,0.433206107,136.2
4518,9/17/91,0.8755,9/17/91,1991,0.433206107,136.2
4519,9/18/91,0.8815,9/18/91,1991,0.433206107,136.2
4520,9/19/91,0.9025,9/19/91,1991,0.433206107,136.2
4521,9/20/91,0.908,9/20/91,1991,0.433206107,136.2
4522,9/23/91,0.892,9/23/91,1991,0.433206107,136.2
4523,9/24/91,0.917,9/24/91,1991,0.433206107,136.2
4524,9/25/91,0.913,9/25/91,1991,0.433206107,136.2
4525,9/26/91,0.8935,9/26/91,1991,0.433206107,136.2
4526,9/27/91,0.857,9/27/91,1991,0.433206107,136.2
4527,9/30/91,0.829,9/30/91,1991,0.433206107,136.2
4528,10/1/91,0.812,10/1/91,1991,0.433206107,136.2
4529,10/2/91,0.8105,10/2/91,1991,0.433206107,136.2
4530,10/3/91,0.7975,10/3/91,1991,0.433206107,136.2
4531,10/4/91,0.796,10/4/91,1991,0.433206107,136.2
4532,10/7/91,0.803,10/7/91,1991,0.433206107,136.2
4533,10/8/91,0.803,10/8/91,1991,0.433206107,136.2
4534,10/9/91,0.808,10/9/91,1991,0.433206107,136.2
4535,10/10/91,0.81,10/10/91,1991,0.433206107,136.2
4536,10/11/91,0.815,10/11/91,1991,0.433206107,136.2
4537,10/14/91,0.8155,10/14/91,1991,0.433206107,136.2
4538,10/15/91,0.799,10/15/91,1991,0.433206107,136.2
4539,10/16/91,0.825,10/16/91,1991,0.433206107,136.2
4540,10/17/91,0.828,10/17/91,1991,0.433206107,136.2
4541,10/18/91,0.8315,10/18/91,1991,0.433206107,136.2
4542,10/21/91,0.838,10/21/91,1991,0.433206107,136.2
4543,10/22/91,0.836,10/22/91,1991,0.433206107,136.2
4544,10/23/91,0.8245,10/23/91,1991,0.433206107,136.2
4545,10/24/91,0.824,10/24/91,1991,0.433206107,136.2
4546,10/25/91,0.81,10/25/91,1991,0.433206107,136.2
4547,10/28/91,0.817,10/28/91,1991,0.433206107,136.2
4548,10/29/91,0.826,10/29/91,1991,0.433206107,136.2
4549,10/30/91,0.823,10/30/91,1991,0.433206107,136.2
