,PARID,PROPERTYZIP,SALEDATE,SALEPRICE,STORIES,YEARBLT,TOTALROOMS,BEDROOMS,FULLBATHS,HALFBATHS,FINISHEDLIVINGAREA,LOGPRICE
394659,0448D00280000000,15235,6/28/00,10000.0,1.0,1910.0,6.0,3.0,1.0,0.0,961.0,4.0
384928,0607L00288000000,15143,11/28/08,100000.0,1.0,1954.0,6.0,3.0,1.0,1.0,891.0,5.0
322424,1078J00157000000,15101,8/16/06,219000.0,2.0,1993.0,7.0,3.0,2.0,1.0,1928.0,5.3404441148401185
55333,0012G00064000A00,15203,3/27/17,186000.0,2.0,1900.0,4.0,2.0,1.0,0.0,1092.0,5.269512944217916
274028,0638L00355000000,15146,9/28/98,70000.0,1.0,1953.0,6.0,3.0,1.0,0.0,988.0,4.845098040014257
14755,0084K00137000000,15232,7/14/03,42000.0,2.5,1890.0,7.0,4.0,1.0,0.0,1795.0,4.623249290397901
167013,0177D00022000000,15218,5/23/12,140000.0,2.0,1928.0,5.0,2.0,1.0,0.0,1176.0,5.146128035678238
166954,0176S00226000000,15218,3/26/97,166000.0,2.0,1910.0,8.0,4.0,2.0,1.0,2510.0,5.220108088040055
158496,0419C00115000000,15108,9/21/15,87500.0,1.0,1910.0,5.0,3.0,2.0,0.0,1218.0,4.942008053022313
170434,0221H00008000000,15223,5/5/03,102500.0,2.0,1945.0,6.0,3.0,1.0,0.0,1344.0,5.010723865391773
98732,0045A00056000000,15212,4/29/92,53500.0,2.0,1920.0,7.0,4.0,2.0,0.0,1760.0,4.7283537820212285
134857,0169G00225041000,15215,4/20/17,118500.0,1.0,1983.0,5.0,2.0,1.0,1.0,883.0,5.073718350346122
68454,0006L00346000000,15211,9/19/07,105000.0,2.0,1900.0,6.0,3.0,1.0,1.0,1728.0,5.021189299069938
174271,0384L00024000000,15045,5/29/09,40000.0,2.0,1930.0,8.0,3.0,2.0,1.0,3610.0,4.6020599913279625
345101,0596F00205610000,15108,4/11/07,58000.0,1.0,1983.0,5.0,2.0,1.0,0.0,1053.0,4.763427993562937
376456,0458F00103000000,15137,10/24/11,89000.0,1.0,1955.0,6.0,3.0,1.0,0.0,1196.0,4.949390006644912
132816,0464B00186000000,15132,7/28/14,47900.0,2.0,1942.0,8.0,3.0,2.0,1.0,1511.0,4.680335513414564
97216,0116K00258000B00,15214,3/1/78,16500.0,2.0,1910.0,5.0,2.0,1.0,0.0,952.0,4.217483944213907
121269,0879R00199000000,15025,6/29/95,35000.0,2.0,1950.0,6.0,3.0,1.0,1.0,864.0,4.544068044350276
92240,0023K00009000000,15212,3/1/85,67000.0,2.0,1910.0,6.0,3.0,1.0,1.0,1360.0,4.826074802700826
248303,0549J00238000000,15131,10/31/11,30000.0,1.0,1940.0,6.0,3.0,1.0,0.0,1350.0,4.477121254719663
153447,0191M00132000000,15234,5/23/11,10.0,2.0,1895.0,7.0,3.0,1.0,0.0,1882.0,1.0
160360,0040F00298000000,15205,9/19/86,53000.0,2.0,1910.0,7.0,3.0,1.0,0.0,2531.0,4.724275869600789
175889,0558S00018000000,15045,10/10/13,20000.0,1.0,1920.0,4.0,1.0,1.0,2.0,606.0,4.301029995663981
352695,0141E00130000100,15228,10/19/17,248000.0,2.0,1999.0,5.0,2.0,1.0,1.0,1586.0,5.394451680826216
174748,0467K00247000000,15045,6/24/18,42000.0,2.0,1900.0,6.0,3.0,1.0,0.0,1568.0,4.623249290397901
251381,0318M00124000000,15102,2/26/75,24000.0,1.0,1953.0,5.0,3.0,1.0,1.0,1148.0,4.380211241711606
188312,0133H00127000000,15120,4/24/17,69422.0,2.0,1920.0,7.0,3.0,1.0,0.0,1252.0,4.841497121240492
91089,0023B00003010200,15214,8/19/16,126500.0,1.0,1986.0,5.0,2.0,1.0,1.0,763.0,5.102090525511836
229174,0437M00010000000,15238,5/12/17,600000.0,2.0,1973.0,8.0,4.0,2.0,1.0,3150.0,5.778151250383644
253585,0475P00246000000,15102,12/4/85,68111.0,1.0,1957.0,6.0,3.0,2.0,1.0,1276.0,4.833217256604643
15200,0084P00293000000,15206,4/25/03,262664.0,2.5,1900.0,12.0,6.0,4.0,0.0,3650.0,5.419400553666477
132551,0464A00027000000,15132,8/26/14,12500.0,2.0,1929.0,6.0,3.0,1.0,0.0,1232.0,4.096910013008056
365681,0944N00349000000,15237,8/13/02,110000.0,2.0,1985.0,12.0,6.0,2.0,2.0,3024.0,5.041392685158225
45094,0088D00046000000,15217,12/9/03,425000.0,1.0,1972.0,8.0,4.0,2.0,1.0,2670.0,5.628388930050312
65622,0033E00032000000,15210,2/29/16,48000.0,2.0,1938.0,5.0,2.0,1.0,1.0,1248.0,4.681241237375588
152925,0191D00050000100,15234,6/6/05,78500.0,2.0,1963.0,6.0,3.0,1.0,1.0,1008.0,4.894869656745253
44482,0088C00321000000,15217,2/23/15,335000.0,2.0,1957.0,6.0,3.0,1.0,1.0,1178.0,5.525044807036846
200389,0383B00269000000,15133,4/12/96,63500.0,1.5,1948.0,7.0,4.0,1.0,1.0,1370.0,4.802773725291976
397391,0451S00268000000,15235,8/5/14,122000.0,1.0,1986.0,7.0,3.0,1.0,1.0,1244.0,5.086359830674748
60815,0012N00171000A00,15203,8/19/15,15000.0,2.0,1900.0,5.0,3.0,1.0,0.0,1156.0,4.176091259055681
212068,0105D00090000000,15205,5/6/09,180845.0,2.0,1963.0,7.0,3.0,1.0,1.0,1536.0,5.257306505895937
108631,0060M00150000000,15210,2/6/07,44000.0,2.0,1906.0,5.0,2.0,1.0,0.0,934.0,4.643452676486188
60718,0012K00253000000,15203,12/16/05,157590.0,2.0,1900.0,6.0,2.0,1.0,0.0,1770.0,5.197528655522771
284257,0739L00018000000,15239,12/23/16,136000.0,1.0,1957.0,7.0,4.0,1.0,1.0,1313.0,5.133538908370218
100459,0075S00266000000,15212,7/23/12,10700.0,2.0,1915.0,5.0,2.0,1.0,0.0,1456.0,4.02938377768521
165579,0547B00291000000,15035,9/14/92,6000.0,2.0,1922.0,5.0,2.0,1.0,0.0,1240.0,3.7781512503836434
379618,0168A00160000000,15215,1/24/07,105000.0,1.0,1941.0,5.0,2.0,1.0,0.0,1120.0,5.021189299069938
294716,0941C00034000000,15143,10/6/03,377820.0,2.0,2003.0,8.0,4.0,2.0,1.0,3062.0,5.577284943685706
283458,0737R00184000000,15239,7/19/17,144500.0,1.0,1960.0,5.0,3.0,2.0,0.0,1180.0,5.159867847092567
85969,0022P00274000000,15233,9/9/14,1000.0,2.0,1940.0,6.0,3.0,1.0,0.0,2040.0,3.0
71636,0035C00080000000,15216,11/1/89,34400.0,1.5,1950.0,6.0,3.0,1.0,0.0,1087.0,4.53655844257153
224315,0232P00125000000,15221,9/24/03,4000.0,1.0,1900.0,7.0,3.0,1.0,1.0,1624.0,3.6020599913279625
81401,0041E00060000000,15204,4/20/11,97000.0,1.0,1950.0,7.0,3.0,1.0,4.0,975.0,4.986771734266245
336487,0208H00009000000,15136,2/7/89,94350.0,2.0,1989.0,6.0,3.0,2.0,1.0,1568.0,4.97474190450095
226191,0296R00053000000,15235,3/4/03,107500.0,2.0,1945.0,6.0,3.0,2.0,1.0,2224.0,5.031408464251625
362734,0716E00176000000,15237,5/1/17,117000.0,2.0,1949.0,6.0,3.0,2.0,0.0,1494.0,5.068185861746161
160147,0040J00308000000,15205,12/30/87,49900.0,2.0,1900.0,7.0,4.0,1.0,0.0,1440.0,4.69810054562339
66791,0004J00291000000,15211,4/8/14,154892.0,1.0,1915.0,6.0,3.0,2.0,0.0,990.0,5.1900289875101615
231607,0184B00146000000,15122,4/25/06,85000.0,1.0,1956.0,5.0,2.0,2.0,0.0,988.0,4.929418925714293
400361,0540D00146000000,15235,7/28/11,80000.0,1.0,1961.0,7.0,3.0,1.0,1.0,1330.0,4.903089986991944
233337,0238P00110000000,15122,1/17/06,86900.0,2.0,1950.0,5.0,2.0,1.0,0.0,1056.0,4.939019776448666
148635,0322C00268060600,15017,7/6/12,60000.0,1.0,1975.0,4.0,2.0,2.0,0.0,1112.0,4.778151250383644
201899,0466D00198000000,15133,4/16/04,38000.0,1.5,1890.0,4.0,2.0,1.0,0.0,942.0,4.57978359661681
404115,1660A00012000000,15090,7/24/08,725000.0,2.0,1998.0,9.0,4.0,3.0,1.0,4997.0,5.860338006570994
329249,1678R00330000000,15065,12/2/97,62000.0,1.0,1917.0,6.0,2.0,1.0,1.0,1228.0,4.7923916894982534
49072,0177N00071000000,15218,9/4/01,73000.0,1.0,1958.0,4.0,2.0,1.0,0.0,975.0,4.863322860120456
277853,0858M00357000000,15146,10/25/96,112000.0,1.0,1955.0,5.0,3.0,2.0,0.0,1075.0,5.049218022670182
209825,0235J00003000000,15218,9/9/93,10000.0,2.0,1917.0,5.0,2.0,1.0,0.0,1162.0,4.0
355388,0192A00278000000,15228,5/8/08,840000.0,2.0,1928.0,9.0,5.0,4.0,1.0,3837.0,5.924279286061882
155295,0374H00064000000,15112,5/31/00,47000.0,1.0,1934.0,4.0,2.0,1.0,0.0,696.0,4.672097857935717
66103,0004B00156000000,15211,6/7/83,40000.0,2.0,1911.0,6.0,3.0,1.0,1.0,2012.0,4.6020599913279625
228276,0224S00167000000,15215,6/16/05,337500.0,1.0,1955.0,7.0,3.0,3.0,0.0,1768.0,5.528273777167044
77238,0097M00030000000,15226,12/18/14,35000.0,2.0,1934.0,6.0,2.0,1.0,0.0,1276.0,4.544068044350276
51214,0055H00020000000,15217,1/18/11,106000.0,1.0,1942.0,5.0,2.0,1.0,1.0,1330.0,5.02530586526477
301557,0201D00024000000,15106,4/29/04,50000.0,2.0,2004.0,7.0,3.0,2.0,1.0,2438.0,4.698970004336019
237767,0150S00096005000,15205,10/23/12,102000.0,2.0,1974.0,4.0,2.0,1.0,0.0,992.0,5.008600171761918
54479,0088A00111000000,15217,9/5/01,85000.0,2.0,1920.0,6.0,3.0,1.0,0.0,1344.0,4.929418925714293
358466,0252B00184000000,15228,7/15/13,250000.0,1.0,1956.0,7.0,3.0,2.0,0.0,1374.0,5.3979400086720375
74706,0062G00128000000,15226,2/19/04,61000.0,1.0,1954.0,5.0,2.0,1.0,0.0,1014.0,4.785329835010767
338250,1498E00015000000,15090,5/8/13,270000.0,2.0,1986.0,8.0,4.0,2.0,1.0,2358.0,5.431363764158987
101989,0076N00311000000,15212,11/8/16,10000.0,2.0,1920.0,4.0,1.0,1.0,0.0,1026.0,4.0
186094,0091S00044000000,15120,5/23/17,130000.0,1.0,1959.0,6.0,3.0,1.0,0.0,1213.0,5.113943352306837
165631,0546R00180000000,15035,7/6/18,57500.0,1.0,1940.0,6.0,3.0,2.0,0.0,861.0,4.7596678446896306
261004,0887A0024000C800,15102,5/3/94,64900.0,2.0,1987.0,5.0,2.0,1.0,1.0,1024.0,4.812244696800369
145284,0137N00126000000,15227,9/7/06,70000.0,2.0,1963.0,6.0,3.0,1.0,1.0,1254.0,4.845098040014257
151560,0104P00034000000,15106,6/25/01,112500.0,1.0,1969.0,7.0,3.0,2.0,1.0,1262.0,5.051152522447381
132706,0308P00304000000,15132,5/5/06,3000.0,2.0,1920.0,7.0,3.0,1.0,0.0,992.0,3.4771212547196626
343248,0503A00016000000,15108,9/12/14,141000.0,2.0,1990.0,7.0,3.0,2.0,1.0,1440.0,5.14921911265538
168739,1133S00213000000,15037,3/1/17,94000.0,1.0,1910.0,5.0,3.0,1.0,1.0,1008.0,4.973127853599698
137604,0160D00103000000,15202,3/14/05,87000.0,1.0,1955.0,7.0,3.0,1.0,0.0,1139.0,4.939519252618618
280734,1106R00223000000,15146,12/14/77,36000.0,1.0,1972.0,5.0,3.0,1.0,1.0,925.0,4.556302500767287
342045,0415D00235000000,15108,9/3/97,92000.0,1.0,1960.0,6.0,3.0,1.0,1.0,925.0,4.963787827345556
58103,0030B00007000000,15203,7/28/09,84000.0,2.0,1910.0,4.0,1.0,1.0,0.0,990.0,4.924279286061882
342232,0416M00030000000,15108,6/3/86,53000.0,1.0,1966.0,7.0,3.0,1.0,0.0,1130.0,4.724275869600789
84021,0071L00203000000,15204,9/26/79,39000.0,1.0,1945.0,5.0,2.0,1.0,0.0,624.0,4.5910646070264995
55865,0012S00166000000,15203,6/18/04,88000.0,2.0,1890.0,5.0,2.0,1.0,0.0,1577.0,4.944482672150168
178503,0101F00068000000,15106,5/16/16,118900.0,1.0,1945.0,6.0,3.0,1.0,0.0,1163.0,5.075181854618692
400912,0632N00305000000,15235,3/30/88,35900.0,1.0,1966.0,7.0,3.0,1.0,0.0,1026.0,4.555094448578319
257536,0665P00229000000,15102,8/14/89,184850.0,2.0,1989.0,7.0,4.0,2.0,1.0,2414.0,5.266819454909125
352775,0141D00103000000,15216,6/8/12,185000.0,1.0,1961.0,7.0,3.0,2.0,1.0,1609.0,5.267171728403014
170512,0167J00128000000,15223,3/28/18,46000.0,2.5,1895.0,6.0,2.0,1.0,1.0,1675.0,4.662757831681574
130472,0380S00119000000,15132,5/10/82,38150.0,2.0,1940.0,5.0,2.0,1.0,0.0,1274.0,4.5814945422908995
27718,0082S00114000000,15206,9/22/87,110000.0,2.0,1970.0,6.0,3.0,3.0,0.0,1520.0,5.041392685158225
29397,0083R00165000000,15206,5/14/99,5150.0,2.0,1900.0,14.0,6.0,4.0,0.0,2816.0,3.711807229041191
4828,0028G00133000000,15213,6/1/99,65000.0,2.0,1910.0,7.0,4.0,1.0,0.0,1188.0,4.812913356642856
355269,0191E00064000000,15228,6/30/92,180000.0,2.0,1938.0,7.0,3.0,2.0,1.0,1760.0,5.2552725051033065
13231,0052D00290000000,15232,7/23/15,225000.0,2.5,1910.0,6.0,3.0,1.0,1.0,1587.0,5.352182518111363
369181,0409N00009000000,15071,6/17/04,205000.0,2.0,2001.0,8.0,4.0,2.0,1.0,2436.0,5.311753861055754
273231,0544L00203000100,15146,9/7/10,120000.0,2.0,1986.0,7.0,3.0,1.0,1.0,1344.0,5.079181246047625
17833,0051G00177000400,15232,4/17/12,71000.0,1.0,1969.0,4.0,1.0,1.0,0.0,737.0,4.8512583487190755
208913,0178M00028000000,15218,12/11/90,5000.0,2.0,1910.0,6.0,3.0,1.0,0.0,2080.0,3.6989700043360187
320114,0831D00011000000,15101,1/2/18,619000.0,2.0,1993.0,10.0,4.0,3.0,0.0,4229.0,5.791690649020118
406036,2002R00216000000,15044,8/20/15,523000.0,2.0,2015.0,9.0,4.0,2.0,1.0,3365.0,5.718501688867274
134632,0169D00028000000,15215,2/26/18,246000.0,1.0,1955.0,6.0,3.0,1.0,0.0,1300.0,5.390935107103379
199627,0747A00293000000,15140,12/14/10,37500.0,2.5,1920.0,8.0,4.0,1.0,1.0,1911.0,4.574031267727719
195975,0491D00383000000,15071,9/4/85,5000.0,1.0,2013.0,7.0,3.0,2.0,1.0,1344.0,3.6989700043360187
156555,0371F00080000000,15235,12/10/60,35500.0,1.0,1959.0,6.0,3.0,2.0,2.0,1980.0,4.550228353055094
342556,0417J00060000000,15108,6/19/89,166400.0,2.0,1988.0,8.0,4.0,2.0,1.0,2330.0,5.221153321954705
286445,0969J00054000000,15239,7/20/04,40900.0,2.0,2005.0,7.0,3.0,2.0,1.0,1844.0,4.611723308007342
128255,0382D00281000000,15132,4/7/17,25000.0,1.0,1958.0,6.0,3.0,1.0,0.0,1944.0,4.3979400086720375
284247,0739C00251000000,15239,9/14/15,155900.0,1.0,1959.0,7.0,3.0,2.0,0.0,1313.0,5.192846115188842
6846,0029H00168000000,15213,9/16/11,40000.0,2.0,1971.0,6.0,3.0,2.0,0.0,1836.0,4.6020599913279625
367346,1205B00301000000,15090,10/11/13,215000.0,2.0,1987.0,5.0,3.0,2.0,0.0,1883.0,5.332438459915605
109418,0095B00057000000,15210,5/25/17,2220613.0,2.0,1936.0,6.0,3.0,1.0,1.0,1815.0,6.346472877950042
100529,0075M00077000000,15212,3/10/14,6700.0,2.0,1920.0,6.0,3.0,1.0,0.0,1808.0,3.8260748027008264
93776,0046F00323000000,15214,7/6/87,10000.0,2.5,1925.0,7.0,4.0,1.0,0.0,2143.0,4.0
383331,0357H00055041100,15238,5/31/96,349900.0,2.0,1993.0,8.0,3.0,3.0,1.0,3624.0,5.5439439424829065
238689,0150S00096017900,15205,8/4/16,102700.0,2.0,1974.0,4.0,2.0,1.0,0.0,992.0,5.011570443597278
201643,0465E00211000000,15133,6/29/90,8000.0,2.0,1910.0,4.0,2.0,1.0,0.0,1440.0,3.9030899869919438
286115,0851G00256000000,15239,10/13/17,125000.0,1.0,1950.0,4.0,1.0,1.0,1.0,1554.0,5.096910013008056
243940,0246A00090000000,15227,8/31/12,62000.0,2.0,1953.0,6.0,3.0,1.0,0.0,1160.0,4.7923916894982534
242495,0138S00242000000,15227,8/4/14,110000.0,1.0,1956.0,5.0,3.0,1.0,0.0,975.0,5.041392685158225
108730,0060S00070000000,15210,6/21/02,36000.0,2.0,1925.0,6.0,3.0,1.0,1.0,1096.0,4.556302500767287
154767,0250N00236000000,15234,5/19/77,33000.0,1.0,1950.0,6.0,3.0,1.0,1.0,917.0,4.518513939877887
288854,1103F00087000000,15239,1/11/82,47000.0,1.0,1971.0,7.0,3.0,1.0,0.0,1430.0,4.672097857935717
78051,0016B00150000000,15216,5/16/74,29500.0,2.0,1970.0,6.0,3.0,1.0,0.0,1550.0,4.469822015978163
192179,0072M00308000000,15136,6/1/05,87500.0,2.0,1945.0,8.0,3.0,1.0,0.0,2076.0,4.942008053022313
193284,0301E00185000000,15104,11/1/95,1500.0,2.0,1900.0,5.0,2.0,1.0,0.0,822.0,3.1760912590556813
28093,0082S00120000000,15206,4/10/00,154500.0,2.0,1970.0,7.0,3.0,2.0,2.0,1788.0,5.188928483760853
327892,1519F00038000000,15065,8/14/09,60000.0,2.0,1930.0,6.0,3.0,1.0,0.0,1232.0,4.778151250383644
216980,0131A00087000000,15120,11/30/78,1000.0,1.0,1979.0,6.0,3.0,1.0,1.0,909.0,3.0
320714,0951F00112000000,15101,6/28/95,470000.0,2.0,1987.0,9.0,4.0,3.0,2.0,4628.0,5.672097857935717
291143,1240N00074000000,15239,11/1/04,153000.0,1.0,1967.0,5.0,3.0,2.0,0.0,1548.0,5.184691430817598
86828,0023K00304000000,15212,11/25/97,69000.0,2.0,1909.0,8.0,5.0,1.0,1.0,2323.0,4.838849090737256
154726,0250N00200000000,15234,4/29/87,47900.0,1.0,1950.0,5.0,2.0,1.0,1.0,929.0,4.680335513414564
286741,0971P00186000000,15239,4/18/91,17000.0,2.0,1992.0,6.0,3.0,2.0,0.0,3152.0,4.230448921378274
249353,0551N00188000000,15131,4/17/89,50000.0,2.0,1950.0,6.0,3.0,1.0,0.0,1380.0,4.698970004336019
234126,0243A00056000000,15207,10/4/89,66000.0,2.0,1983.0,6.0,3.0,1.0,1.0,1612.0,4.819543935541868
15926,0026D00031000A00,15224,10/30/02,30000.0,2.0,1900.0,4.0,2.0,1.0,0.0,884.0,4.477121254719663
44763,0088D00077000000,15217,6/3/76,16500.0,2.0,1976.0,8.0,4.0,3.0,1.0,2356.0,4.217483944213907
230955,0182C00021000000,15122,11/1/06,92000.0,1.0,1935.0,7.0,4.0,1.0,0.0,1440.0,4.963787827345556
390554,0367R00006000000,15235,6/1/12,38200.0,1.0,1956.0,5.0,2.0,1.0,0.0,875.0,4.5820633629117085
54603,0088E00075000000,15217,11/3/10,160000.0,2.0,1920.0,6.0,3.0,2.0,0.0,2002.0,5.204119982655925
283037,0737A00172000000,15239,9/21/77,15000.0,1.0,1938.0,5.0,2.0,1.0,0.0,1000.0,4.176091259055681
165865,0547J00350000000,15035,6/30/97,36000.0,2.0,1925.0,5.0,2.0,2.0,0.0,1254.0,4.556302500767287
345460,0598E00196000000,15108,7/31/97,134000.0,2.0,1965.0,8.0,4.0,2.0,1.0,1972.0,5.127104798364807
355216,0191B00160000000,15228,3/22/93,19000.0,2.0,1956.0,8.0,3.0,1.0,1.0,1408.0,4.278753600952829
74863,0062N00145000000,15226,10/2/00,40000.0,1.0,1930.0,6.0,2.0,2.0,0.0,1496.0,4.6020599913279625
354289,0142J00168000000,15243,9/23/14,132000.0,2.0,1923.0,6.0,3.0,1.0,1.0,1332.0,5.12057393120585
259825,0774D00224000000,15102,12/17/93,131000.0,2.0,1960.0,9.0,4.0,2.0,1.0,2072.0,5.117271295655764
199732,0746N00279000000,15140,6/8/11,45000.0,2.0,1905.0,6.0,3.0,1.0,1.0,1580.0,4.653212513775344
243441,0190L00330000000,15236,6/28/10,204000.0,1.5,1999.0,6.0,3.0,2.0,0.0,2030.0,5.309630167425898
116510,0096L00024000000,15226,10/20/16,138000.0,2.0,1957.0,7.0,3.0,1.0,0.0,1462.0,5.139879086401237
260948,0888K00095000000,15102,9/25/17,254000.0,2.0,1978.0,8.0,4.0,2.0,1.0,2157.0,5.4048337166199385
297762,0344A00080000000,15143,12/7/78,4000.0,1.5,1979.0,9.0,4.0,2.0,1.0,1837.0,3.6020599913279625
400879,0632S00305000000,15235,5/1/17,71900.0,1.5,1937.0,5.0,2.0,1.0,0.0,988.0,4.8567288903828825
145396,0137N00176000000,15227,5/31/13,50000.0,2.0,1915.0,5.0,2.0,1.0,0.0,1134.0,4.698970004336019
141957,0236G00098000000,15104,9/9/94,6000.0,2.0,1900.0,5.0,2.0,1.0,0.0,1225.0,3.7781512503836434
218727,0279D00377000000,15229,7/20/89,47500.0,2.0,1944.0,5.0,2.0,1.0,0.0,1208.0,4.676693609624866
251637,0318S00145000000,15102,11/1/07,50200.0,1.0,1943.0,4.0,2.0,1.0,0.0,819.0,4.70070371714502
17085,0050S00128000000,15206,3/19/04,49400.0,2.5,1900.0,12.0,5.0,4.0,0.0,3064.0,4.693726948923647
235163,0306B00158000000,15122,7/21/99,65000.0,1.0,1935.0,6.0,2.0,2.0,0.0,960.0,4.812913356642856
373864,0912B00012000000,15057,12/28/04,223400.0,2.0,2004.0,8.0,4.0,2.0,1.0,2512.0,5.349083168779591
229864,0509J00301000000,15143,4/8/04,494000.0,2.0,1930.0,7.0,4.0,4.0,1.0,3737.0,5.693726948923647
256119,0568A00195000000,15102,4/22/99,87000.0,1.0,1955.0,5.0,2.0,1.0,0.0,939.0,4.939519252618618
241950,0562D00216000000,15236,6/6/18,285000.0,2.0,1997.0,8.0,4.0,2.0,1.0,2852.0,5.45484486000851
356611,0193H00088000000,15228,7/20/94,215000.0,2.0,1948.0,7.0,4.0,3.0,1.0,1768.0,5.332438459915605
135985,0160E00055000000,15202,1/2/92,69500.0,2.0,1926.0,12.0,8.0,2.0,0.0,3024.0,4.841984804590114
293352,0609A00211000000,15237,10/5/88,131700.0,2.0,1989.0,8.0,4.0,2.0,1.0,2084.0,5.1195857749617835
256904,0665L00216000000,15102,6/3/99,228900.0,2.0,1999.0,8.0,4.0,2.0,1.0,2686.0,5.359645792674543
173090,0372N00102000000,15221,7/26/17,154000.0,1.0,1960.0,6.0,3.0,1.0,1.0,1160.0,5.187520720836463
226480,0297F00228000000,15221,10/1/86,36500.0,1.0,1950.0,6.0,2.0,1.0,1.0,1573.0,4.562292864456475
405215,1999D00007000000,16046,11/21/03,99000.0,1.0,1945.0,6.0,2.0,1.0,0.0,1116.0,4.99563519459755
300138,0148K00165000000,15106,10/16/17,285000.0,2.0,2010.0,7.0,3.0,2.0,1.0,2269.0,5.45484486000851
49171,0178E00009000000,15218,9/12/80,42000.0,2.0,1935.0,5.0,2.0,1.0,0.0,1518.0,4.623249290397901
253635,0476E00077000000,15102,9/1/93,125000.0,1.5,1941.0,6.0,3.0,2.0,1.0,1545.0,5.096910013008056
399466,0539F00324000000,15235,6/24/97,56500.0,1.0,1946.0,6.0,2.0,1.0,1.0,1494.0,4.752048447819439
204513,0167M00032000000,15215,7/18/08,89900.0,2.0,1900.0,6.0,3.0,1.0,0.0,1881.0,4.953759691733229
6316,0029D00004000000,15213,2/10/89,42000.0,3.0,1925.0,10.0,4.0,2.0,0.0,2690.0,4.623249290397901
37893,0175D00134000000,15208,8/24/98,38500.0,2.0,1910.0,12.0,6.0,2.0,0.0,2858.0,4.585460729508501
165645,0547C00370000000,15035,6/10/99,59950.0,2.0,1928.0,6.0,3.0,1.0,0.0,1400.0,4.777789187434868
278795,0860J00084000000,15146,10/31/08,204250.0,2.0,2008.0,6.0,3.0,2.0,1.0,1640.0,5.310162065204453
97269,0162H00017000000,15214,3/27/17,114000.0,2.0,1927.0,5.0,2.0,2.0,0.0,1000.0,5.056904851336473
67328,0004P00006000000,15211,3/3/92,6500.0,3.0,1903.0,5.0,2.0,2.0,0.0,2050.0,3.8129133566428557
300167,0147K00037000000,15106,10/26/11,40000.0,1.5,2012.0,6.0,3.0,2.0,1.0,2986.0,4.6020599913279625
356272,0193F00058000000,15228,7/29/16,241000.0,2.0,1949.0,7.0,3.0,1.0,2.0,1632.0,5.382017042574868
387571,0230K00078000000,15147,5/5/75,22900.0,2.0,1945.0,5.0,2.0,1.0,0.0,1856.0,4.359835482339888
367217,1070R00125000000,15090,12/9/99,185000.0,2.0,1930.0,7.0,4.0,1.0,0.0,2160.0,5.267171728403014
49539,0054N00116000000,15207,6/14/12,13000.0,1.0,1919.0,6.0,3.0,1.0,0.0,1280.0,4.113943352306837
19586,0049G00332000000,15201,8/25/09,168000.0,2.0,1900.0,6.0,3.0,2.0,0.0,1914.0,5.225309281725863
295601,1067L00121000000,15143,5/26/03,258000.0,2.0,2003.0,7.0,3.0,2.0,1.0,2188.0,5.41161970596323
99650,0075B00260000C00,15212,1/8/07,111900.0,1.0,1906.0,5.0,2.0,1.0,0.0,1150.0,5.04883008652835
316897,2276M00268000000,15063,7/29/13,30000.0,1.0,1956.0,5.0,3.0,1.0,0.0,1292.0,4.477121254719663
393331,0370H00170000000,15235,4/30/10,50000.0,1.0,1955.0,5.0,2.0,1.0,0.0,923.0,4.698970004336019
13144,0052B00098020300,15213,6/12/15,169000.0,1.0,1969.0,4.0,2.0,2.0,0.0,1270.0,5.227886704613674
341030,0337E00003000000,15108,12/18/02,685000.0,2.0,1995.0,12.0,5.0,6.0,3.0,4211.0,5.835690571492425
363908,0824R00108000000,15237,11/6/14,241000.0,1.0,1964.0,7.0,3.0,1.0,2.0,1818.0,5.382017042574868
259544,0773N00336000000,15102,3/26/92,102000.0,2.0,1960.0,9.0,5.0,2.0,0.0,1944.0,5.008600171761918
274189,0640C00317000000,15146,1/27/83,52300.0,1.0,1954.0,7.0,2.0,2.0,0.0,1368.0,4.718501688867274
314675,1470P00069000000,15026,4/10/87,39000.0,1.0,1950.0,5.0,3.0,1.0,0.0,1240.0,4.5910646070264995
390779,0367B00274000000,15147,10/24/08,81000.0,2.0,1950.0,7.0,3.0,1.0,1.0,1602.0,4.9084850188786495
165520,0546R00087000000,15035,11/6/03,46000.0,1.0,1958.0,4.0,2.0,1.0,1.0,800.0,4.662757831681574
150032,0066S00054000000,15106,5/9/02,95000.0,1.0,1940.0,5.0,2.0,1.0,1.0,1173.0,4.977723605288848
311946,0591G00131000000,15108,6/27/97,130500.0,1.0,1993.0,6.0,3.0,2.0,0.0,1170.0,5.1156105116743
338226,1498N00005000000,15090,3/5/86,141000.0,2.0,1983.0,9.0,4.0,2.0,1.0,2694.0,5.14921911265538
42437,0086K00218000000,15217,9/30/13,154100.0,2.0,1916.0,6.0,3.0,2.0,0.0,1428.0,5.187802638718419
185010,0118P00167000000,15209,1/6/98,27500.0,1.0,1900.0,4.0,2.0,1.0,0.0,595.0,4.439332693830263
217086,0091H00034000000,15120,6/11/82,47000.0,1.0,1955.0,5.0,2.0,2.0,0.0,720.0,4.672097857935717
224604,0233C00166000000,15221,11/6/06,3000.0,2.0,1900.0,7.0,4.0,1.0,0.0,1562.0,3.4771212547196626
161583,0069L00244000000,15205,5/31/01,199000.0,2.0,1900.0,7.0,3.0,1.0,1.0,2425.0,5.298853076409706
