PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
USA,f,1955,36,0.00174,0.00173,0.5,95082,165,94999,3805477,40.02
USA,f,1955,37,0.00192,0.00192,0.5,94917,182,94826,3710478,39.09
USA,f,1955,38,0.00211,0.00211,0.5,94735,200,94635,3615652,38.17
USA,f,1955,39,0.00230,0.00230,0.5,94535,217,94426,3521017,37.25
USA,f,1955,40,0.00245,0.00244,0.5,94318,231,94203,3426591,36.33
USA,f,1955,41,0.00267,0.00267,0.5,94087,251,93962,3332388,35.42
USA,f,1955,42,0.00293,0.00293,0.5,93836,275,93699,3238426,34.51
USA,f,1955,43,0.00316,0.00315,0.5,93562,295,93414,3144727,33.61
USA,f,1955,44,0.00340,0.00339,0.5,93267,316,93109,3051313,32.72
USA,f,1955,45,0.00363,0.00363,0.5,92950,337,92782,2958204,31.83
USA,f,1955,46,0.00407,0.00407,0.5,92613,377,92425,2865423,30.94
USA,f,1955,47,0.00441,0.00440,0.5,92237,406,92034,2772997,30.06
USA,f,1955,48,0.00478,0.00477,0.5,91831,438,91612,2680964,29.19
USA,f,1955,49,0.00529,0.00527,0.5,91393,482,91152,2589352,28.33
USA,f,1955,50,0.00567,0.00565,0.5,90911,514,90654,2498200,27.48
USA,f,1955,51,0.00626,0.00624,0.5,90397,564,90115,2407546,26.63
USA,f,1955,52,0.00689,0.00687,0.5,89833,617,89525,2317431,25.80
USA,f,1955,53,0.00730,0.00727,0.5,89216,649,88892,2227906,24.97
USA,f,1955,54,0.00737,0.00734,0.5,88567,650,88242,2139014,24.15
USA,f,1955,55,0.00773,0.00770,0.5,87917,677,87579,2050772,23.33
USA,f,1955,56,0.00917,0.00913,0.5,87240,796,86842,1963193,22.50
USA,f,1955,57,0.01010,0.01005,0.5,86444,869,86010,1876351,21.71
USA,f,1955,58,0.01068,0.01063,0.5,85575,909,85120,1790341,20.92
USA,f,1955,59,0.01133,0.01127,0.5,84666,954,84189,1705221,20.14
USA,f,1955,60,0.01202,0.01195,0.5,83712,1001,83212,1621032,19.36
USA,f,1955,61,0.01331,0.01322,0.5,82711,1093,82165,1537821,18.59
USA,f,1955,62,0.01478,0.01467,0.5,81618,1197,81019,1455656,17.84
USA,f,1955,63,0.01630,0.01617,0.5,80420,1300,79770,1374637,17.09
USA,f,1955,64,0.01813,0.01797,0.5,79120,1422,78409,1294867,16.37
USA,f,1955,65,0.01972,0.01953,0.5,77698,1517,76940,1216457,15.66
USA,f,1955,66,0.02255,0.02229,0.5,76181,1698,75332,1139517,14.96
USA,f,1955,67,0.02548,0.02516,0.5,74483,1874,73546,1064185,14.29
USA,f,1955,68,0.02776,0.02738,0.5,72609,1988,71615,990639,13.64
USA,f,1955,69,0.02955,0.02912,0.5,70621,2056,69593,919024,13.01
USA,f,1955,70,0.03006,0.02962,0.5,68565,2031,67549,849431,12.39
USA,f,1955,71,0.03393,0.03337,0.5,66534,2220,65424,781882,11.75
USA,f,1955,72,0.03943,0.03867,0.5,64314,2487,63071,716458,11.14
USA,f,1955,73,0.04296,0.04206,0.5,61827,2600,60527,653388,10.57
USA,f,1955,74,0.04710,0.04602,0.5,59227,2725,57864,592861,10.01
USA,f,1955,75,0.05110,0.04983,0.5,56501,2815,55094,534997,9.47
USA,f,1955,76,0.06023,0.05847,0.5,53686,3139,52117,479903,8.94
USA,f,1955,77,0.06806,0.06582,0.5,50547,3327,48884,427786,8.46
USA,f,1955,78,0.07193,0.06943,0.5,47220,3279,45581,378903,8.02
USA,f,1955,79,0.07459,0.07191,0.5,43941,3160,42361,333322,7.59
USA,f,1955,80,0.08184,0.07862,0.5,40781,3206,39178,290961,7.13
USA,f,1955,81,0.09182,0.08779,0.5,37575,3299,35926,251782,6.70
USA,f,1955,82,0.10132,0.09644,0.5,34276,3306,32624,215857,6.30
USA,f,1955,83,0.11201,0.10607,0.5,30971,3285,29328,183233,5.92
USA,f,1955,84,0.12285,0.11574,0.5,27686,3204,26083,153905,5.56
USA,f,1955,85,0.13338,0.12504,0.5,24481,3061,22951,127822,5.22
USA,f,1955,86,0.14903,0.13869,0.5,21420,2971,19935,104871,4.90
USA,f,1955,87,0.16533,0.15271,0.5,18449,2817,17041,84936,4.60
USA,f,1955,88,0.18023,0.16533,0.5,15632,2584,14340,67896,4.34
USA,f,1955,89,0.19605,0.17855,0.5,13047,2330,11883,53556,4.10
USA,f,1955,90,0.21197,0.19165,0.5,10718,2054,9691,41673,3.89
USA,f,1955,91,0.22491,0.20217,0.5,8664,1752,7788,31983,3.69
USA,f,1955,92,0.23572,0.21087,0.5,6912,1458,6183,24195,3.50
USA,f,1955,93,0.24690,0.21977,0.5,5455,1199,4855,18011,3.30
USA,f,1955,94,0.26212,0.23175,0.5,4256,986,3763,13156,3.09
USA,f,1955,95,0.30099,0.26162,0.5,3270,855,2842,9393,2.87
USA,f,1955,96,0.32301,0.27810,0.5,2414,671,2078,6551,2.71
USA,f,1955,97,0.34585,0.29486,0.5,1743,514,1486,4473,2.57
USA,f,1955,98,0.36942,0.31183,0.5,1229,383,1037,2987,2.43
USA,f,1955,99,0.39364,0.32890,0.5,846,278,707,1950,2.31
USA,f,1955,100,0.41838,0.34600,0.5,568,196,469,1243,2.19
USA,f,1955,101,0.44355,0.36303,0.5,371,135,304,774,2.08
USA,f,1955,102,0.46900,0.37991,0.5,236,90,192,470,1.99
USA,f,1955,103,0.49462,0.39655,0.5,147,58,118,278,1.90
USA,f,1955,104,0.52027,0.41287,0.5,88,37,70,161,1.82
USA,f,1955,105,0.54581,0.42879,0.5,52,22,41,91,1.74
USA,f,1955,106,0.57111,0.44425,0.5,30,13,23,50,1.68
USA,f,1955,107,0.59605,0.45920,0.5,16,8,13,27,1.62
USA,f,1955,108,0.62050,0.47357,0.5,9,4,7,14,1.57
USA,f,1955,109,0.64435,0.48734,0.5,5,2,4,7,1.52
USA,f,1955,110+,0.66750,1.00000,1.5,2,2,4,4,1.50
USA,f,1956,0,0.02327,0.02280,0.12,100000,2280,97989,7295996,72.96
USA,f,1956,1,0.00172,0.00171,0.5,97720,167,97636,7198006,73.66
USA,f,1956,2,0.00095,0.00095,0.5,97553,93,97506,7100370,72.79
USA,f,1956,3,0.00068,0.00068,0.5,97460,67,97426,7002864,71.85
USA,f,1956,4,0.00063,0.00063,0.5,97393,61,97362,6905438,70.90
USA,f,1956,5,0.00056,0.00056,0.5,97332,54,97305,6808075,69.95
USA,f,1956,6,0.00048,0.00048,0.5,97278,47,97254,6710770,68.99
USA,f,1956,7,0.00040,0.00040,0.5,97231,39,97211,6613516,68.02
USA,f,1956,8,0.00033,0.00033,0.5,97192,32,97176,6516305,67.05
USA,f,1956,9,0.00030,0.00030,0.5,97159,29,97145,6419129,66.07
USA,f,1956,10,0.00031,0.00031,0.5,97130,30,97115,6321985,65.09
USA,f,1956,11,0.00033,0.00033,0.5,97100,32,97084,6224869,64.11
USA,f,1956,12,0.00033,0.00033,0.5,97068,32,97052,6127785,63.13
USA,f,1956,13,0.00034,0.00034,0.5,97037,33,97020,6030733,62.15
USA,f,1956,14,0.00039,0.00039,0.5,97003,38,96984,5933713,61.17
USA,f,1956,15,0.00048,0.00048,0.5,96965,46,96942,5836729,60.19
USA,f,1956,16,0.00055,0.00055,0.5,96919,53,96892,5739787,59.22
USA,f,1956,17,0.00060,0.00060,0.5,96866,58,96837,5642894,58.25
USA,f,1956,18,0.00063,0.00063,0.5,96808,61,96777,5546058,57.29
USA,f,1956,19,0.00066,0.00066,0.5,96747,64,96714,5449281,56.33
USA,f,1956,20,0.00068,0.00068,0.5,96682,66,96649,5352566,55.36
USA,f,1956,21,0.00070,0.00070,0.5,96616,68,96583,5255917,54.40
USA,f,1956,22,0.00074,0.00074,0.5,96549,71,96513,5159334,53.44
USA,f,1956,23,0.00076,0.00076,0.5,96477,74,96441,5062821,52.48
USA,f,1956,24,0.00078,0.00078,0.5,96404,75,96366,4966381,51.52
USA,f,1956,25,0.00081,0.00081,0.5,96328,78,96289,4870014,50.56
USA,f,1956,26,0.00085,0.00085,0.5,96250,81,96210,4773725,49.60
USA,f,1956,27,0.00090,0.00090,0.5,96169,86,96126,4677516,48.64
USA,f,1956,28,0.00095,0.00095,0.5,96083,92,96037,4581390,47.68
USA,f,1956,29,0.00102,0.00102,0.5,95991,98,95942,4485353,46.73
USA,f,1956,30,0.00109,0.00109,0.5,95893,105,95841,4389411,45.77
USA,f,1956,31,0.00115,0.00115,0.5,95789,110,95734,4293570,44.82
USA,f,1956,32,0.00124,0.00124,0.5,95679,119,95619,4197836,43.87
USA,f,1956,33,0.00135,0.00135,0.5,95560,129,95496,4102217,42.93
USA,f,1956,34,0.00143,0.00143,0.5,95431,136,95363,4006721,41.99
USA,f,1956,35,0.00153,0.00153,0.5,95295,146,95222,3911358,41.04
USA,f,1956,36,0.00166,0.00166,0.5,95149,158,95070,3816136,40.11
USA,f,1956,37,0.00184,0.00184,0.5,94991,174,94904,3721066,39.17
USA,f,1956,38,0.00203,0.00203,0.5,94817,193,94721,3626162,38.24
USA,f,1956,39,0.00225,0.00224,0.5,94624,212,94518,3531442,37.32
USA,f,1956,40,0.00244,0.00244,0.5,94412,230,94297,3436923,36.40
USA,f,1956,41,0.00261,0.00260,0.5,94182,245,94059,3342626,35.49
USA,f,1956,42,0.00285,0.00285,0.5,93936,267,93803,3248568,34.58
USA,f,1956,43,0.00314,0.00314,0.5,93669,294,93522,3154765,33.68
USA,f,1956,44,0.00342,0.00342,0.5,93375,319,93216,3061243,32.78
USA,f,1956,45,0.00372,0.00371,0.5,93056,345,92884,2968027,31.89
USA,f,1956,46,0.00400,0.00399,0.5,92711,370,92526,2875143,31.01
USA,f,1956,47,0.00445,0.00444,0.5,92341,410,92136,2782617,30.13
USA,f,1956,48,0.00478,0.00476,0.5,91931,438,91712,2690481,29.27
USA,f,1956,49,0.00511,0.00510,0.5,91493,467,91259,2598769,28.40
USA,f,1956,50,0.00554,0.00553,0.5,91026,503,90775,2507510,27.55
USA,f,1956,51,0.00590,0.00588,0.5,90523,533,90257,2416735,26.70
USA,f,1956,52,0.00652,0.00650,0.5,89990,585,89698,2326478,25.85
USA,f,1956,53,0.00721,0.00718,0.5,89405,642,89084,2236781,25.02
USA,f,1956,54,0.00775,0.00772,0.5,88763,685,88421,2147696,24.20
USA,f,1956,55,0.00794,0.00791,0.5,88078,696,87730,2059275,23.38
USA,f,1956,56,0.00846,0.00843,0.5,87382,736,87014,1971545,22.56
USA,f,1956,57,0.01007,0.01002,0.5,86646,869,86212,1884531,21.75
USA,f,1956,58,0.01107,0.01100,0.5,85777,944,85305,1798319,20.96
USA,f,1956,59,0.01172,0.01166,0.5,84833,989,84339,1713014,20.19
USA,f,1956,60,0.01234,0.01227,0.5,83845,1028,83330,1628675,19.42
USA,f,1956,61,0.01308,0.01300,0.5,82816,1077,82278,1545345,18.66
USA,f,1956,62,0.01449,0.01438,0.5,81740,1176,81152,1463067,17.90
USA,f,1956,63,0.01610,0.01597,0.5,80564,1286,79921,1381915,17.15
USA,f,1956,64,0.01784,0.01768,0.5,79278,1402,78577,1301994,16.42
USA,f,1956,65,0.01989,0.01969,0.5,77876,1533,77109,1223418,15.71
USA,f,1956,66,0.02149,0.02126,0.5,76342,1623,75531,1146309,15.02
USA,f,1956,67,0.02427,0.02398,0.5,74719,1792,73823,1070778,14.33
USA,f,1956,68,0.02727,0.02690,0.5,72927,1962,71946,996955,13.67
USA,f,1956,69,0.02990,0.02946,0.5,70965,2091,69920,925008,13.03
USA,f,1956,70,0.03192,0.03142,0.5,68875,2164,67793,855088,12.42
USA,f,1956,71,0.03287,0.03234,0.5,66711,2158,65632,787296,11.80
USA,f,1956,72,0.03721,0.03653,0.5,64553,2358,63374,721664,11.18
USA,f,1956,73,0.04302,0.04211,0.5,62195,2619,60885,658290,10.58
USA,f,1956,74,0.04701,0.04593,0.5,59576,2736,58208,597405,10.03
USA,f,1956,75,0.05137,0.05009,0.5,56839,2847,55416,539197,9.49
USA,f,1956,76,0.05569,0.05418,0.5,53993,2926,52530,483781,8.96
USA,f,1956,77,0.06557,0.06348,0.5,51067,3242,49446,431251,8.44
USA,f,1956,78,0.07416,0.07151,0.5,47825,3420,46115,381805,7.98
USA,f,1956,79,0.07899,0.07599,0.5,44405,3374,42718,335690,7.56
USA,f,1956,80,0.08151,0.07832,0.5,41031,3213,39424,292972,7.14
USA,f,1956,81,0.09063,0.08670,0.5,37817,3279,36178,253548,6.70
USA,f,1956,82,0.10213,0.09717,0.5,34538,3356,32860,217371,6.29
USA,f,1956,83,0.11272,0.10671,0.5,31182,3327,29519,184510,5.92
USA,f,1956,84,0.12423,0.11696,0.5,27855,3258,26226,154992,5.56
USA,f,1956,85,0.13533,0.12675,0.5,24597,3118,23038,128766,5.24
USA,f,1956,86,0.14597,0.13604,0.5,21479,2922,20018,105728,4.92
USA,f,1956,87,0.16278,0.15053,0.5,18557,2793,17161,85710,4.62
USA,f,1956,88,0.17966,0.16485,0.5,15764,2599,14464,68549,4.35
USA,f,1956,89,0.19329,0.17626,0.5,13165,2320,12005,54084,4.11
USA,f,1956,90,0.20706,0.18764,0.5,10845,2035,9827,42080,3.88
USA,f,1956,91,0.22413,0.20154,0.5,8810,1776,7922,32252,3.66
USA,f,1956,92,0.23952,0.21390,0.5,7034,1505,6282,24330,3.46
USA,f,1956,93,0.25347,0.22496,0.5,5530,1244,4908,18048,3.26
USA,f,1956,94,0.27100,0.23866,0.5,4286,1023,3774,13141,3.07
USA,f,1956,95,0.30120,0.26178,0.5,3263,854,2836,9366,2.87
USA,f,1956,96,0.32328,0.27830,0.5,2409,670,2074,6531,2.71
USA,f,1956,97,0.34618,0.29510,0.5,1738,513,1482,4457,2.56
USA,f,1956,98,0.36982,0.31211,0.5,1225,382,1034,2975,2.43
USA,f,1956,99,0.39409,0.32922,0.5,843,278,704,1941,2.30
USA,f,1956,100,0.41890,0.34636,0.5,565,196,467,1237,2.19
USA,f,1956,101,0.44413,0.36343,0.5,370,134,302,769,2.08
USA,f,1956,102,0.46965,0.38034,0.5,235,89,191,467,1.98
USA,f,1956,103,0.49533,0.39700,0.5,146,58,117,276,1.90
USA,f,1956,104,0.52103,0.41335,0.5,88,36,70,160,1.81
USA,f,1956,105,0.54662,0.42929,0.5,52,22,41,90,1.74
USA,f,1956,106,0.57197,0.44477,0.5,29,13,23,49,1.67
USA,f,1956,107,0.59694,0.45973,0.5,16,8,13,26,1.61
USA,f,1956,108,0.62143,0.47411,0.5,9,4,7,14,1.56
USA,f,1956,109,0.64531,0.48789,0.5,5,2,4,7,1.52
USA,f,1956,110+,0.66848,1.00000,1.5,2,2,4,4,1.50
USA,f,1957,0,0.02370,0.02322,0.12,100000,2322,97955,7274857,72.75
USA,f,1957,1,0.00167,0.00167,0.5,97678,163,97597,7176902,73.47
USA,f,1957,2,0.00112,0.00112,0.5,97516,110,97461,7079305,72.60
USA,f,1957,3,0.00075,0.00075,0.5,97406,73,97370,6981844,71.68
USA,f,1957,4,0.00054,0.00054,0.5,97333,52,97307,6884475,70.73
USA,f,1957,5,0.00048,0.00048,0.5,97281,47,97257,6787168,69.77
USA,f,1957,6,0.00046,0.00046,0.5,97234,45,97212,6689910,68.80
USA,f,1957,7,0.00043,0.00043,0.5,97190,42,97169,6592698,67.83
USA,f,1957,8,0.00039,0.00039,0.5,97148,38,97129,6495530,66.86
USA,f,1957,9,0.00034,0.00034,0.5,97110,33,97093,6398401,65.89
USA,f,1957,10,0.00032,0.00032,0.5,97077,31,97061,6301307,64.91
USA,f,1957,11,0.00034,0.00034,0.5,97046,33,97030,6204246,63.93
USA,f,1957,12,0.00037,0.00037,0.5,97013,36,96995,6107216,62.95
USA,f,1957,13,0.00037,0.00037,0.5,96978,36,96960,6010221,61.98
USA,f,1957,14,0.00041,0.00041,0.5,96941,39,96922,5913261,61.00
USA,f,1957,15,0.00048,0.00048,0.5,96902,47,96878,5816340,60.02
USA,f,1957,16,0.00057,0.00057,0.5,96855,56,96827,5719461,59.05
USA,f,1957,17,0.00064,0.00064,0.5,96799,62,96769,5622634,58.09
USA,f,1957,18,0.00067,0.00067,0.5,96738,65,96705,5525865,57.12
USA,f,1957,19,0.00069,0.00069,0.5,96673,67,96639,5429160,56.16
USA,f,1957,20,0.00070,0.00070,0.5,96606,68,96572,5332521,55.20
USA,f,1957,21,0.00071,0.00071,0.5,96538,69,96503,5235949,54.24
USA,f,1957,22,0.00073,0.00073,0.5,96469,71,96433,5139446,53.28
USA,f,1957,23,0.00077,0.00077,0.5,96398,75,96361,5043013,52.31
USA,f,1957,24,0.00081,0.00081,0.5,96324,78,96285,4946652,51.35
USA,f,1957,25,0.00084,0.00084,0.5,96246,81,96205,4850367,50.40
USA,f,1957,26,0.00088,0.00088,0.5,96165,85,96123,4754162,49.44
USA,f,1957,27,0.00093,0.00093,0.5,96081,89,96036,4658039,48.48
USA,f,1957,28,0.00099,0.00099,0.5,95991,95,95944,4562003,47.53
USA,f,1957,29,0.00107,0.00107,0.5,95896,102,95845,4466059,46.57
USA,f,1957,30,0.00114,0.00114,0.5,95794,110,95739,4370214,45.62
USA,f,1957,31,0.00122,0.00122,0.5,95684,117,95626,4274475,44.67
USA,f,1957,32,0.00129,0.00129,0.5,95567,123,95505,4178849,43.73
USA,f,1957,33,0.00140,0.00139,0.5,95444,133,95377,4083344,42.78
USA,f,1957,34,0.00152,0.00152,0.5,95311,145,95238,3987967,41.84
USA,f,1957,35,0.00162,0.00162,0.5,95166,154,95089,3892728,40.90
USA,f,1957,36,0.00174,0.00174,0.5,95012,165,94929,3797639,39.97
USA,f,1957,37,0.00189,0.00189,0.5,94847,179,94757,3702710,39.04
USA,f,1957,38,0.00207,0.00207,0.5,94668,196,94570,3607952,38.11
USA,f,1957,39,0.00226,0.00226,0.5,94472,214,94365,3513383,37.19
USA,f,1957,40,0.00247,0.00247,0.5,94258,233,94142,3419017,36.27
USA,f,1957,41,0.00266,0.00266,0.5,94025,250,93900,3324876,35.36
USA,f,1957,42,0.00283,0.00282,0.5,93775,265,93643,3230975,34.45
USA,f,1957,43,0.00308,0.00308,0.5,93510,288,93366,3137333,33.55
USA,f,1957,44,0.00339,0.00339,0.5,93222,316,93064,3043966,32.65
USA,f,1957,45,0.00372,0.00371,0.5,92906,345,92734,2950902,31.76
USA,f,1957,46,0.00405,0.00404,0.5,92562,374,92375,2858168,30.88
USA,f,1957,47,0.00437,0.00436,0.5,92188,402,91986,2765793,30.00
USA,f,1957,48,0.00488,0.00487,0.5,91785,447,91562,2673807,29.13
USA,f,1957,49,0.00527,0.00525,0.5,91338,480,91098,2582245,28.27
USA,f,1957,50,0.00571,0.00569,0.5,90858,517,90600,2491147,27.42
USA,f,1957,51,0.00623,0.00621,0.5,90341,561,90061,2400547,26.57
USA,f,1957,52,0.00668,0.00666,0.5,89780,598,89481,2310486,25.73
USA,f,1957,53,0.00738,0.00735,0.5,89182,656,88854,2221005,24.90
USA,f,1957,54,0.00807,0.00803,0.5,88526,711,88171,2132151,24.08
USA,f,1957,55,0.00858,0.00854,0.5,87815,750,87440,2043980,23.28
USA,f,1957,56,0.00868,0.00864,0.5,87065,753,86689,1956540,22.47
USA,f,1957,57,0.00923,0.00918,0.5,86312,793,85916,1869851,21.66
USA,f,1957,58,0.01093,0.01087,0.5,85520,929,85055,1783935,20.86
USA,f,1957,59,0.01197,0.01190,0.5,84590,1006,84087,1698880,20.08
USA,f,1957,60,0.01283,0.01275,0.5,83584,1065,83051,1614792,19.32
USA,f,1957,61,0.01362,0.01352,0.5,82519,1116,81961,1531741,18.56
USA,f,1957,62,0.01457,0.01446,0.5,81403,1177,80814,1449781,17.81
USA,f,1957,63,0.01624,0.01611,0.5,80225,1293,79579,1368967,17.06
USA,f,1957,64,0.01814,0.01797,0.5,78932,1419,78223,1289388,16.34
USA,f,1957,65,0.02021,0.02001,0.5,77514,1551,76738,1211165,15.63
USA,f,1957,66,0.02245,0.02220,0.5,75963,1686,75120,1134426,14.93
USA,f,1957,67,0.02411,0.02383,0.5,74277,1770,73392,1059306,14.26
USA,f,1957,68,0.02693,0.02657,0.5,72507,1926,71544,985914,13.60
USA,f,1957,69,0.03005,0.02960,0.5,70581,2089,69536,914370,12.95
USA,f,1957,70,0.03311,0.03257,0.5,68491,2231,67376,844835,12.33
USA,f,1957,71,0.03534,0.03473,0.5,66260,2301,65110,777459,11.73
USA,f,1957,72,0.03668,0.03602,0.5,63959,2304,62807,712349,11.14
USA,f,1957,73,0.04150,0.04066,0.5,61655,2507,60402,649542,10.54
USA,f,1957,74,0.04761,0.04650,0.5,59148,2751,57773,589140,9.96
USA,f,1957,75,0.05216,0.05084,0.5,56398,2867,54964,531367,9.42
USA,f,1957,76,0.05689,0.05532,0.5,53530,2961,52050,476403,8.90
USA,f,1957,77,0.06187,0.06001,0.5,50569,3035,49052,424353,8.39
USA,f,1957,78,0.07299,0.07042,0.5,47534,3347,45861,375301,7.90
USA,f,1957,79,0.08274,0.07945,0.5,44187,3511,42432,329441,7.46
USA,f,1957,80,0.08394,0.08056,0.5,40676,3277,39038,287009,7.06
USA,f,1957,81,0.09103,0.08706,0.5,37399,3256,35771,247971,6.63
USA,f,1957,82,0.10116,0.09629,0.5,34143,3288,32499,212200,6.21
USA,f,1957,83,0.11415,0.10799,0.5,30856,3332,29190,179700,5.82
USA,f,1957,84,0.12586,0.11841,0.5,27524,3259,25894,150511,5.47
USA,f,1957,85,0.13871,0.12971,0.5,24265,3147,22691,124617,5.14
USA,f,1957,86,0.15149,0.14082,0.5,21117,2974,19630,101926,4.83
USA,f,1957,87,0.16345,0.15110,0.5,18143,2742,16773,82295,4.54
USA,f,1957,88,0.18259,0.16732,0.5,15402,2577,14113,65523,4.25
USA,f,1957,89,0.20012,0.18191,0.5,12825,2333,11658,51409,4.01
USA,f,1957,90,0.21160,0.19135,0.5,10492,2008,9488,39751,3.79
USA,f,1957,91,0.22576,0.20286,0.5,8484,1721,7624,30263,3.57
USA,f,1957,92,0.24636,0.21934,0.5,6763,1483,6021,22639,3.35
USA,f,1957,93,0.26613,0.23488,0.5,5280,1240,4660,16618,3.15
USA,f,1957,94,0.28718,0.25112,0.5,4040,1014,3532,11958,2.96
USA,f,1957,95,0.31162,0.26961,0.5,3025,816,2617,8426,2.79
USA,f,1957,96,0.33471,0.28673,0.5,2210,634,1893,5808,2.63
USA,f,1957,97,0.35863,0.30410,0.5,1576,479,1336,3916,2.48
USA,f,1957,98,0.38327,0.32163,0.5,1097,353,920,2579,2.35
USA,f,1957,99,0.40852,0.33923,0.5,744,252,618,1659,2.23
USA,f,1957,100,0.43426,0.35679,0.5,492,175,404,1041,2.12
USA,f,1957,101,0.46037,0.37423,0.5,316,118,257,637,2.02
USA,f,1957,102,0.48669,0.39144,0.5,198,77,159,380,1.92
USA,f,1957,103,0.51309,0.40833,0.5,120,49,96,221,1.84
USA,f,1957,104,0.53942,0.42483,0.5,71,30,56,125,1.76
USA,f,1957,105,0.56552,0.44086,0.5,41,18,32,69,1.69
USA,f,1957,106,0.59127,0.45636,0.5,23,10,18,37,1.62
USA,f,1957,107,0.61653,0.47126,0.5,12,6,10,20,1.57
USA,f,1957,108,0.64117,0.48552,0.5,7,3,5,10,1.52
USA,f,1957,109,0.66509,0.49911,0.5,3,2,3,5,1.48
USA,f,1957,110+,0.68819,1.00000,1.45,2,2,2,2,1.45
USA,f,1958,0,0.02404,0.02354,0.12,100000,2354,97929,7299254,72.99
USA,f,1958,1,0.00168,0.00168,0.5,97646,164,97564,7201325,73.75
USA,f,1958,2,0.00114,0.00114,0.5,97482,111,97427,7103761,72.87
USA,f,1958,3,0.00075,0.00075,0.5,97371,73,97335,7006335,71.96
USA,f,1958,4,0.00054,0.00054,0.5,97298,52,97272,6909000,71.01
USA,f,1958,5,0.00047,0.00047,0.5,97246,46,97223,6811728,70.05
USA,f,1958,6,0.00044,0.00044,0.5,97200,43,97179,6714505,69.08
USA,f,1958,7,0.00041,0.00041,0.5,97157,40,97137,6617327,68.11
USA,f,1958,8,0.00038,0.00038,0.5,97117,37,97099,6520189,67.14
USA,f,1958,9,0.00034,0.00034,0.5,97080,33,97064,6423091,66.16
USA,f,1958,10,0.00030,0.00030,0.5,97047,29,97032,6326027,65.19
USA,f,1958,11,0.00029,0.00029,0.5,97018,28,97004,6228995,64.20
USA,f,1958,12,0.00032,0.00032,0.5,96990,31,96974,6131991,63.22
USA,f,1958,13,0.00037,0.00037,0.5,96958,35,96941,6035017,62.24
USA,f,1958,14,0.00039,0.00039,0.5,96923,38,96904,5938076,61.27
USA,f,1958,15,0.00043,0.00043,0.5,96885,42,96864,5841172,60.29
USA,f,1958,16,0.00050,0.00050,0.5,96843,48,96819,5744308,59.32
USA,f,1958,17,0.00058,0.00058,0.5,96795,56,96767,5647489,58.34
USA,f,1958,18,0.00062,0.00062,0.5,96739,60,96709,5550721,57.38
USA,f,1958,19,0.00065,0.00065,0.5,96679,62,96648,5454012,56.41
USA,f,1958,20,0.00065,0.00065,0.5,96617,63,96585,5357364,55.45
USA,f,1958,21,0.00067,0.00067,0.5,96554,65,96521,5260779,54.49
USA,f,1958,22,0.00069,0.00069,0.5,96489,66,96455,5164258,53.52
USA,f,1958,23,0.00071,0.00071,0.5,96422,69,96388,5067803,52.56
USA,f,1958,24,0.00076,0.00076,0.5,96353,73,96317,4971415,51.60
USA,f,1958,25,0.00080,0.00080,0.5,96280,77,96242,4875098,50.63
USA,f,1958,26,0.00084,0.00084,0.5,96203,80,96163,4778856,49.67
USA,f,1958,27,0.00089,0.00089,0.5,96123,85,96080,4682693,48.72
USA,f,1958,28,0.00094,0.00094,0.5,96038,90,95993,4586613,47.76
USA,f,1958,29,0.00101,0.00101,0.5,95948,97,95899,4490620,46.80
USA,f,1958,30,0.00109,0.00108,0.5,95851,104,95799,4394721,45.85
USA,f,1958,31,0.00116,0.00116,0.5,95747,111,95691,4298922,44.90
USA,f,1958,32,0.00125,0.00125,0.5,95635,119,95576,4203231,43.95
USA,f,1958,33,0.00132,0.00132,0.5,95516,126,95453,4107656,43.00
USA,f,1958,34,0.00143,0.00143,0.5,95390,136,95322,4012202,42.06
USA,f,1958,35,0.00156,0.00156,0.5,95254,148,95180,3916880,41.12
USA,f,1958,36,0.00167,0.00167,0.5,95106,159,95027,3821700,40.18
USA,f,1958,37,0.00180,0.00180,0.5,94947,171,94862,3726673,39.25
USA,f,1958,38,0.00196,0.00196,0.5,94776,186,94683,3631812,38.32
USA,f,1958,39,0.00215,0.00214,0.5,94591,203,94489,3537128,37.39
USA,f,1958,40,0.00235,0.00234,0.5,94388,221,94277,3442639,36.47
USA,f,1958,41,0.00258,0.00258,0.5,94167,243,94045,3348362,35.56
USA,f,1958,42,0.00279,0.00279,0.5,93924,262,93793,3254316,34.65
USA,f,1958,43,0.00299,0.00298,0.5,93662,279,93523,3160523,33.74
USA,f,1958,44,0.00327,0.00327,0.5,93383,305,93230,3067001,32.84
USA,f,1958,45,0.00361,0.00360,0.5,93078,335,92910,2973771,31.95
USA,f,1958,46,0.00396,0.00396,0.5,92742,367,92559,2880861,31.06
USA,f,1958,47,0.00432,0.00432,0.5,92375,399,92176,2788302,30.18
USA,f,1958,48,0.00468,0.00466,0.5,91977,429,91762,2696126,29.31
USA,f,1958,49,0.00520,0.00518,0.5,91547,474,91310,2604364,28.45
USA,f,1958,50,0.00560,0.00558,0.5,91073,509,90819,2513054,27.59
USA,f,1958,51,0.00609,0.00607,0.5,90564,549,90290,2422235,26.75
USA,f,1958,52,0.00659,0.00657,0.5,90015,591,89719,2331946,25.91
USA,f,1958,53,0.00707,0.00705,0.5,89424,630,89109,2242226,25.07
USA,f,1958,54,0.00779,0.00776,0.5,88794,689,88449,2153118,24.25
